college,title,description
ENG,ENG BE 468: Clinical Applications of Biomedical Design,"Undergraduate Prerequisites: (ENGEK210) Junior standing - This four-credit course provides BME students with an in-depth analysis of the design history of specific currently available medical devices, instruments, implants, diagnostics, and drug delivery systems. Students will recreate the clinical and device requirements, the engineering specifications, the regulatory pathways, the intellectual property, the risk management strategies, and the business models that were deployed to bring the product into clinic use. Devices in all areas of medicine are covered with an emphasis on women’s health."
ENG,ENG BE 471: Quantitative Neuroscience,"Undergraduate Prerequisites: (ENGEK307) Introductory cellular and systems-level neuroscience for biomedical engineering students with emphasis on control mechanisms and engineering principles. This course will introduce the mechanisms that underlie signal and information propagation in biological cellular neural networks, and the computational potential of such networks in the brain, as well as neuroengineering applications such as neural prosthesis and technologies for interfacing with the nervous system. This course is recommended as a foundation for BE571 Introduction to Neuroengineering and BE572 Neurotechnology Devices."
ENG,ENG BE 493: Biomedical Measurements & Analysis,"Undergraduate Prerequisites: EK307 ; Undergraduate Corequisites: BE403 - This is a laboratory course designed to develop basic instrumentation and analysis skills for physiological and biological measurements. Lecture periods will focus on introducing fundamental concepts and applications related to the design and use of systems for quantitative observation of biological processes in living systems. Laboratory assignments will build on these concepts and provide experience with bringing them into practice using laboratory-grade instrumentation and hardware. The course includes five lab modules, each preceded by introductory lectures. In addition to the labs, this course will also involve a multi-week group project that will provide an opportunity to apply the techniques introduced through this course, as well as any techniques learned from previous courses. Issues related to bioethics, equity, and privacy in the construction and use of biomedical devices will be integrated throughout the course."
ENG,ENG BE 500: Special Topics in Biomedical Engineering,Undergraduate Prerequisites: engineering graduate student standing or permission of instructor. - Graduate Prerequisites: Engineering graduate student standing. Others by permission of instruc tor. Specific prerequisites vary according to topic. - Coverage of a specific topic in biomedical engineering. One topic covered in depth each semester offered. Subject matter varies from year to year.
ENG,ENG BE 504: Polymers and Soft Materials,"Undergraduate Prerequisites: Graduate standing or instructor consent after ENG EK 424 or CAS PY 410 - An introduction to soft matter for students with background in materials science, chemistry and physics. This graduate-level course covers general aspects of structure, interactions, and functions of polymers and soft materials (including colloidal suspensions). Specifically, students will learn key fundamentals behind the unique viscoelastic behavior of polymers and colloids, which an emphasis on understanding conceptual, structure/function, and mathematical roots. Topics include chain behavior and self-avoiding walks, Flory- Huggins theory, and development of DLVO theory for zetapotential measurements. On a practical level, students will leave the class with an understanding of why rubber bands are stretchy, why people can run on cornstarch in water, why mixing polymers is challenging, and why Kevlar is bendable yet bulletproof! This is a fast-paced graduate course that requires thermodynamics as a prereq and assumes a familiarity with basic organic chemistry, differentials equations, and basic linear algebra. Meets with ENG ME and MS 504; students may not receive credit for both."
ENG,ENG BE 505: Molecular Bioengineering 1,"Undergraduate Prerequisites: ENG EK424 or equivalent. - Provides engineering perspectives on the building blocks of living cells and the use of these components for biotechnological applications. Topics covered include biological pathways for synthesis of DNA, RNA and proteins; transduction, transmission, storage and retrieval of biological information by macromolecules; polymerase chain reaction, restriction enzymes, and DNA assembly; design principles of synthetic biological circuits; cooperative proteins, multi-protein complexes and control of metabolic pathways; and generation, storage, transmission and release of biomolecular energy. Same as ENG BE 605. Students may not receive credit for both."
ENG,ENG BE 511: Biomedical Instrumentation,"Undergraduate Prerequisites: ENGBE403 and BE493 - Physiological signals, origin of biopotentials (ECG, EMG, EEG), biomedical transducers and electrodes. Biomedical signal detection, amplifications and filtering. Analog front-ends of biomedical instruments. Electrical safety in medical environment. Laboratory experiments supplement lectures."
ENG,ENG BE 515: Introduction to Medical Imaging,"Undergraduate Prerequisites: (CASPY212 & ENGBE403) - Methods for generating images of the interior of a body using X-rays, ultrasound, radiowaves, or radioactivity. Image formation and display. Projection radiography. Radiation detectors. Conventional and computerized tomography. Nuclear imaging. Automating diagnosis and non-invasive testing. Radiation safety."
ENG,ENG BE 521: Continuum Mechanics,"Undergraduate Prerequisites: (ENGME303 OR ENGBE436) and ENGME304 or ENGEK424; and ENGME305 or ENGBE420 - The main goal of this course is to present a unified, mathematically rigorous approach to two classical branches of mechanics: the mechanics of fluids and the mechanics of solids. Topics will include kinematics, stress analysis, balance laws (mass, momentum, and energy), the entropy inequality, and constitutive equations in the framework of Cartesian vectors and tensors. Emphasis will be placed on mechanical principles that apply to all materials by using the unifying mathematical framework of Cartesian vectors and tensors. Illustrative examples from biology and physiology will be used to describe basic concepts in continuum mechanics. The course will end at the point from which specialized courses devoted to problems in fluid mechanics (e.g. biotransport) and solid mechanics (e.g. cellular biomechanics) could logically proceed. Same as ENG ME 521; students may not receive credit for both."
ENG,ENG BE 526: Fundamentals of Biomaterials,"Undergraduate Prerequisites: (ENGEK301 & ENGEK424 & CASCH101 & CASCH102 & ENGBE209) - Provides the chemistry and engineering skills needed to solve challenges in the biomaterials and tissue engineering area, concentrating on the fundamental principles in biomedical engineering, material science, and chemistry. Covers the structure and properties of hard materials (ceramics and metals) and soft materials (polymers, colloids, and hydrogels). Same as ENG BE 726, ENG ME 726, ENG MS 726. Student may not receive credit for both. Meets with ENG BE 726 lectures. Note that the laboratory portion is not offered in BE 526."
ENG,ENG BE 527: Principles and Applications of Tissue Engineering,"Undergraduate Prerequisites: (ENGEK301 & ENGEK424 & CASCH101 & CASCH102 & ENGBE209 & ENGBE526) - Provides the physical chemistry and engineering skills needed to solve challenges in the biomaterials and tissue engineering area, concentrating on fundamental physical principles underlying tissue engineering. Requires prior knowledge of biomaterials and basic cell and molecular biology. Team projects and team critical review of primary literature. Same as ENG BE 727, ENG ME 727, ENG MS 727. Students may not receive credit for both. Meets with ENG BE 727 lectures. Note that the laboratory portion is not offered in BE 527."
ENG,ENG BE 549: Structure and Function of the Extracellular Matrix,"Undergraduate Prerequisites: (ENGBE420) - This is an introductory course dealing with the detailed structure of the basic units of the extracellular matrix including collagen, elastin, microfibrils and proteoglycans as well as the functional properties of these molecules. The focus is mostly on how the structure of these components determine the functional properties such as elasticity at different scales from molecule to fibrils to organ level behavior. The biological role of these components and their interaction with cells is also covered. Interaction of enzymes and the matrix in the presence of mechanical forces is discussed. Mathematical modeling is applied at various length scales of the extracellular matrix that provides quantitative understanding of the structure and function relationship. Special topics include how diseases affect extracellular matrix in the lung, cartilage and vasculature. The relevance of the properties of native extracellular matrix for tissue engineering is also discussed. Same as ENG ME 549 and ENG MS 549. Student may not receive credit for both,"
ENG,ENG BE 555: Introduction to Biomedical Optics,"Undergraduate Prerequisites: (ENGBE403 OR ENGEC401) Requires senior status. This course surveys the applications of optical science and engineering to a variety of biomedical problems, with emphasis on optical and photonics technologies that enable real, minimally-invasive clinical and laboratory applications. The course teaches only those aspects of the biology itself that are necessary to understand the purpose of the applications. The first weeks introduce the optical properties of tissue, and following lectures cover a range of topics in three general areas: 1) Optical spectroscopy applied to diagnosis of cancer and other tissue pathologies; 2) Photon migration and diffuse optical imaging of subsurface structures in tissue; and 3) new tissue imaging methods, laser tweezers and other applications of light for biomedical research. The format of this course is ""semi-flipped."" There are assigned readings from the required textbook, prior to each class; and half of class time will be devoted to solving problems in small groups."
ENG,ENG BE 556: Optical Spectroscopic Imaging,"Undergraduate Prerequisites: PY 212 or equivalent knowledge of lights and waves, EK 122/125 or equi valent Matlab. Suggested: EC 562 or equivalent; EC 555 or equivalent - This introductory graduate-level course aims to teach students how electromagnetic waves and various forms of molecular spectroscopy can be used to study a complex biological system by pushing the physical limits on engineering system design.The course will cover fundamental concepts of optical spectroscopy and microscopy, followed by specific topics covering fluorescence-based , absorption-based, and scattering-based spectroscopic imaging. In addition, this course will provide in-depth discussions of linear and nonlinear spectroscopic imaging in the aspects of theory, instrumentation, image data analysis and enabling applications. Students will learn how to give a concise and informative presentation of a recent literature to the class. Students will be able to challenge their creativity in designing advanced imaging instrument of data analysis methods as part of their course assignments. The students will learn how to write and present a convincing proposal for the required final project to be designed by interdisciplinary teams formed among the students. Same as ENG EC 556. Students may not receive credit for both."
ENG,ENG BE 559: Foundations of Biomedical Data Science and Machine Learning,"“Prerequisites: ENGEK103 and EK381. Programming Fundamentals for Biomedical Engineering Data Analysis with Python (BE500) or equivalent programming experience in Python (requires instructor approval).  Proficiency in probability, calculus, and linear algebra.”- This course will cover the conceptual foundations of data science and introductory machine learning for biomedical engineers and serves as a foundational course in data analytics for students in the biomedical sciences. It is designed to follow in depth-study of math (linear algebra, calculus, and probability) and programming and will prepare students for graduate-level classes focusing on more advanced applications of machine learning and data science. This course, taught in Python, will cover the theory and practical applications of hypothesis testing, model fitting and parameter estimation, classification, clustering, dimensionality reduction, and artificial neural networks."
ENG,ENG BE 560: Biomolecular Architecture,"Undergraduate Prerequisites: (CASPY212 & CASCH131) or CASCH102 - Provides an introduction to the molecular building blocks and the structure of three major components of the living cells: the nucleic acids, the phospho- lipids membrane, and the proteins. The nucleic acids, DNA and RNA, linear information storing structure as well as their three-dimensional structure are covered in relationship to their function. This includes an introduction to information and coding theory. The analysis tools used in pattern identification representation and functional association are introduced and used to discuss the patterns characteristic of DNA and protein structure and biochemical function. The problems and current approaches to predicting protein structure including those using homology, energy minimization, and modeling are introduced. The future implications of our expanding biomolecular knowledge and of rational drug design are also discussed."
ENG,ENG BE 562: Computational Biology: Machine Learning Fundamentals,"Undergraduate Prerequisites: ENG EK122/125, ENG EK381 AND ENGBE209 - In this course we cover the algorithmic and machine learning foundations of computational biology, combining theory with practice. We study the principles of algorithm design and foundational methods in machine learning. We provide an introduction to important problems in computational biology, and we provide hands on experience analyzing large-scale biological data sets."
ENG,ENG BE 567: Nonlinear Systems in Biomedical Engineering,"Undergraduate Prerequisites: Graduate standing or consent of instructor. Ordinary differential equa tions required; linear algebra recommended. - Introduction to nonlinear dynamical systems in biomedical engineering. Qualitative, analytical and computational techniques. Stability, bifurcations, oscillations, multistability, hysteresis, multiple time-scales, chaos. Introduction to experimental data analysis and control techniques. Applications discussed include population dynamics, biochemical systems, genetic circuits, neural oscillators, etc."
ENG,ENG BE 571: Introduction to Neuroengineering,"Undergraduate Prerequisites: (ENGBE209) - This course covers current and future neurotechnologies for analyzing the brain and for treating neurological and psychiatric diseases. It focuses on the biophysical, biochemical, anatomical principles governing the design of the current neurotechnologies, with a goal of encouraging innovations of new generation of therapies. Topics include basic microscopic and macroscopic architecture of the brain, the fundamental properties of individual neurons and ensemble neural networks, electrophysiology, DBS, TMS, various imaging methods, optical neural control technologies, optogenetics, neuropharmacology, and gene/stem-cell therapies. Discussions of related literatures and design projects will be involved. Enrollment is limited to 30 students. The course is open to MS, MEng, and PhD students, as well as qualified undergraduate seniors. Same as ENG BE 771. Students may not receive credit for both."
ENG,ENG BE 572: Neurotechnology Devices,"Undergraduate Prerequisites: (ENGBE403) - From electro-physiology to optical and MRI, non-invasive to invasive, neuro-sensing to neuro-modulation, and spanning applications in humans and animals; this course will cover the latest developments in devices used to study the brain. The course will center around several recent journal papers that introduces or utilizes novel devices for the advancement of neuroscience. For each paper, there will be one or two lectures on the background behind the specific neurotechnology advanced or utilized in the paper. In the following class, students will be required to critically discuss the given paper, with the discussion led by a group of assigned students who will first present an overview of the paper. Homeworks and the final project will further enhance critial review of the literature and investigation of neurotechnology devices. Same as ENG BE 772. Students may not receive credit for both."
ENG,ENG BE 601: Linear Algebra,"The first of four math modules designed to reinforce basic mathematical and computer programming concepts pertinent to graduate research in biomedical engineering. This course will emphasize the 5 cornerstones of applied linear algebra: Linear combinations, projections & orthogonality, norms, eigenvalues & eigenvectors, and SVD. Topics include linear least-squares, data projections, Fourier series, wavelets, discrete Fourier transform (DFT), solid mechanics, Markov chains, principal component analysis, and signal processing techniques. This course will provide the necessary linear algebra background needed to solve problems in BE 602, 603 and 604."
ENG,ENG BE 604: Statistics and Numerical Methods,"In this math module, we will focus on how linear algebra,  statistics, and signals & systems techniques can be used to interrogate data from biological and engineering experiments.  The course also serves as a primer for basic machine learning concepts that would be useful for higher-level ML courses such as EC 503, EC 523 CS 542, BE 562, or BE 559. Topics include:  Gradient descent,  Levenberg-Marquardt algorithm (nonlinear least-squares), logistic regression & classifications; the ANOVA table, multi- factor regression, and intro to the general linear model (GLM). Prior exposure to linear algebra (BE 601 equivalent), basic probability and statistics (BE 200 equivalent), and working knowledge of a programming language (Matlab, Python, etc.) is highly recommended."
ENG,ENG BE 605: Molecular Bioengineering,"Undergraduate Prerequisites: Required for biomedical engineering graduate students. - Provides engineering perspectives on the building blocks of living cells and the use of these components for biotechnological applications. Topics covered include biological pathways for synthesis of DNA, RNA and proteins; transduction, transmission, storage and retrieval of biological information by macromolecules; polymerase chain reaction, restriction enzymes, and DNA assembly; design principles of synthetic biological circuits; cooperative proteins, multi-protein complexes and control of metabolic pathways; and generation, storage, transmission and release of biomolecular energy. Same as ENG BE 505. Students may not receive credit for both."
ENG,ENG BE 606: Quantitative Physiology for Engineers,"Undergraduate Prerequisites: Required for biomedical engineering graduate students. - Course in human physiology for biomedical engineering students. Fundamentals of cellular and systems physiology, including the nervous, muscular, cardiovascular, respiratory, renal, gastrointestinal, and immune systems. Quantitative and engineering approaches will be applied to understanding physiological concepts."
ENG,ENG BE 694: Biomedical and Clinical Needs Finding,This course is required for students enrolled in the
ENG,ENG BE 695: Advanced Biomedical Design and Development,"BE 695 is a two-semester, project-based design course that provides students in the"
ENG,ENG BE 700: Advanced Topics in Biomedical Engineering,Undergraduate Prerequisites: Graduate standing or consent of instructor. - Advanced study of a specific research topic in biomedical engineering. Intended primarily for advanced graduate students. Variable cr.
ENG,ENG BE 701: Writing a Persuasive Engineering Research Proposal,"Graduate Prerequisites: Students should be enrolled in the ENG BME PhD program in the second y ear or beyond and advisor approval is required to participate. First y ear students may enroll only with rotation advisor support a - In situations as diverse as writing academic grants to pitching new ideas to venture capitalists, engineers are asked to write proposals in many different contexts to obtain support for their research, On the surface, these proposals can appear to be extended summaries of future research plans. However, research proposals are fundamentally persuasive documents and only succeed if they can motivate their readers into becoming advocates for the proposed work. This course offers a half-semester workshop-style introduction to effective proposal writing in biomedical engineering. Students will learn how to identify and use common persuasive proposal structures, craft effective arguments to motivate engineering research, analyze drafts to identify common pitfalls writers fall into when crafting proposals, and solicit and give useful feedback on their writing. To develop these proposal writing skills, students will draft a proposal suitable for submission to external biomedical engineering funding agencies such as the National Science Foundation and the National Institutes of Health."
ENG,ENG BE 704: Cancer Biology and Oncology for Engineers,"Graduate Prerequisites: Engineering graduate students will benefit from a basic background in molecular and cell biology for this class. - This course is designed to be an introduction to cancer biology and oncology from the perspective of the engineer. The course will cover basic cancer biology including cancer genetics, tumor metabolism, angiogenesis, and the metastastic cascade, and then discuss how new technologies enable better diagnosis, prognosis, and treatment. The class will explore how engineering principles can be applied to the design and fabrication of new technologies for cancer care, with an emphasis on signal processing, image formation (i.e. tomography), and data analysis. There will be a strong imaging component relevant to both cancer biology and clinical treatment, including optical, MRI, mammography, and PET-CT modalities. The course will be a combination of traditional lectures, class discussions, and journal club, and each student will be expected to present several times during the semester."
ENG,ENG BE 709: From Cells to Tissue: Engineering Structure and Function,"Graduate Prerequisites: (ENGBE605) BE 605 and graduate standing in BME department, or permission of instr uctor. - This course is a primary literature-based course that will introduce students to engineering concepts in understanding and manipulating the behavior of biological cells. We will try to understand the interplay between cells, the extracellular environment, and intracellular signaling pathways in regulating cellular and multicellular structure and function. In particular, we will explore the use of modern experimental approaches to characterize and manipulate cells for bioengineering applications, and the concepts in scaling cellular engineering to functional issues. In this context, we will focus on several topics, including signal transduction and the molecular regulation of cell function, cellular microenvironment, cell adhesion and mecghanics, stem cells, multicellularity, and experimental models of tissue development. We will introduce both classic approaches and those that are still in early development. Due to the expansive nature of this area of science, we will only be able to introduce a sampling of the space."
ENG,ENG BE 726: Fundamentals of Biomaterials,"Undergraduate Prerequisites: Graduate standing. - Provides the chemistry and engineering skills needed to solve challenges in the biomaterials and tissue engineering area, concentrating on the fundamental principles in biomedical engineering, material science, and chemistry. Covers the structure and properties of hard materials (ceramics and metals) and soft materials (polymers and hydrogels). Same as ENG BE 526, ENG ME 726, ENG MS 726. Students may not receive credit for both."
ENG,ENG BE 727: Principles and Applications of Tissue Engineering,"Undergraduate Prerequisites: Graduate standing; ENG BE 726. - Provides the chemistry and engineering skills needed to solve challenges in the biomaterials and tissue engineering area, concentrating on cell-biomaterial interactions, soft tissue mechanics and specific research topics. Students will write a NIH-style grant proposal on a specific research topic. Same as ENG BE 527, ENG ME 727, ENG MS 727. Students may not receive credit for both."
ENG,ENG BE 745: Nanomedicine- Principles and Applications,"Undergraduate Prerequisites: Graduate standing or consent of the course directors. - The use of nanoscience and technology for biomedical problems has spawned a field of applications ranging from nanoparticles for imaging and therapeutics, to biosensors for disease diagnostics. Nanomedicine is a rapidly growing field that exploits the novel properties of nanoscale materials and techniques to rapidly advance our understanding of human biology and the practice of medicine. This course focuses on the fundamental properties, synthesis and characterization of nanomaterials, coupled with their applications in nanomedicine, including: micro- and nano-particles for drug delivery and imaging, microfluidics for in vitro diagnostics, nanomaterials and platforms for biological applications. The biomedical applications include cancer, cardiovascular disease, and infectious diseases. Same as ENG EC 745. Students may not receive credit for both."
ENG,ENG BE 755: Molecular Systems and Synthetic Biology Laboratory,Molecular Systems and Synthetic Biology Laboratory
ENG,ENG BE 771: Introduction to Neuroengineering,"Prerequisite: Graduate standing. This course covers existing and future neurotechnologies for analyzing brain signals and for treating neurological and psychiatric diseases. It focuses on the biophysical, biochemical, anatomical principles governing the design of current neurotechnologies, with a goal of encouraging innovations of a new generation of therapies. Topics include basic microscopic and macroscopic architecture of the brain, the fundamental properties of individual neurons and ensemble neural networks, electrophysiology, DBS, TMS, various imaging methods, optical neural control technologies, optogenetics, neuropharmacology, gene therapy, and stem-cell therapy. Discussions of related literatures and design projects will be involved. This course is open to graduate students only. Same as ENG BE 571. Students may not receive credit for both."
ENG,ENG BE 772: Neurotechnology Devices,"Prerequisite: Graduate standing. From electro-physiology to optical and MRI, non-invasive to invasive, neuro-sensing to neuro-modulation, and spanning applications in humans and animals; this course will cover the latest developments in devices used to study the brain. The course will center around several recent journal papers that introduces or utilizes novel devices for the advancement of neuroscience. For each paper, there will be one or two lectures on the background behind the specific neurotechnology advanced or utilized in the paper. In the following class, students will be required to critically discuss the given paper, with the discussion led by a group of assigned students who will first present an overview of the paper. Homeworks and the final project will further enhance critial review of the literature and investigation of neurotechnology devices. Same as ENG BE 572. Students may not receive credit for both."
ENG,ENG BE 790: Biomedical Engineering Seminar,"Undergraduate Prerequisites: Required for graduate students in biomedical engineering. - Discussion of current topics in biomedical engineering. Students are expected to read assigned journal articles and to participate actively in weekly discussion meetings. Meetings organized around presentations by invited guests of their research problems, strategy, and technique."
ENG,ENG BE 791: PhD Biomedical Engineering Laboratory Rotation System,"Graduate Prerequisites: BE PhD first year standing only - This course allows PhD students to take part in a laboratory rotation system. During these rotations, students become familiar with research activity within departmental laboratories that are of interest to them. These rotations help students identify the laboratory in which they will perform their dissertation research. PhD students must complete three rotations: one in their first semester of matriculation, and two in their second semester. Normally each rotation will last up to seven weeks."
ENG,ENG BE 792: Critical Literature Review,"Undergraduate Prerequisites: First year BME PhD graduate students only. - Peer-reviewed publications in the area of biomedical engineering will be critically evaluated. Scientific ethics and the process of review and publication of manuscripts will be discussed. The classes will be a mix of didactic information and group discussion. Methodological issues covered will include study design, techniques used, and interpretation of research findings. Students completing this course will understand the principles underlying preparation and publication of scientific manuscripts and will be able to apply these principles as they read the scientific literature."
ENG,ENG BE 801: Teaching Practicum,"Undergraduate Prerequisites: Students must be in the BME PhD program. - This course cannot be used to meet the structured course requirements. Practical teaching experience for an assigned course, includes some combination of running discussion sections, managing laboratory sections, providing some lectures, preparing homework and solution sets, exams, and grading. Attend lectures/seminars on best teaching practices."
ENG,ENG BE 802: Teaching Practicum 2,Graduate Prerequisites: BE PhD program - Practical teaching experience.
