college,title,description
SDM,SDM EN 821: Seminar: Current Literature,"Monthly seminars that comprehensively review the most recent scientific literature pertaining to the practice of endodontics published in peer reviewed journals. 1st, 2nd, 3rd, and 4th sem."
SDM,SDM EN 822: Seminar: Current Literature,"Monthly seminars that comprehensively review the most recent scientific literature pertaining to the practice of endodontics published in peer reviewed journals. 1st, 2nd, 3rd, and 4th sem."
SDM,SDM EN 823: Seminar: Case Presentation,"Weekly (EndoY1) or monthly (EndoY2) seminars that provide the opportunity for the postdoctoral endodontic resident to present and discuss his/her clinical cases. Relative scientific literature along with the clinical experience of the faculty is stressed in justifying the rationale for diagnosis, treatment planning, and management. The cases are discussed using an evidence based dentistry approach. 1st, 2nd, 3rd, and 4th sem."
SDM,SDM EN 824: Seminar: Case Presentation,"Weekly (EndoY1) or monthly (EndoY2) seminars that provide the opportunity for the postdoctoral endodontic student to present and discuss his/her clinical cases. Relative scientific literature along with the clinical experience of the faculty is stressed in justifying the rationale for diagnosis, treatment planning, and management. The cases are discussed using an evidence based dentistry approach. 1st, 2nd, 3rd, and 4th sem."
SDM,SDM EN 911: Clinical Endodontics,Clinical management of nonsurgical and surgical endodontic cases. Special attention is given to the development of diagnostic skills and clinical endodontic facility and to the application of a therapeutic approach formed in conjunction with other dental specialties. By the end of the program the student is expected to become proficient in all clinical endodontic procedures using modern technology backed by evidence-based knowledge. 1st 2nd 3rd and 4th sem.
SDM,SDM EN 912: Clinical Endodontics,"Clinical management of nonsurgical and surgical endodontic cases. Special attention is given to the development of diagnostic skills and clinical endodontic facility and to the application of a therapeutic approach formed in conjunction with other dental specialties. By the end of the program the student is expected to become proficient in all clinical endodontic procedures using modern technology backed by evidence based knowledge. 1st, 2nd, 3rd, and 4th sem.."
SDM,SDM EN 981: Research: Endodontics,Approved research in endodontics. Designed as a partial requirement for the CAGS in endodontics. 1st-4th sem.
SDM,SDM EN 982: Research: Endodontics,Approved research in endodontics. Designed as a partial requirement for the CAGS in endodontics. 1st-4th sem.
SDM,SDM EN 991: Research: Endodontics,Research in endodontics and related fields designed as a partial requirement for the MSD or DScD in endodontics. 1st-4th sem.
SDM,SDM EN 992: Research: Endodontics,Research in endodontics and related fields designed as a partial requirement for the MSD or DScD in endodontics. 1st-4th sem.
SDM,SDM EN 993: Research: Endodontics,Research in endodontics and related fields designed as a partial requirement for the MSD or DScD in endodontics. 1st-4th sem.
SDM,SDM GD 510: Comprehensive Preclinical General Dentistry,"This course introduces first year students to basic concepts, skills, and attitudes necessary for the successful practice of dentistry. Didactic instruction includes introductions to the following topics: the language of dentistry, infection prevention, diagnosis & treatment planning, interpretation of the medical history, bacterial plaque formation, etiology and prevention of both dental caries and periodontal disease, critical thinking, oral & maxillofacial surgery, pediatric dentistry, fixed and removable prosthodontics, dental implants, orthodontics, cosmetic dentistry, and endodontics. Preclinical instruction is provided in the Simulation Learning Center using state of the art simulators and is focused on infection prevention, basic instrumentation skills, ergonomics, isolation techniques, general tooth preparation principles, simple amalgam restorations, and anterior and posterior composite resin restorations. There is also a Service Learning component where students are engaged in community service activities at grammar schools in the Boston area that are affiliated with BUGSDM."
SDM,SDM GD 520: CAD/CAM Fundamentals and Practice,"This course will review current techniques for incorporating CAD/CAM Technology into your everyday practice based on current literature. This course will be a blend of lecture series and hands on exercises. This format will ensure that the students are getting complete exposure and comprehensive learning to develop their skills, especially during the hands-on sections of this course."
SDM,SDM GD 520A: CAD/CAM Fundamentals and Practice,"This course will review current techniques for incorporating CAD/CAM Technology into your everyday practice based on current literature. This course will be a blend of lecture series and hands on exercises. This format will ensure that the students are getting complete exposure and comprehensive learning to develop their skills, especially during the hands-on sections of this course."
SDM,SDM GD 540: Preclinical Implantology,"This course is designed to introduce to DMD II and DMD AS I students a broad overview of dental implants. The course will consist of a combination of didactic classroom learning and simulated lab exercises, which will teach students to read CBCT scans, treatment plan and place a virtual implant into the scan with merged data from a file of a digital impression of the dentition, and then to fabricate an accurate surgical guide for its use in guided surgery; place and restore dental implant on a model; as well as restore overdentures supported by dental implants. The course will prepare the students to treat patients in a clinical setting using dental implants as a treatment option."
SDM,SDM GD 540A: Preclinical Implantology,"This course is designed to introduce to DMD II and DMD AS I students a broad overview of dental implants. The course will consist of a combination of didactic classroom learning and simulated lab exercises, which will teach students to read CBCT scans, treatment plan and place a virtual implant into the scan with merged data from a file of a digital impression of the dentition, and then to fabricate an accurate surgical guide for its use in guided surgery; place and restore dental implant on a model; as well as restore overdentures supported by dental implants. The course will prepare the students to treat patients in a clinical setting using dental implants as a treatment option."
SDM,SDM GD 581: Facial Neuromodulators and Soft Tissue Fillers,"This course presents the concepts and techniques to enhance therapeutic and esthetic outcomes of dental treatment through the use of facial injectables. The course builds upon in-depth instruction in head and neck anatomy, physiology, biochemistry, and pharmacology that has previously been provided in the curriculum. The composition, biocompatibility and mode of action of the various biologic and synthetic injectables will be discussed, as will the indications and contraindications for using these as part of comprehensive dental treatment."
SDM,SDM GD 581A: Facial Neuromodulators and Soft Tissue Fillers,"This course presents the concepts and techniques to enhance therapeutic and esthetic outcomes of dental treatment through the use of facial injectables. The course builds upon in-depth instruction in head and neck anatomy, physiology, biochemistry, and pharmacology that has previously been provided in the curriculum. The composition, biocompatibility and mode of action of the various biologic and synthetic injectables will be discussed, as will the indications and contraindications for using these as part of comprehensive dental treatment."
SDM,SDM GD 582: Preclinical Facial Neuromodulators and Soft Tissue Fillers,"The course provides practical, hands-on instruction designed to ensure the safe treatment of patients. Students will practice mock injections on each other, similar to when students learn to give local injections of anesthesia. This experience may be augmented by instruction using cadaver material. Typically, a surrogate neuromodulator (e.g. sterile saline) will be used, rather than active Botox?. Likewise, bacteriostatic saline will be used in the soft tissue filler exercises. The course hands-on training will occur in the GSDM Simulated Learning Center (SLC) and/or patient clinic, which will be reserved, as needed."
SDM,SDM GD 606: Esthetic Dentistry,"This didactic course is designed to teach the DMD4s and AS2s esthetic treatment planning principles as well as to develop analytic skills in the diagnosis and clinical decision-making process on esthetic restorative treatment modalities that are offered to our patients. It is an elective, interdepartmental course, intended to be interactive, with active learning components through clinical case discussions."
SDM,SDM GD 606A: Esthetic Dentistry,"This didactic course is designed to teach the DMD4s and AS2s esthetic treatment planning principles as well as to develop analytic skills in the diagnosis and clinical decision-making process on esthetic restorative treatment modalities that are offered to our patients. It is an elective, interdepartmental course, intended to be interactive, with active learning components through clinical case discussions."
SDM,SDM GD 640: Comprehensive Clinical Dentistry in a Group Practice Model,"This course is a major clinical experience in the DMD III year. Students apply the information learned in the curriculum up to this point and begin comprehensive care of assigned patients. This occurs under the auspice of the Group Practice Model, which is a patient-centered clinical education constructed for student-provided, faculty-guided high quality care of patients. Group Practice Leaders interact on a regular basis to document student progress towards competency. The emphasis is on ensuring that students are meeting interim educational goals and preparing to challenge structured summative assessments."
SDM,SDM GD 642: Group Practice Learning and Leadership,"This course is designed to facilitate attainment of the various professional competencies each student must demonstrate prior to graduation. Clinically active students and their respective Group Practice Leaders interact on a regular basis to document student progress towards competency. This occurs under the auspice of the Group Practice Model, which is a patient-centered clinical education construct for student-provided, faculty-guided high quality care of patients. During the final year of the curriculum, the emphasis is on ensuring that students successively challenge structured summative assessments. Group Practice leaders are responsible for monitoring student progress, implementing corrective actions as needed, and authorizing that students have met the competency standards (""signing out"") required for the degree. Students will also learn to integrate the knowledge they have acquired in their biomedical science courses in formulation of treatment planning and providing comprehensive patient care."
SDM,SDM GD 642A: Group Practice Learning & Reflection,"This course is designed to facilitate attainment of the various professional competencies each student must demonstrate prior to graduation. Clinically active students and their respective Group Practice Leaders interact on a regular basis to document student progress towards competency. This occurs under the auspice of the Group Practice Model, which is a patient-centered clinical education construct for student-provided, faculty-guided high quality care of patients. During the final year of the curriculum, the emphasis is on ensuring that students successively challenge structured summative assessments. Group Practice leaders are responsible for monitoring student progress, implementing corrective actions as needed, and authorizing that students have met the competency standards (""signing out"") required for the degree. Students will also learn to integrate the knowledge they have acquired in their biomedical science courses in formulation of treatment planning and providing comprehensive patient care."
SDM,SDM GD 650: Clinical Data Collection and Treatment Planning,"The Clinical Data Collection and Treatment Planning course is a clinical experience in the third and fourth year of the DMD program. Students apply the information learned in the curriculum up to this point and begin treatment planning and sequencing treatment of their assigned patients. This occurs under the supervision of the faculty assigned in the rotation, within the patient treatment center.  The duration of the rotation is one week in the third year, and one week in the fourth year."
SDM,SDM GD 650A: Clinical Data Collection and Treatment Planning,"The Clinical Data Collection and Treatment Planning course is a clinical experience in the second year of the DMD Advanced Standing program. Students apply the information learned in the curriculum up to this point and begin treatment planning and sequencing treatment of their assigned patients. This occurs under the supervision of the faculty assigned in the rotation, within the patient treatment center.  The duration of the rotation is one week."
SDM,SDM GD 660: Critical Thinking,The purpose of the course is to teach and have students demonstrate a deeper understanding of how critical thinking is an essential part of assessing information and decision making in the practice of dentistry.
SDM,SDM GD 660A: Critical Thinking,The purpose of the course is to teach and have students demonstrate a deeper understanding of how critical thinking is an essential part of assessing information and decision making in the practice of dentistry.
SDM,SDM GD 801: Geriatrics and Gerontology Seminar,"An in-depth analysis of current issues in our aging population, including  demographic profiles, long-term care, financial considerations, and case  discussions. Articles from current literature will complement the information  discussed in the seminar. 2nd Sem."
SDM,SDM GD 810: Case Presentation and Treatment Planning Seminar,"Comprehensive patient care conference exploring diagnosis, treatment planning and management of ongoing clinical cases."
SDM,SDM GD 820: Literature Review in General Dentistry,A weekly seminar and review of current and classic articles of different disciplines in general dentistry. 1st and 2nd sem.
SDM,SDM GD 901: Medically Compromised Adults and Older Adults in a Clinical Setting,Course to address common changes in the oral cavity encountered in older adults with disabilities. Recommendations for appropriate oral hygiene for adults with disabilities and their caretakers. Treatment Considerations Specific to the aging population with disabilities. 2nd sem.
SDM,SDM GD 918: Student Teaching,This course will give the graduate students the opportunity to teach dental students in both the pre-clinical and clinical arena. This experience will allow the graduate students to grow in a different dimension by learning not just how to perfect their skills but also to learn how to communicate their thoughts and ideas and transfer that knowledge to other colleagues. The ability to successfully communicate ones knowledge adds a dimension of advanced understanding beyond the level of learning and performing the fundamental tasks needed to be a competent clinician.
SDM,SDM MB 511: Molecular Genetics,"This course introduces the emerging science of molecular genetics. The course is designed to complement courses in microbiology, biochemistry, and immunology and to prepare the students to understand and assimilate knowledge being developed by researchers and the various implications for dental practice."
SDM,SDM MB 652: Intensive Research Elective Course 2,"Intensive Research Elective Course (IREC) IREC provides intensive and structured research experiences throughout the dental school curriculum for predoctoral dental students interested in careers in oral health research. The objectives are: 1) to carry out well-defined research projects under the guidance of research mentors; 2) to enhance critical thinking skills; 3) to participate in the full range of research-related activities, including scientific meetings and journal clubs; 4) to train in the design and execution of scientific studies, gain better understanding of innovative dental techniques, materials and tools, and develop analytical thinking abilities; and 5) to contribute to the discovery of new knowledge and dissemination through the scientific literature. There are three IREC options: * IREC1 - Intensive Research DMD year 1 (as part of the APEX program) (3 credits); * IREC2 - Intensive Research DMD year 2 (2 credits); * IREC3 - Intensive Research DMD year 3 (2 credits). The long-range goals of IREC are to produce better informed dental clinicians with improved eligibility for academic appointments."
SDM,SDM MB 653: Intensive Research Elective Course (IREC) 3,"Intensive Research Elective Course (IREC) IREC provides intensive and structured research experiences throughout the dental school curriculum for predoctoral dental students interested in careers in oral health research. The objectives are: 1) to carry out well-defined research projects under the guidance of research mentors; 2) to enhance critical thinking skills; 3) to participate in the full range of research-related activities, including scientific meetings and journal clubs; 4) to train in the design and execution of scientific studies, gain better understanding of innovative dental techniques, materials and tools, and develop analytical thinking abilities; and 5) to contribute to the discovery of new knowledge and dissemination through the scientific literature. There are three IREC options: * IREC1 - Intensive Research DMD year 1 (as part of the APEX program) (3 credits); * IREC2 - Intensive Research DMD year 2 (2 credits); * IREC3 - Intensive Research DMD year 3 (2 credits). The long-range goals of IREC are to produce better informed dental clinicians with improved eligibility for academic appointments."
SDM,SDM MD 510: Anatomical Sciences 1,"Anatomical Sciences I is the first in a series of two courses designed to provide students with a comprehensive understanding of human anatomy. Anatomical Sciences I covers the topics of human microscopic anatomy (histology) and neuroanatomy. In the microscopic anatomy portion of Anatomical Sciences I, students will be introduced to various histological methods and the impact these methods have on the appearance of histological preparations. Students will also be exposed to a systematic analytical approach to tissue and organ identification, with an emphasis on structure and function relationship. In the neuroanatomy portion of Anatomical Sciences I, the structure and function of both the peripheral and central nervous systems will be emphasized. Students will engage in a detailed exploration of the various sensory and motor systems, including a comprehensive study of cranial nerves and their clinical relevance to the field of dentistry. Critical thinking and clinical problem solving are emphasized throughout the course using clinical case studies from the literature."
SDM,SDM MD 511: Anatomical Sciences 2,"This course covers a wide range of topics in human gross anatomy that are relevant to the practice of dentistry. Specifically, lectures will provide in- depth details of the embryology of major organ systems, anatomy of the thorax, abdomen, upper extremity, neck, head and oral and nasal cavities. In addition, the structure, function and details of bones and joints of the body will be covered. In the lab portion of this course, we have the invaluable opportunity to use cadavers to directly observe the anatomical structures discussed in lecture."
SDM,SDM MD 512: Biochemistry,"This course is designed to acquaint the student with the basic principles of modern biochemistry. The topics to be covered include an introduction to biochemistry and its importance to understanding oral health as well as proteins, enzymes, DNA, RNA and protein synthesis, sugar and lipid metabolism, hormones and second messengers and connective tissue biochemistry. In addition to the traditional lecture format, students participate in case-based presentations designed to integrate clinical cases with the material presented in class."
SDM,SDM MD 514: Physiology,"This course presents the physiology of cells, tissues, organs, and integrated body functions, including student led discussion of the physiological basis of clinical conditions. An integrated approach is also taken to the endocrine system including extensive discussion of fuel metabolism and reproductive physiology. Hormonal aberrations and their end results are presented in clinical correlations by students."
SDM,SDM MD 515: Microbiology & Immunology,"The overall goals of this course are to provide students with: (1) a foundation in medical microbiology, including the nomenclature, structure, physiology, genetics, mechanisms of pathogenesis, and clinical manifestations associated with microorganisms (bacteria, fungi, viruses and parasites) that cause disease, and the role of the microbiome in health and disease; (2) an understanding of how the basic principles of microbiology are applied in the effective diagnosis, treatment and prevention of infectious diseases, and (3) a basic background in immunology including the functions and disorders of the immune system."
SDM,SDM MD 520: General Pathology,"This course covers the fundamental concepts of modern pathology and explains how to apply the process of differential diagnosis in the major human diseases. Pathologic mechanisms and principles of most organs and systems of the body are discussed, with emphasis on those most relevant to oral health and care of dental patients. The course includes lectures by the School of Medicine Pathology faculty and Integrated Problem Sessions presented by students."
SDM,SDM MD 530: Pharmacology,"This course addresses the pharmacological principles that underlie the appropriate clinical use of therapeutic agents. The efficacy and toxicity of major classes of drugs are covered with emphasis on implications in dentistry, including side effects in the oral cavity and drug interactions."
SDM,SDM MD 531A: Pharmacology,"This course addresses the pharmacologic principles that underlie the appropriate clinical use of therapeutic agents. The efficacy and toxicity of major classes of drugs are covered with emphasis on implications in dentistry, including side effects in the oral cavity and drug interactions."
SDM,SDM OB 511: Oral Biology I,"This course is a comprehensive consideration of the embryology, microscopic and macroscopic structure, and functions of the orofacial complex. Material from the other basic sciences is expanded and related to the oral cavity. Emphasis is on the normal state of oral health."
SDM,SDM OB 520: Oral Biology II,The second-year course in oral biology expands on concepts introduced in the first year. Emphasizes specific oral structures and functions and introduces the biology of oral disease states. Includes a section on clinical nutrition as it relates to systemic diseases and oral health.
SDM,SDM OB 763: Basic Processes in Oral Biology,Examines biological processes at the cellular and molecular levels. Provides a basis to understand the events that regulate inflammation; wound healing; bone formation and resorption; salivary proteins and their relevance to mineral homeostasis.; Oral immunology as it pertains to constructive and destructive oral tissues. 1st and 2nd sem.
SDM,SDM OB 766: Oral Immunology & Microbiology,"Immunology section: The purpose of this course is to present material relative to the subject of oral immunobiology. The course will deal with the basics of the immune reaction from a subcellular level to an entire host reaction as they pertain to the etiology and pathogenesis of the disease processes in oral cavity. This course will relate basic science findings to the clinical situations with an emphasis on treatment modalities for delivering clinical care. It is also the purpose of the course to provide an understanding of disease pathogenesis so that an informed basis of therapy can be recommended. Microbiology section: The purpose of this course is to examine the complex microbial ecology of the mouth, with focus on the key microbes involved in dental diseases. The course will include the basic aspects of oral biofilm formation and microbial pathogenicity, with focus on the microbial diversity involved in caries, periodontal and periapical infections. There will be a short analysis of diagnostic microbial identification, as well as treatment modalities. This course will attempt to link microbial clinical problems with basic infectious disease concepts, for a well informed approach to treatment."
SDM,SDM OB 830: Research Writing,"Identifies and defines the components and uses of research protocol, the underlying research methodology and data, and the construction of a prudent work schedule essential to complete a research project. Includes the development of a protocol based on the student's thesis topic."
SDM,SDM OB 850: Oral Biology Journal Club,"Weekly review and discussion of current pertinent literature in oral biology and related fields. 1st, 2nd, 3rd and 4th sem."
SDM,SDM OB 852: Oral Biology Journal Club,"Weekly review and discussion of current pertinent literature in oral biology and related fields. 1st, 2nd, 3rd and 4th sem."
SDM,SDM OB 991: Research: Oral Biology,"Research to satisfy the requirements for the MS, MSD, DSc, DScD, and PhD degrees. Thesis and dissertation projects conducted in any of the biomedical sciences with focus on oral structures and/or functions. For the DSc. DScD or PhD degrees a dissertation defense is required. 1st-10th sem. As relevant credit requirements depends on the academic degree. Please see description above."
SDM,SDM OB 992: Research: Oral Biology,"Research to satisfy the requirements for the MS, MSD, DSc, DScD, and PhD degrees. Thesis and dissertation projects conducted in any of the biomedical sciences with focus on oral structures and/or functions. For the DSc. DScD or PhD degrees a dissertation defense is required. 1st-10th sem. As relevant credit requirements depends on the academic degree. Please see description above."
SDM,SDM OB 993: Research: Oral Biology,"Research to satisfy the requirements for the MS, MSD, DSc, DScD, and PhD degrees. Thesis and dissertation projects conducted in any of the biomedical sciences with focus on oral structures and/or functions. For the DSc. DScD or PhD degrees a dissertation defense is required. 1st-10th sem. As relevant credit requirements depends on the academic degree. Please see description above."
SDM,SDM OB 994: Research: Oral Biology,"Research to satisfy the requirements for the MS, MSD, DSc, DScD, and PhD degrees. Thesis and dissertation projects conducted in any of the biomedical sciences with focus on oral structures and/or functions. For the DSc. DScD or PhD degrees a dissertation defense is required. 1st-10th sem. As relevant credit requirements depends on the academic degree. Please see description above."
SDM,SDM OB 995: Research: Oral Biology,"Research to satisfy the requirements for the MS, MSD, DSc, DScD, and PhD degrees. Thesis and dissertation projects conducted in any of the biomedical sciences with focus on oral structures and/or functions. For the DSc. DScD or PhD degrees a dissertation defense is required. 1st-10th sem. As relevant credit requirements depends on the academic degree. Please see description above."
SDM,SDM OD 510: Oral Diagnosis/Radiology I,"This web-based course is designed to introduce basic radiology concepts to pre- doctoral dental students. Students will gain knowledge of the basic concepts of how x-rays are created and interact, as well as a familiarity with dental radiographic techniques and radiographic intra oral and extra oral anatomy. This course includes training of students to analyze the biological effects of ionizing radiation."
SDM,SDM OD 522: Oral Diagnosis/Radiology II,"This course presents advanced imaging techniques including extraoral imaging, panoramic imaging, CBCT and principles of digital imaging. Lectures and case presentations will prepare the students to analyze radiographs and be proficient in interpretation of caries, periodontal disease and periapical pathology. The students will also gain knowledge of the radiographic features of various jaw diseases including cysts, tumors, fibro-osseous lesions, systemic disease, infections and developmental diseases affecting the oral tissues."
SDM,SDM OD 522A: Oral Diagnosis/Radiology II,"This course presents advanced imaging techniques including extraoral imaging, panoramic imaging, CBCT and principles of digital imaging. Lectures and case presentations will prepare the students to analyze radiographs and be proficient in interpretation of caries, periodontal disease and periapical pathology. The students will also gain knowledge of the radiographic features of various jaw diseases including cysts, tumors, fibro-osseous lesions, systemic disease, infections and developmental diseases affecting the oral tissues."
SDM,SDM OD 531: Oral Medicine,"Lectures and case presentations in this course illustrate the diagnosis and treatment of oral mucosal lesions, oral manifestations of systemic diseases and their effects on comprehensive oral health care. The goal of the course is to develop students' competency in the use of critical thinking and problem solving related to the comprehensive care of patients with oral diseases."
SDM,SDM OD 531A: Oral Medicine,"Lectures and case presentations in this course illustrate the diagnosis and treatment of oral mucosal lesions, oral manifestations of systemic diseases and their effects on comprehensive oral health care. The goal of the course is to develop students' competency in the use of critical thinking and problem solving related to the comprehensive care of patients with oral diseases."
SDM,SDM OD 642: Clinical Radiology,"This course is clinical rotation where students expose radiographs on new patients. They expose both intraoral and panoramic radiographs. They interpret radiographs they expose on patients. Students are provided with series of cases, to broaden their horizon on manifestation of disease and give them an insight into radiographic interpretation."
SDM,SDM OD 642A: Clinical Radiology,"This course is clinical rotation where students expose radiographs on new patients. They expose both intraoral and panoramic radiographs. They interpret radiographs they expose on patients. Students are provided with series of cases, to broaden their horizon on manifestation of disease and give them an insight into radiographic interpretation."
SDM,SDM OD 644: Clinical Urgent Care,"Students are periodically assigned to the dental emergency clinic. Under the supervision of the attending faculty students have the opportunity to gain experience in clinical diagnosis, completing and interpreting diagnostic tests and radiographs and provide or recommend the urgent treatment required to manage patients with acute dental emergencies. Emphasis is on promoting critical thinking, independent clinical and radiographic diagnosis and correct triage to meet patients' chief complaint and appropriate treatment and course of action, as well as to present alternative treatments options. An important component of the course is considering the need for appropriate time management as well as issues pertaining to patients' health promotion."
SDM,SDM OD 644A: Clinical Urgent Care,"Students are periodically assigned to the dental emergency clinic. Under the supervision of the attending faculty students have the opportunity to gain experience in clinical diagnosis, completing and interpreting diagnostic tests and radiographs and provide or recommend the urgent treatment required to manage patients with acute dental emergencies. Emphasis is on promoting critical thinking, independent clinical and radiographic diagnosis and correct triage to meet patients' chief complaint and appropriate treatment and course of action, as well as to present alternative treatments options. An important component of the course is considering the need for appropriate time management as well as issues pertaining to patients' health promotion."
SDM,SDM OP 803: Seminar: Operative Dentistry,Literature Review format seminars. Small group discussions to critically review current literature on topics in restorative dentistry. Students design and present lectures to the group.
SDM,SDM OP 806: Digital Dentistry in Prosthodontics and Restorative Science,"The didactic and hand on course Digital Dentistry in Prosthodontics and Restorative Science is a continuation and extension of the restorative sciences curriculum. It provides residents with fundamental knowledge of principles and basic techniques of digital dentistry. This course will offer a wide range of experiences in digital dentistry from examination, treatment planning, mandibular function analyzes, airway, designing (CAD), production (CAM) to the application of dental research. The course serves a pivotal role in bridging the basic knowledge of digital dentistry in prosthodontics and restorative sciences, in which classes are taken predominantly and concurrently during the first-year residency, and the various subsequent clinical science courses. The student is made aware of how advances in dentistry are derived from scientific approaches and how the modern dentist has to be able to understand scientific data dealing with the digital world of restorative sciences. Current trends in dentistry demand that the practitioner can evaluate digital data intelligently, to make judgments on new diagnostic and therapeutic technologies."
SDM,SDM OP 807: Preclinical Techniques,"Laboratory instruction in instrumentation, development of cavity preparation, and provisional restorations. Cavities fabricated and restorative materials placed with attention to outline form, retention and resistance form, line and point angles, reestablishment of tooth morphology, occlusion contact placement, and function. 1st sem."
SDM,SDM OP 835: Advanced Laboratory CAD/CAM Restoration,"This series of monthly seminars and clinical exercises develop understanding and skills in applying cone beam computerized tomography (CBCT) and digital technology for the assessment, planning, and treatment with implant restorations and multiple unit fixed partial dentures. Semester 1 & 2."
SDM,SDM OP 912: Clinical Operative Dentistry,"Clinical participation in routine esthetic and operative dentistry procedures while incorporating digital techniques. Special attention is given to diagnosis, treatment planning and the relationship of restorative dentistry to other disciplines, with the incorporation of principles of esthetic and reestablishment of health and function, digital planning of restoration and placement of implants."
SDM,SDM OP 913: Clinical Operative Dentistry 2,"Clinical participation in routine esthetic and operative dentistry procedures while incorporating digital techniques. Special attention is given to diagnosis, treatment planning and the relationship of restorative dentistry to other disciplines, with the incorporation of principles of esthetic and reestablishment of health and function, digital planning of restoration and placement of implants."
SDM,"SDM OP 915: Literature Review: Esthetic, Digital, and Operative Dentistry","A weekly seminar and review of current and classic articles of different disciplines in esthetic, digital, and operative dentistry."
SDM,SDM OP 916: Literature Review Operative Dentistry,"A weekly seminar and review of current and classic articles of different disciplines in esthetic, digital, and operative dentistry."
SDM,SDM OR 530: Orthodontics,"This predoctoral course discusses concepts in the growth and development of the craniofacial complex, the diagnosis, etiology and development of malocclusions with special focus on their diagnosis and multidisciplinary treatment planning. Intervention in growth problems for children and minor tooth movement for adults are included as well as access to Invisalign Onboarding."
