college,title,description
SED,COM CM 518: Creative Video Development,"Undergraduate Prerequisites: (COMCM217 & COMCM417) - Graduate Prerequisites: (COMCM708 & COMCM717) - Students develop concepts, create scripts and storyboards, and study execution-based challenges of video production. Students will create extendable advertising concepts for video, designed to succeed in a changing media landscape on multiple platforms.4 cr. Either sem. Effective Fall 2018, this course fulfills a single unit in each of the following BU Hub areas: Digital/Multimedia Expression, Creativity/Innovation, Teamwork/Collaboration."
SED,COM CM 519: Interactive Marketing Strategy,"Undergraduate Prerequisites: (COMCM215 OR COMCM217) - Graduate Prerequisites: (COMCM701 OR COMCM708) - Students study how interactive marketing strategy integrates communication objectives with consumer insight and digital execution. How social, digital and experiential media are used to achieve branding, engagement and behavioral goals for organizations in a wide range of business categories. The impact of interactive marketing strategy on the advertising and public relations sectors.4 credits."
SED,COM CM 520: The COMmunicator,"Undergraduate Prerequisites: (COMCM331) Consent of Instructor Required - Graduate Prerequisites: (COMCM707) Consent of instructor required - Students write, edit, develop multimedia and social media, as well as work as photographers and graphic designers for the COMmunicator, a website for the Mass Communication, Public Relations and Advertising department. Students also create marketing communication plans for the site. As an online publication, The COMmunicator is updated/ refreshed on an on-going basis, giving students numerous opportunities throughout a semester to submit their work for publication. Editors review and critique all COMmunicator items; students develop/polish their skills as they build portfolios across a multitude of communication writing formats. This course is open only to students in the Mass Communication, Public Relations and Advertising Department. 2 cr."
SED,COM CM 522: Managing Corporate Crises,"Undergraduate Prerequisites: (COMCM215) - Graduate Prerequisites: (COMCM701) - Students learn about the strategy and tactics associated with effectively preventing, preparing for, managing, and responding to a variety of crisis scenarios that stretch an organization's vital relationships and resources. The course will focus on the options and opportunities available to communication professionals and leaders as they manage a wide range of crisis scenarios. Students will be instructed on how to navigate and provide executive counsel before, during, and after a crisis, while also preparing detailed crisis plans. The course includes lectures, in-class discussions, guest speakers, case examples, and crisis simulations. Students will be challenged to investigate and gain a command of the critical thinking skills, tools and strategies required for successful crisis management and communication in 21st century corporate, non- profit, and government settings."
SED,COM CM 523: Design and Interactive Experiences,"Graduate Prerequisites: CM501 or CM510 or consent of instructor - This course introduces students to principles of interactivity through a hands- on experience designing and building an interactive project (website/app). Students will learn to apply design thinking for interactivity while building a device-agnostic package using modern web technologies: HTML, CSS, JavaScript and related libraries, plug-ins, frameworks and tools as necessary. Students will experience the full design and development process (concept ideation, prototyping, user testing and iteration) in building a functional project. Topics on media technology, animation, accessibility, interface design, information architecture, interaction design, networking, performance, prototyping, responsive design and usability will be covered."
SED,COM CM 524: Public Relations Career Management,"Undergraduate Prerequisites: COM CM215; Senior in the Public Relations track/major. - Graduate Prerequisites: (COMCM701) COM CM701 - This unique course provides students with a practical and theoretical overview of various principles of public relations career management. This class explores opportunities and requirements for work in the public relations industry. Through visits by leading industry professionals, readings and case studies, students who are about to set out on their PR careers (or reenter them) will receive a comprehensive view of the many paths open to them. Whether it is on a corporate communications staff, the agency track, in social/digital/analytics, taking an entrepreneurial direction, in content development, sports and entertainment or change communication, students will learn about the competencies required in each, begin to formulate their career objectives and build plans for getting there. More broadly, through in-class lectures and discussions, students also will explore the skills sets and characteristics necessary for success in the rapidly changing world of contemporary PR, as well as the differing work environments and cultures that are out there so that they can begin to assess the ones that might be a fit for them. 4 cr. 1st sem."
SED,COM CM 525: Public Relations Ethics,"Undergraduate Prerequisites: CM215 or CM701 - This course will acquaint students with ethical standards and expectations society has for public relations practitioners. Through the study of case studies and other readings it will prepare students so they can adequately wrestle with ethical complexities, dilemmas and ambiguities so as to form personal ethical underpinnings for their future careers. 4 credits. Effective Fall 2019, this course fulfills a single unit in the following BU Hub area: Ethical Reasoning."
SED,COM CM 527: Brand Experience Marketing,"Undergraduate Prerequisites: (COMCM217 & COMCM417) - Graduate Prerequisites: (COMCM708 & COMCM717) - Today's rapidly changing digital and media landscape calls for strategic and creative solutions that take into consideration emerging consumer behaviors and the new technologies that enable them. In this course, students create content and campaigns that consider the many different ways in which brands engage with their communities - paid and earned media, mobile apps, and branded utility. 4 credits."
SED,COM CM 528: Advertising Copywriting,"Undergraduate Prerequisites: (COMCM217 & COMCM417) - Graduate Prerequisites: (COMCM717 & COMCM708) - This course builds on the concept development and copywriting foundations learned in prerequisite courses. Assignments will require the creation of copy for a range of audience segments and media channels. Students will learn to shape copy for video, digital, print, and social media. 4 cr. 1st semester"
SED,COM CM 529: Design Strategy & Software 2,"Undergraduate Prerequisites: (COMCM501) - Graduate Prerequisites: (COMCM501) - In this course students develop advanced design and new media skills while participating in multi-media lectures, critiques, and hands-on software skill building. While implementing individualized creative processes, students develop strategic projects from concept through to functional new media campaigns. The projects are continually updated to prepare students for emerging opportunities in the communication industry. 4 cr. Either sem."
SED,COM CM 530: Public Relations in Nonprofit Settings,"Undergraduate Prerequisites: CM215 - Graduate Prerequisites: CM701 - This course will provide a kaleidoscopic view of the fundamentals nonprofit public relations. Students will study the processes, effects and influences of media relations practices, related to both traditional and new media, in a nonprofit environment. They also will learn the essentials of fundraising and volunteer recruitment/retention and how these can be influenced, in part, by politics locally--as well as across the nation and around the world. The course also will explore types of nonprofit organizations and the breadth of communication management careers available within them. Additionally, the course will study the benefits and cautions of nonprofit-corporate partnerships and the communication management techniques related to forming and managing such agreements."
SED,COM CM 535: Political Campaigns,"Undergraduate Prerequisites: Sophomore standing. - Critical evaluation of political campaign strategies and tactics within the sociopolitical environment. The roles of campaign managers, media consultants, pollsters, press secretaries, and field operatives are studied. Analysis of the impact of press coverage, political advertising, and candidate debates on the electorate. 4 cr. Either sem."
SED,COM CM 539: Health Campaigns,"Undergraduate Prerequisites: Sophomore standing. - Health Campaigns involves the principles and practices of designing media campaigns to promote health behavior change, whether related to smoking and alcohol consumption, illicit drug use, physical activity and diet, condom use, public safety, and environmental issues. It centers on how health organizations and initiatives can achieve their goals for population-based health behavior change by strategically creating, distributing, and evaluating media campaigns and media messages. At the nexus of communication and public health, this course uses theory and persuasive elements as a basis for designing and implementing health media campaigns and media messages via different media, including traditional media, new media, and social media. With this foundation, students are tasked to evaluate extant health media campaigns and campaign messages and design their own original health media campaigns and campaign messages."
SED,COM CM 548: International Public Relations,"Undergraduate Prerequisites: (COMCM215 or CM701) - This course focuses on the global practice of public relations with an emphasis on corporate and agency practice. A major goal of the course is to help students become knowledgeable about the ever-increasing development of public relations throughout the world and the opportunities it offers within corporations, government, business, and non-governmental organizations. (This course was formerly CM448; if you have taken CM448, you cannot take CM548.) (Undergrad prereq: CM215.)"
SED,COM CM 555: Advanced Media Writing,"Undergraduate Prerequisites: (COMCM331) - Graduate Prerequisites: (COMCM707 OR COMCM703) - In-depth focus on promotional, client-based writing. Course includes developing story ideas and angles; writing off- and on-line feature stories and slide shows for trade, business, and special-interest market as well as researching and writing a treatment/script video package with accompanying brochure. Also includes numerous multimedia workshops. 4 cr. Either sem."
SED,COM CM 557: Media Effects,"Undergraduate Prerequisites: (COMCM180 & COMCM321) - Graduate Prerequisites: (COMCM710) - This course introduces the study of the effects of media on individuals and on society. This course will overview a broad range of media theories that have examined media as a social force, that have explored factors that affect individuals' selection of and perceptions of media messages, and that have studied how media affect viewers' attitudes, beliefs, and behaviors. These theories will be used to examine a variety of different types of content, including media violence, portrayals of race and gender, politics, advertising, and entertainment, among others. 4 cr., 1st sem."
SED,COM CM 561: Special Topics,"Undergraduate Prerequisites: CM215 Graduate Prerequisites: CM701 - This special topics course, designed for juniors, seniors and graduate students in public relations, explores the professional, organizational and societal challenges and best practices in modern multicultural campaigns. The course involves lectures, in-class discussions, case study examples, and hands-on workshops."
SED,COM CM 580: PRLab,"Undergraduate Prerequisites: (COMCM215 & COMCM331) sophomore standing - Graduate Prerequisites: (COMCM701 & COMCM707) - PRLab at Boston University is the nation's oldest student run public relations agency. PRLab allows students to gain valuable industry experience in an agency style setting, working in the corporate, nonprofit and government sectors. Students engage in media relations, event planning, branding, copy editing, content creation and social media management. Over the course of the semester, students create professional portfolios. 2 or 4 cr. Effective Fall 2022, this course fulfills a single unit in the following BU Hub area: Teamwork/Collaboration."
SED,COM CM 581: PRLab Executive Board,"Undergraduate Prerequisites: (COMCM215 & COMCM331) consent of instructor - Graduate Prerequisites: (COMCM701 & COMCM707) - This course represents the management function of the student run PRLab. The PRLab Executive Board consists of a President, Vice President and several Account Supervisors, who work together to facilitate the overall success of the student- client interactions and PRLab as a whole. The E-Board is also responsible for PRLab's branding and new business acquisition. 2 or 4 cr. Effective Fall 2022, this course fulfills a single unit in the following BU Hub area: Teamwork/Collaboration."
SED,COM CM 585: AdLab,"Undergraduate Prerequisites: (COMCM217 or CM708) - Experience in student-run, full-service advertising agency. Students organize, manage, and perform all functions: solicit business, perform market and consumer research, contact clients, write plans, create advertising campaigns, evaluate media, and prepare campaign evaluations for community service agencies. Variable credit. Effective Fall 2023, this course fulfills a single unit in the following Teamwork/Collaboration."
SED,COM CM 586: AdLab E-Board,"Undergraduate Prerequisites: (COMCM217) Consent of Instructor - Graduate Prerequisites: (COMCM708) Consent of Instructor - Experience is a student run, full service advertising agency. Students organize, manage and perform real world functions: solicit business from real world clients, perform market and consumer research, collaborate with clients, write strategic plans, create advertising campaigns that run in the real world, evaluate media and prepare client presentations. Student leaders operate as agency management collaborating with other students. Effective Fall 2023, this course fulfills a single unit in the following Teamwork/Collaboration."
SED,COM CM 700: Financial & Strategic Management for Communication Professionals,"The focus of the course is on two critical domains of modern business: financial and strategic management. Through lectures, readings, case studies, and team projects, the course will introduce students to the complexities and challenges facing today's communications industry manager along with practical understanding of how businesses operate and even succeed despite the obstacles. The goal of the course is to help students understand the fundamentals of business enterprise with an emphasis on how these apply to the media industries. The course covers the fundamentals of a business plan, including revenue models, marketing, venture capital, finance, and accounting in the context of the media landscape. 1st sem."
SED,COM CM 701: Contemporary Public Relations,"Foundations of professional principles and practice in public relations for corporate, governmental, and nonprofit organizations. Includes history, organization, and scope of the field; its roots in social science; types of campaigns and programs; and professional ethics. Theories, strategies, and tactics in current practice emphasized. Explores opportunities and requirements for work in the field. 1st sem."
SED,COM CM 703: Basic Media Writing,"CM 703 Begins a graduate level, two-semester immersion in American English communication writing. Portfolio finale serves as a bridge assignment to CM 707 Writing for Media Professionals in the spring semester. Introduces basic communication writing formats, including news releases, social media, features, profiles. Emphasizes interviewing, target marketing and publication options. Stresses tenets of plagiarism across media. Strong focus on creating quality copy in American English, which necessitates extensive work in grammar exercises and brainstorming workshops, quizzes, presentations, class participation, collaborative projects. Students fine-tune their writing and speaking skills as they analyze and rewrite their own copy."
SED,COM CM 707: Writing for Media Professionals,"Serves to provide an in-depth understanding and proficiency in communication writing and transmedia storytelling skills across a wide variety of off and online formats, including news releases, social media, features (off and online), Q & A interviews, websites, broadcast PSA's, slide shows, videos. Stresses plagiarism prevention, collaborative workshops, reading aloud, media strategies, editing, and interview techniques. Extensive writing and rewriting. Develops comprehensive writing skills for media professionals. Both semesters. Prerequisite CM 703, unless waived via writing placement test or consent of the instructor."
SED,COM CM 708: Principles and Practices of Advertising,"Overview of the nature, function, practice, and social, economic, and behavioral aspects of advertising. Student teams develop advertising plans, create campaigns, and explore problems of account management, creativity, production, and ethics. 1st sem."
SED,COM CM 709: Corporate Public Affairs,"Graduate Prerequisites: (COMCM701) - Monitoring sociopolitical environment, managing corporate crises and confrontations, analyzing issues, formulating political strategies, developing programs of advocacy advertising, constituency communication, and public involvement. Case studies used. 2nd sem."
SED,COM CM 710: Media Theory,"Examines origins, nature, and consequences of mediated communication and related processes and contexts. Reviews traditional theories of mass communication, derivative and developing theories on various communication media, including social and mobile. Furthermore, the course considers the application and utilization of theories for media professionals."
SED,COM CM 712: Advertising Strategy & Consumer Insights,"Explores how to arrive at consumer insights that lead to better advertising and promotion. The course focuses on the set of skills necessary to create breakthrough advertising, including qualitative research, observation, interviewing skills, mapping, and presentation tools. Students learn to write effective, creative briefs."
SED,COM CM 713: Media Law and Policy,"This course covers the laws that apply to communication and media practitioners and the policies that underlie them. Topics include the First Amendment, defamation, invasion of privacy, liability for physical and emotional harm, national security, copyright, trademark, regulation of advertising, obscenity and indecency."
SED,COM CM 714: Professional Presentations,"This course covers the essentials of effective presentation, from preparation (audience analysis, content development) to critical thinking when presenting. It is designed to place students in business and social settings that require a mastery of presentation skills in order to be successful. A combination of lecture, discussion, and hands-on practice and simulation, this course helps students exercise leadership through oral communication."
SED,COM CM 716: New & Traditional Media Strategies,"Graduate Prerequisites: (COMCM708) - Examines media planning, buying and sales as performed by advertising agencies, clients and the media. Research sources providing data on media audiences and product usage are evaluated. Examines contemporary trends in communication media and their effects on advertisers."
SED,COM CM 717: Fundamentals of Creative Development,"Focus is on the strategic creative process in advertising including concept development, copywriting, visualization, and design. Assignments require conceiving solutions to client marketing challenges across a range of media. Teaches foundations for development of effective advertising: problem definition, strategic development, and conceptual idea generation through tangible executions. 1st sem."
SED,COM CM 718: Advertising Strategy & Consumer Insights 2,"Undergraduate Prerequisites: COM CM712 - Graduate Prerequisites: COM CM712 - This course offers advanced exploration in the art and science of advertising strategy highlighting the talent and knowledge required for success in this rapidly changing segment of the industry. We will extend the material learned in CM 712 through a deep dive into best practices and evolving techniques used by top advertising agencies, consultancies and the big three platforms, Alphabet, Amazon and Apple to gather and apply information about consumers and brands for use by creative teams and a variety of departments in the advertising and marketing industry."
SED,COM CM 721: Advertising Management,"Graduate Prerequisites: (COMCM708) - Administration of complete advertising program. Case study method used to explore the marketing mix, budgeting, media strategy, planning, coordinating advertising with promotion, working with client or agency, and the social responsibility of advertisers."
SED,COM CM 722: Communication Research,"CM722 Communication Research Methods is an introduction to the social scientific method of inquiry and the fundamental concepts and processes of social scientific methods that are used in media science, advertising, and public relations. Assorted research methods are covered, including both quantitative and qualitative. Also included are literature review, research design, research execution, quantitative and qualitative data analysis, and reporting of findings."
SED,COM CM 723: Advanced Communication Research,"Graduate Prerequisites: (COMCM722) - Provides skill training for data analysis with SPSS (Statistical Package for Social Sciences). Students will obtain hands-on experience by carrying out actual analyses using real data acquired via different research methods. Techniques covered include correlation, regression, t-test, ANOVA, and factor analysis. Students also learn how to translate the results of their analyses into data-driven narratives that provide actionable solutions to problem cases."
SED,COM CM 724: Sampling Design and Measurement Techniques,"Graduate Prerequisites: (COM CM 722 and CM 723) - Discusses various issues related to sampling, such as design, sample size, methods of selection, sampling error, and sampling sources for applied research projects. Also teaches about the various types of questionnaires and measurement procedures commonly used in communication research, including those used for assessing such factors as attitudes, beliefs, media use, and consumer behavior. 2nd sem."
SED,COM CM 726: Strategic Brand Solutions,"Graduate Prerequisites: (COMCM708) - Explores the impact of current advertising/marketing issues through the lens of strategic branding and brand building best practices from business, economic, political, social, legal, and ethical perspectives. Modified case method looking at real world solutions, with lectures from experts on selected issues."
SED,COM CM 730: Marketing Communication,"Addresses basic marketing and promotion principles used to increase awareness of and change in attitudes and buyer behavior about products, services, and organizations. Students learn to evaluate appropriate promotional mixes, examine the role of communication, and develop marketing communication strategies through the use of case studies and classroom discussion. 1st sem."
SED,COM CM 739: Social Media Strategy,"Graduate Prerequisites: CM722 - Students will utilize social media analytics software as the basis for assessing and developing strategies to elevate the social media presence of brands, organizations, and campaigns. Students will learn how to collect social media data, convert data for analysis with SPSS, and apply cutting edge AI tools such as topic analysis and sentiment analysis across an array of platforms. This class prepares students to navigate the contemporary social media landscape."
SED,COM CM 742: Strategic Media Relations and Management,"Graduate Prerequisites: CM701 AND CM707 OR CM703 - This advanced course explores the role and practice of media relations in an integrated media landscape (PESO) to create an authentic and unified organizational narrative. Students learn the strategic and proactive approach to gaining third-party credibility among journalists, influencers, targeted audiences, and stakeholders. Topics include research & media planning/evaluation, relationship building, content development & engagement, spokesperson role & training, proactive and reactive media counseling, and leveraging innovative media strategies. This course involves lectures, reading assignments, writing projects, case studies, and real-world simulations to create an interactive and engaging learning environment."
SED,COM CM 743: New Media & Public Relations,"Graduate Prerequisites: (COMCM701) - Explores the effects of new media on the fundamental theories, models, and practices of public relations. Studies how websites, blogs, citizen journalism, social media, direct-to-consumer communication, podcasting, viral marketing, and other technology-enabled changes are affecting interpersonal, small group, and mass media relationships. Also covers and uses the interactive tools that are re-defining the practice of public relations. The course combines lecture, discussion, guest speakers, case study, and research to help students uncover and appreciate the power and potential of interactive media."
SED,COM CM 750: Advanced Writing for Media Professionals,"Undergraduate Prerequisites: CM703 or CM707 - Building on writing skills and formats presented in CM703 or CM707, students work individually and in-depth on challenging writing assignments: essay analyses/critiques (drawn from The Best American Essays series); a Q & A interview; and a website, which includes a wide variety of writing formats and critical thinking --this major individual project provides students with a substantial portfolio showcase. Several collaborative workshops complete the course requirements."
SED,COM CM 753: Portfolio Development 1,"Graduate Prerequisites: (COMCM708 & COMCM717) - Course is for graduate students who intend to work in the creative area of the advertising industry. Focus is on the principles needed to understand, conceptualize, and create an entry-level portfolio of work (print, video, digital, mobile, experiential). A workshop-like environment, mirroring an advertising agency, is augmented with lectures and case studies."
SED,COM CM 754: Portfolio Development 2,"Graduate Prerequisites: (COMCM708 & COMCM717 & COMCM753) - A continuation of Portfolio Development I, this course continues the iterative process required to construct a competitive advertising portfolio. Students work to refine concepts, revise and strengthen the impact of the art direction and copywriting, and determine how the work should ultimately be displayed."
SED,COM CM 809: Graduate Internship,"Graduate Prerequisites: one semesters of graduate study. - Students are placed in public relations, advertising, or communication departments of business, educational, philanthropic, or governmental institutions. Fifteen hours per week of supervised work. Students with a comprehensive report evaluating internship experience at end of semester. 2 or 4 cr."
SED,COM CM 824: Technical Writing for Communication Research,"Graduate Prerequisites: (COMCM722 & COMCM723 & COMCM724) - Teaches students to develop clear and concise research proposals and write detailed research reports incorporating appropriate methodological sequences, techniques, and strategies. Teaches students to interpret the results of quantitative analyses in a layperson's terms and relate their implications to a client, as well as to analyze the standards and pricing structure of competing agencies and available subcontractors in a given market. 1st sem."
SED,COM CM 831: International Communication,"Factors of international communication; cultural, economic, political, and social influences. Role of communication media in effecting social change in a wide variety of countries. 1st sem."
SED,COM CM 901: Directed Studies,"Graduate Prerequisites: Consent of advisor and instructor. Supervised reading, fieldwork, or r esearch for student's specific needs. - Supervised reading, fieldwork, or research for student's specific needs. 2 or 4 cr."
SED,COM CM 909: Thesis or Project Research,Graduate Prerequisites: consent of instructor - Course credits slated for students writing a thesis.
