college,title,description
MET,MET AD 599: Introduction to Python and SQL for Business Analytics,Prerequisite: PY100 (Intro to Python)
MET,MET AD 601: Digital Platforms and Quantitative Marketing,"This course focuses on identifying and assessing platform business practices and understanding their target consumers' attitudes and behaviors through theoretical models, case studies, and quantitative data analysis. Students will understand the effects of network and platform technology on business success and learn how to analyze platform consumer data through Python basics, text analysis, sentiment analysis, and network analysis methods."
MET,MET AD 605: Operations Management: Business Process Fundamentals,"This course will provide students with the analytical tools to analyze, manage, and improve manufacturing, service, and business processes. Coverage includes various options to lower operational costs and improve responsiveness to customers' needs, including operating system design, product & service design, capacity analysis & buffering, waiting line optimization, and process quality analysis using statistical approaches. Quantitative methods include application of stochastic simulation, analysis of random outcomes, statistical analysis routines (confidence intervals, hypothesis testing, machine learning), system reliability analysis, and statistical process control. The Deming philosophy of management, Lean operations principles, and Six Sigma process improvement methodologies form the underlying foundation of the course coverage."
MET,MET AD 610: Enterprise Risk Management,"This overview course examines the management issues involved with assessing the security and risk environments in both the private and public sectors in order to assure continuous system-wide operations. The course studies the elements of operational and technological risk assessment and operational continuity using a project management framework and quantitative risk metrics. Students are exposed to the role of the firm in crisis response and management as well as the terms, systems, and interactions necessary to assure continuous operations. Topics include: the role and need for comprehensive assurance strategy and planning; information security; an overview of the system-wide structure; the social and emotional impact on the workforce as well as its effect on productivity; and the organizational infrastructure relating to national, regional, and international compliance."
MET,MET AD 612: COO-Public Emergency Management,"Prerequisites: MET AD610 - This course examines emergency management from national, state, local, and family perspectives of prevention, preparedness, response, and recovery. The course encompasses knowledge of the specific agencies, organizations, and individual behaviors in emergency management as well as the interlinking partnerships between/among these groups. Areas of discussion include: responsibilities at federal, state, community and individual levels; guidelines and procedures for operations and compliance such as the National response Plan; Incident Command Systems (ICS); exercises; plan development, command, and control; communication; partnership development and maintenance; leadership; and numerous other elements related to effective emergency management. The unique and critical roles of private and public partnerships are reviewed and particular attention is paid to the interplay and interdependency among national, state, community, business (public and private), and the individual. 4cr."
MET,MET AD 613: Enterprise Risk Planning and Compliance,"Prereq: MET AD610 - Students are exposed to the important issues relating to corporate and organizational security and risk from both the perspective of systems designed to protect against disasters and aspects of emergency preparedness should systems fail. Engineering science is applied to security areas that include information technology, terrorism, and other organization disruptions. Students study proactive risk assessment through analytical risk analysis techniques and simulations. Students will be able to design a company or agency global assurance plan, organize the strategy to make the plan operational, and implement control measures to assess the plan's degree of success. The course also provides explanations of legal/regulatory, auditing, and industry- specific requirements related to compliance, control, and reporting issue sin business risk management. The role of establishing and maintaining standards by local, national, and international agencies is discussed, as is the importance of these agencies in certifying operations."
MET,MET AD 614: Disaster Management,"Prerequisite: MET AD617 -This course takes concepts covered in MET AD617 and applies them in more detail mainly to the corporate-private sector environment. During this course, we will first review the organization and processes necessary to effectively respond to and manage incidents, including the transition from emergency response and incident management to business recovery. The course will focus on disaster recovery, an absolutely essential but sometimes overlooked component of any successful corporate recovery program. Here, the emphasis is on technology recovery. This includes reviewing the key components of the IT infrastructure; how these components are accounted for in the response and recovery processes; and some best practices in technology recovery modelling. Several emerging technologies relative to cloud computing, information security, etc., are also examined. Prereq: MET AD617"
MET,MET AD 616: Enterprise Risk Analytics,Prereq: METAD571
MET,MET AD 617: Business Continuity Management,"The course presents, assesses, and discusses the contemporary theories, methods and practices related to business continuity (BC), business continuity management (BCM) and resiliency planning. The course incorporates the underpinnings of enterprise-wide risk management (ERM); however, it is designed to focus on broad-based threats, vulnerabilities, unexpected events, emergencies, and crises that may impacts organizations and their leaders and professionals. The course focuses on the design, development and applications of resilience, emergency planning, crisis management, BC, and disaster recovery used by organizations in the private sector. It presents a comprehensive, cutting-edge technologies pertaining BCM in complex organizations and challenging environments. Technological innovations are used to involve a complex array of high-level developments that result in transitions and transformations of businesses. Finally, the environmental considerations center on connections between business and the natural law."
MET,MET AD 618: Technology Risk Management,"Prerequisite: MET AD 610 - Focuses on how leading organizations manage a wide array of technology-related threats and vulnerabilities, ranging from routine outages and operational errors to infrastructure breakdowns and systems failures - right up to significant data breaches, denial of service and ransomware attacks. Principles of technology resilience and its role within the organizational enterprise risk management structure are reviewed, the technology risk landscape is evaluated, the importance of governance and compliance are reinforced, and the infrastructure and processes necessary for organizations to effectively manage technology-related incidents are examined. The course includes how enterprises transition from incident management to technology recovery, and how leading companies design and implement cybersecurity and privacy programs. Prerequisite: MET AD 610."
MET,MET AD 619: Applied Neuromarketing Research and Ethics,"Neuromarketing is transforming the global marketing industry as a relatively new discipline, quickly transforming how marketers influence consumers and their buying decisions. The rapid increase in the uptake of neuromarketing across multiple business domains and applications across industries is making it imperative that global marketers take heed and start applying them to their marketing strategies as well. This course leverages three core disciplines: marketing, market research, and brain science. In this course, students will learn how neuromarketing is gaining moment in the industry because it leverages how the consumer's brain reacts and responds to specific marketing incentives and stimuli. It ensures that the marketing efforts and their effectiveness are well- measured and accurate through applied neuromarketing analytics in a lab environment. This course also leverages neuromarketing research during lab sessions, using various cutting-edge and innovative techniques through biometric and brain signals to examine consumer behavior and develop relevant marketing strategies."
MET,MET AD 630: Financial and Managerial Accounting,"Introduction to the concepts, methods, and problems of financial and managerial accounting. Includes data accumulation, accounting principles, financial statement analysis, measurement and disclosure issues, cost analysis, budgeting and control, production costs, and standard costs."
MET,MET AD 632: Financial Concepts,"Introduction to the concepts, methods and problems of accounting and financial analysis. Includes accounting principles, measurement and disclosure issues, financial statement analysis, time value of money, cash flow projection and analysis, capital budgeting and project evaluation, bond and equity valuation, cost of capital and capital structure. 4 cr. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Quantitative Reasoning II, Critical Thinking."
MET,MET AD 642: Project Management,"The course explores modern project management by providing an enterprise- level, experiential view of the discipline focused on connecting projects to the organization's mission, vision, and values. The theme of the course is applying key project management tools and techniques, through case-based group work, which will help students identify, analyze, and develop practical proposals to real-world issues. Groups select, plan, report, and then present on their project's scope, schedule, cost, risk, quality, and communications elements using tools such as the WBS, network diagram, PERT estimate, Gantt chart (including the use of MS Project), risk register, and heat map. Students also gain familiarity with important new concepts in project management: Agile frameworks, actionable sustainability thinking, and Benefits Realization Management, all of which will be important for their success not only in other graduate courses, but as they lead projects for their organizations so as to provide lasting, triple-bottom-line value. The course is aligned with the latest PMBOK? Guide from the Project Management Institute."
MET,MET AD 643: Project Communications and Leadership,"This course examines the increasing importance of leadership and communications in projects. Since project outcomes and the delivery of value are accomplished through teams of people, the course aims to improve the capability of a project manager to become a project leader and to excel at motivating and inspiring their teams. Students begin by gaining a better understanding of their own social, leadership, and communications styles. Self-awareness is key to the course. We investigate motivation, conflict management, negotiation skills, and the Agile principles of stewardship and servant leadership. Grounded in the use of tools, the course will provide students with templates to enhance team collaboration and communication. The course also addresses more contemporary issues in PM, including resolving ambiguity and complexity, the use of improvised working styles, sustainable PM, and issues around power and politics within the project."
MET,MET AD 644: Project Risk and Cost Management,Prereq: MET PM100
MET,MET AD 646: Portfolio and Program Management,"Prereq PM 100, PM200"
MET,MET AD 647: Project and Program Governance,"Graduate Prerequisite: MET AD642. - This is a comprehensive course on project and program monitoring, evaluation, and governance. Students will also understand enterprise wide-project interdependencies and determine the optimal pacing for a program to enable appropriate planning, scheduling, executing, monitoring, and controlling of the projects within a program in the future. It covers governance and evaluation methods that will be useful at various levels of large projects, including government and nonprofit organizations. This course will help project and program managers, analysts, consultants, educators, and managers in government, nonprofit, and private institutions to assess program results and identify ways to improve program performance. Other topics include: evaluation for small nonprofit organizations; assessing and improving planning, implementation and effectiveness; governance methodology and models; using evaluation tools and applications to assess factors linking projects under one program and provide the best allotment of resources between those projects; monitor complex, multi-project programs, and drill into current project details; enable collaboration and stakeholder alignment throughout a project life-cycle. Other topics include: creating a transparent and accountable organization with well-defined roles and one that is based on transparency, resource allocation and decision making and enterprise project management."
MET,MET AD 648: Ecommerce,"Undergraduate Prerequisites: AD 500 or equivalent, stamped approval. - The course provides a detailed examination of the history of e-commerce, along with important concepts related to the ways that businesses can successfully use Internet and Web technology. Students are introduced to the concepts and problems associated with electronic commerce. Topics include comparison of e-commerce procedures, payment mechanisms, applications in different industry sectors, security, the challenges of starting and maintaining an electronic business site, as well as a comparison with traditional business practices. The development of a WordPress-themed website is a minor feature of the course. 4cr."
MET,MET AD 649: Agile Project Management,Prereq: MET PM100
MET,MET AD 716: Managing Financial Institutions,"Undergraduate Prerequisites: MET AD 630, MET AD 731 - Prereq: METAD630, MET AD731"
MET,MET AD 805: Capstone Project in Enterprise Risk Management,A directed study course consisting of an applied research project that concerns a special topic of interest to an Enterprise Risk Management (ERM) student. The course is especially designed for working professionals who have special ERM- related interests that are not covered in existing courses. The project generally culminates with a written paper and oral presentation. Research is conducted under intensive faculty supervision. Requires department approval and project supervisor from full-time or part-time faculty.
MET,"MET AD 807: Principles and Best Practices in Project, Program, and Portfolio Management",This course is one of the last courses that a student in the master's degree project management program is required to take. Students are expected to carry out independent research on a relevant topic in the area of project management under the supervision of the instructor. This course focuses on emerging trends and reviews unique methodologies and approaches to project management. Students are exposed to research methods and practice that contributes to original research in the emerging project management areas. Approval of the instructor is required.
MET,MET AD 808: Capstone Project in Financial Management,CAPSTONE IN FM
MET,MET AD 855: Strategic Advantage,"Strategy concerns the long-term direction, scope and performance of an organization within its specific context. While senior managers are normally responsible for strategic planning, the implementation of strategy is most effective if managers at all levels ensure that their actions, performance goals, resource applications, etc. are aligned with the efforts of other functions and departments, and with the major strategic orientation of the firm. This module aims to develop critical understandings and insights about strategy and strategic management at the business unit level."
MET,MET AD 856: Market and Economic Research and Analysis,"This course will provide a comprehensive discussion of market and economic research and analysis, their key concepts, process description, qualitative and quantitative techniques for market research and data analysis, and application scenarios. Students will gain an appreciation for some of the breadth and depth of this subject and its significance for the business enterprise -- both from start-up entrepreneurship as well as an established business organization. The structure of the course is based on the six steps of the market research process: problem definition, development of an approach to the problem; research design formulation; fieldwork and data collection; data preparation and qualitative and quantitative analysis; report preparation, and presentation."
MET,MET AD 857: Marketing Strategies,"Strategic and operational marketing issues arising in the firm's operations. Topics include market screening, decisions, entry strategies, product/service development, as well as designing the marketing plan and its implementation. 4 cr."
MET,MET AD 893: Special Topics in Administrative Sciences,Coverage of a specific topic in relation to Administrative Sciences. Topics vary. Course descriptions outlined below when offered.
MET,MET AD 899: Capstone Project in Applied Business Analytics,"Prereq: at least three of the ABA specialization courses AD616, AD654, AD688, AD699"
MET,MET AH 111: Survey of Western Art I,"This course examines the history of western art from ancient times through the Gothic Period in Western Europe. Through classroom discussions, assigned readings, and, should time allow, museum visits, students will become familiar with the development of a variety of early forms of art. With each new style or period, we will attempt both to describe the works themselves, and investigate the cultural, social, religious, political and personal contexts that surround the object."
MET,MET AH 112: Survey of Western Art II,"Continues MET AH 111, but can be taken separately. Chronological survey of European art from the Renaissance to the present. Emphasis on the relation of art to its historical and cultural context."
MET,MET AH 216: Basic Digital Photography,"This course is designed to familiarize students with the fundamentals of Digital photography. You will learn how to use the creative controls of a 35 mm DSLR (Digital single lens reflex) camera, expose and process compact flash cards, and print digital images from those digital files. This course covers camera operation, image processing, editing, and Photoshop basics. We will cover digital workflow, editing, creating a filing system, color correction, converting images to black and white, sharpening, and tagging and adjusting resolution. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Digital/Multimedia Expression, Aesthetic Exploration, Creativity/Innovation."
MET,MET AH 315: History of Photography,"The primary goal of this course is to promote critical thinking about photographic images, their meaning and impact on society. This course offers an introduction to the study of photography from it's invention in 1839 to the present. We will engage the following questions: how does photography function as an art form? a social document? and a powerful tool for communication and exploration? Photographic images deeply influence our experiences, decisions, and memories. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Aesthetic Exploration, Historical Consciousness."
MET,MET AH 517: Seminar: The Art World,"An examination of the arts institutions, issues, and forces that shape the contemporary art world. Surveys the institutions and actors that comprise the ecology of the art world, and examines significant recent trends within a model of four interrelated spheres: 1) Individual Artists; 2) Government; 3) the Nonprofit Sector; and 4) the Private Sector. Explores how stakeholders connect and interact with each other while engaging with significant institutions and the public to affect the cultural history of our time. Department approval required."
MET,MET AH 572: Modern to Contemporary Art,"This class explores and analyzes the series of historical art movements that encompass the term ""Modern Art."" By examining the works and thoughts of twentieth- century masters of painting, sculpture, architecture, and photography, this class will explore and discuss the progression of art starting in 1860 and how it culminates in the current art world."
MET,MET AN 101: Introduction to Cultural Anthropology,"Introduction to cultural anthropology, which seeks to understand the variety of ways that humans organize their experience and live in the world, including different configurations of kinship, sex, gender, ethnicity, race, religion, politics, and economics. This includes surveying different cultural groups and thinking about why they vary and what they have in common. The course also explores how anthropologists frame their inquiries, with special attention to globalization, and how we better understand our own lives, values, behavior, and worldview through studying other cultures. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Global Citizenship and Intercultural Literacy, Social Inquiry I, Research and Information Literacy."
MET,"MET AN 102: Human Biology, Behavior, and Evolution","Introduces principles of evolutionary biology, primate social behavior and adaptions, human origins, genetic/hormonal/neural bases of behavior, human socioecology, sexuality and aggression. Utilizes lectures, laboratory exercises, and discussions, to examine recent discoveries about human fossils, living primates, and human biology. Effective Spring 2021, this course fulfills a single unit in each of the following BU Hub areas: Scientific Inquiry I, Social Inquiry I, Critical Thinking."
MET,MET AR 550: Raising Funds and Grant Writing for Nonprofit Organizations,"An examination of ways to raise funds from government, foundation, corporate, and individual sources. The following topics will be addressed through lectures and case analysis: the history of philanthropy, the planning and research process, proposal and grant preparation, program evaluation, and the role of the board and staff in developing effective fundraising strategies. [4 credits] [Required course for Fundraising Management Graduate Certificate; Pre-req for MET AR 723]"
MET,MET AR 587: The Arts in Barcelona,"Barcelona, an artistic, economic, and commercial hub, is one of the most vibrant cities in Europe and one of the main tourist destinations in the world. It is known for its art, music, and architecture, including the works of Joan Miro and mural/graffiti artist El Pez, operas at the Gran Teatre del Liceu, and the World Heritage architecture of Antonio Gaud?, among others. The course will examine how the history of Spain and the culture of Catalonia impacts the arts and culture of present-day Barcelona. Themes include cultural heritage, identity, cultural economic development, and tourism. This course addresses management and leadership in the arts within both visual and performing arts organizations. Site visits may range from the Sagrada Fam?lia to the Palau de la M?sica Catalana, and as well as other historic properties and neighborhoods. We'll also explore parallel cultural and entrepreneurial initiatives, such as culinary arts, startup ventures, and fashion. Along the way, we'll have lively and candid exchanges with area cultural producers, curators, artists, and BU arts administration alumni. [4 credits]"
MET,MET AR 690: The Art World,"An examination of the arts institutions, issues, and forces that shape the contemporary art world. Surveys the institutions and actors that comprise the ecology of the art world, and examines significant recent trends within a model of four interrelated spheres: 1) Individual Artists; 2) Government; 3) the Nonprofit Sector; and 4) the Private Sector. Explores how stakeholders connect and interact with each other while engaging with significant institutions and the public to affect the cultural history of our time. This is the gateway course in the Arts Administration Program, and is usually taken in the first semester. [Non-Arts Administration students contact the Arts Administration Program at artsad@bu.edu. MET AR 690 is a pre-requisite for MET AR778, MET AR771, MET AR774, and MET AR720]"
MET,MET AR 700: Leadership in the Arts,"This course provides students with an understanding of issues and practices of people in leadership positions in the arts world.  Regardless of what functional area a student is aiming for — artistic, development, marketing, finance — eventually they are going to have to demonstrate leadership of a department, a team, or an entire organization. Through a combination of case analysis, class discussion, written assignments, and the insights of the two instructors and guest speakers from the arts community, we will focus on the most effective qualities of leaders.  Topics include distinguishing between leadership and management; recruiting, cultivating, and evaluating leaders; specific challenges of leading highly creative people; teamwork and leadership; promoting DEI in the leadership of an organization; co-leadership, shared leadership, and other models; understanding and developing your own leadership style."
MET,MET AR 711: Capital Campaigns,"This course is designed to broaden the student's understanding of capital campaign fundraising. Topics include: feasibility studies; strategic planning and budgeting; private and public phases; ethical responsibilities; staff, donor, volunteer, board, and trustee management; major gift solicitation; campaign communications; trend analysis; and evaluation. The course curriculum will include readings, case studies, guest speakers, and analysis of current capital campaign projects. [4 credits] [Required course for Fundraising Management Graduate Certificate]"
MET,MET AR 720: Marketing and Audience Development for the Arts,This course is designed to provide fundamental background in the theory and principles of arts marketing and audience development used by nonprofit performing and visual arts organizations. Case analysis will be employed to review strategies and practices currently used in the cultural sector. Students will be expected to develop their own marketing plans for an arts organization.
MET,MET AR 721: Advanced Arts Marketing Analytics,"Prerequisite: MET AR 720 - This course provides students with advanced training in the methods and best practices of data analytics for arts marketing. Through course exercises and assignments, students gain detailed knowledge of approaches to employing data analytics techniques for marketing and expanding audiences. Topics covered include use of customer surveys and demographics, working with CRMS and databases, building a data-driven organizational mindset, email marketing, social media analytics, attribution models, new-to-file audiences, customer retention, and data visualization."
MET,MET AR 722: Educational Programming in Cultural Institutions,"This course will review the history, theory, and practice of educational programming and audience engagement in both museums and performing arts organizations. Emphasis will be on analysis of program design, implementation, and evaluation, teacher training, and creation of youth and adult learning programs. [4 credits]"
MET,MET AR 723: Individual Fundraising,"Undergraduate Prerequisites: MET AR550 - This course will address the full range of issues related to attracting financial support from individuals. Topics will include: raising dollars annually for operations, raising funds through special events (fundraisers), cultivating and soliciting major gifts, and the basics of bequests and estate planning as well as ethical issues and working effectively with donors and volunteers. Course work will include readings, case studies, and guest speakers. [4 credits] [Required course for Fundraising Management Graduate Certificate; Pre-requisite MET AR 550]"
MET,MET AR 730: Political and Public Advocacy for the Arts,"This course will address the politics of arts and culture through seminars with political and cultural leaders, class discussion, readings, and research. Students will develop advocacy campaign plans and analyze how cultural organizations interact with all levels of government. [4 credits]"
MET,MET AR 740: Technology and Arts Administration,"The ever-evolving nature of digital technology presents opportunities and challenges in the work of arts administrators. This course will examine a range of technologies employed by arts organizations to improve their practice and extend their reach, including customer relations management, fundraising, collaboration management, ticketing, project management, and social media management. Students will examine emerging products and trends, interact with practitioners to learn how they are using these tools, and engage in a series of hands-on challenges to build competency in using emerging technologies such as interactive communication and Generative AI tools."
