college,title,description
SAR,"SAR HP 454: Social Determinants of Health - Sex, Sexual Orientation, and Gender","Undergraduate Prerequisites: Junior or Senior standing required. - Sex and gender minority populations have historically been excluded from medical research and mistreated by medical providers. A deep connection exists between social, cultural, political, and religious beliefs which likely underlies the exclusion of sex and gender minority populations. The primary goals of this course are twofold. First, this course integrates previous knowledge about populations, health, and healthcare with additional knowledge about medically marginalized populations, particularly the LGBTQIA2S+ community. Second, this course aims to develop critical thinking skills through a range of exercises including reading, assessing, and discussing historical, primary and secondary source literature, as well as digital media related to medically marginalized communities and providing opportunity for peer-to-peer engagement related to the topics discussed each week. Effective Fall 2024, this course fulfills a single unit in  the following BU Hub area: Historical Consciousness."
SAR,SAR HP 495: Senior Thesis for Distinction,"Undergraduate Prerequisites: Sargent Senior Status - The Senior Thesis for Distinction is an opportunity for exceptional undergraduate Sargent College seniors to complete an in-depth research experience within your major or minor field of study. Under the supervision of a faculty mentor, you'll have the opportunity to develop and execute a personalized research project while also collaborating in your mentor's lab or research group."
SAR,SAR HP 497: IND STUDY,IND STUDY
SAR,SAR HP 500: Helping Skills: Fundamentals of Health Communications,"The course is designed to improve the student's cultural competence, interpersonal and human relations skills. Through lecture, experiential activities and class discussions, students explore the meaning of helping/healing and identify the factors that facilitate counseling and professional relationships. These skills are also fundamental for health promotion programs."
SAR,SAR HP 531: Clinical Medicine I,"Undergraduate Prerequisites: (CASPY105 & CASPY106) Or CAS PY104; DPT students only; or consent of instructor - An overview of tissue response to injury, pain transmission, and pharmacology provide the foundation from which students will learn about physical agents and specific conditions from a medical perspective. Students will become familiar with the theoretical and practical application of physical agents as it relates to tissue response to injury and pain control. The laboratory portion of this course emphasizes safe and effective application of these modalities using a problem-solving approach to treatment planning and implementation."
SAR,SAR HP 532: Clinical Medicine II,"Undergraduate Prerequisites: (SARHP531) DPT students only - This course introduces the physical therapy student to the physiology of different body systems as well as the risk factors, diagnosis, and management of common medical conditions manifesting in these systems. Associated factors that influence PT examination and intervention will be discussed. Also discussed is when referral to other practitioners is recommended and required."
SAR,SAR HP 561: Evidence Based Practice I,"Undergraduate Prerequisites: PP-OTD Online students - Graduate Prerequisites: PP-OTD Online students - This graduate-level course for occupational therapy practitioners aims to develop the essential skill set for competence in evidence-based practice. In HP 561, we will apply the basic steps of the EBP process. Starting with a practice situation or problem, we will develop a clear, focused, answerable clinical question, conduct an effective systematic search for published literature that provides research evidence, critically appraise the evidence, and draw an unbiased conclusion as to how the evidence answers the clinical question. The practicum that follows, entitled OT618: Directed Study in Evidence-Based Practice, builds upon the knowledge and capabilities gained in this first course. The course format will include weekly self-paced lessons, live online classrooms, written discussions, and assignments."
SAR,SAR HP 565: Biomechanics of Human Movement,"Undergraduate Prerequisites: BI106, PY105 or PY104, or consent of instructor. - Biomechanics is a powerful tool for understanding why and how we control and coordinate movement in health and disability. The course provides a conceptual and theoretical basis of biomechanics so that students learn to creatively problem solve using a biomechanical thought process. Many examples of applications include athletics, orthopedic injuries, central nervous system disorders, designing assistive devices, pediatrics and aging. Emphasis will be placed on how to use the tools of biomechanics along with an understanding of functional anatomy to think about typical and abnormal movement. Effective Spring 2022, this course fulfills a single unit in the following BU Hub area: Creativity/Innovation."
SAR,SAR HP 650: Health Care Management,"This on-line graduate course introduces the fundamentals of management in the health care environment. It was designed to develop and enhance student understanding of the health care system and the social forces affecting health care, and to provide skills needed to function effectively in a management or supervisory role. Topics covered in this course include United States policies and legislation affecting healthcare management; the roles of a manager; conducting a market analysis; operating, cash and capital budgeting; process analysis; and risk management. Students will develop, design and execute a formal presentation."
SAR,SAR HP 720: Educational Theory and Practice,"This on-line graduate course focuses on developing effective teaching techniques and strategies that are needed in a variety of clinical and academic contexts. Topics covered in this course include; identifying instructional settings in one's own practice, the impact of ethical, legal, and economic factors on the educational process, principles of major learning and instruction theories, effective teaching strategies for learners at different developmental stages, strategies that facilitate motivation and improve compliance, and writing behavioral objectives for instruction. Students design and deliver a formal presentation and create a client-education brochure."
SAR,SAR HP 737: Instrumentation for Analysis of Motion,"Undergraduate Prerequisites: Consent of Instructor - This course will provide a foundation in the use of equipment commonly used for human movement analysis. The curriculum will include in-depth discussion of motion capture, force platform, instrumented treadmill, and surface electromyography techniques. Additionally, students will be introduced to other technologies used for human movement analyses including inertial and wearable sensors, gait carpet, musculoskeletal modeling, dual fluoroscopy, and MR imaging. Hands-on lab activities will include working with relevant hardware and software. Students are required to sign up for both lecture and lab sections. The course includes a final project that requires understanding and use of some of the technologies discussed in the course. The course is for students who are currently using or are interested in using technologies for human movement analysis for research or industrial applications."
SAR,SAR HP 770: Health Care Management - PT,"This course will instruct and reinforce students in the fundamental theories and skills of health care management for the physical therapist. The course is designed with an intent of putting oneself in the shoes of a clinician as well as a manager, with acknowledgement that leaders in the health care environment are rarely able to ignore sound management principles and understanding of healthcare systems for long. Whether knowing what is being asked of you as a clinician, or being placed in a leadership position, many health and rehabilitation professionals will assume the role of a manager or have leadership responsibilities during the course of their career, often sooner than expected. The increasing rate of change in the healthcare environment is a major factor in this emphasis on leadership. This can take many forms, and an emphasis will be placed on how one can assume a position of leading in different avenues. This course will help foster the growth of an individual's knowledge and capacity to lead, in whatever form it takes. This course also develops and enhances the students' understanding of the health care system, the social and economic forces affecting the health care system, and its ability to function effectively. Additionally, the course will prepare students to enter the workforce by introducing them to a variety of tools and experiences that will enable them to manage organizations, programs, resources, and people more effectively. Emphasis in this course is on US and Massachusetts's policies and legislation, managing human resources, marketing, technology and information, accounting and finance, quality improvement, and measuring performance. Professionalism, ethics, and the APTA will be discussed as they relate to our course objectives."
SAR,SAR HP 771: Foundations of Motor Control,"The course includes discussion and synthesis of current theories of human action (performance, learning/plasticity, and development) with an emphasis on systems/constraints, dynamical systems and ecological psychology approaches to human action, perception, and action-perception coupling. It serves as an introduction to these theories. Emphasis is placed on understanding how to conceptualize and evaluate functional movement based on these theories. Student participation in class is essential and required reading should be completed prior to class so that each student can fully participate in discussion."
SAR,SAR HP 804: Practicum: Teaching in the Health Professions,Graduate Prerequisites: Consent of instructor - Supervised academic teaching in the health professions. Development and implementation of a teaching unit. Critique of teaching styles. Development of a teaching portfolio.
SAR,SAR HS 201: Introduction to Nutrition,"This course focuses on the components of a healthy, well-balanced diet to meet nutritional needs and avoid deficiencies and excesses. The basic concepts discussed will include: MyPlate, food labeling, recommended nutrient intakes for all age and gender groups, weight management, heart disease, diabetes, cancer, and lifecycle nutrition. Special emphasis will be on nutrition and disease prevention and applying the nutrition knowledge learned to everyday living. Note: students who take SAR HS251 Human Nutrition Science for credit cannot also take this HS201 course for credit. Effective Fall 2019, this course fulfills a single unit in each of the following BU Hub areas: Scientific Inquiry II, Oral and/or Signed Communication."
SAR,SAR HS 210: Introduction to Critical Inquiry,"This course demonstrates access to information resources in the biomedical sciences, including hard copy, on-line databases (e.g., LexisNexis, PubMed, OVID), and web searching and how to critically evaluate these information sources. Classes are hands-on learning using laptops."
SAR,SAR HS 221: Research Experience,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in the following BU Hub area: Research and Information Literacy."
SAR,SAR HS 222: Research Experience,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in the following BU Hub area: Oral and/or Signed Communication."
SAR,SAR HS 230: Food Science,"Undergraduate Prerequisites: CASCH172, CASCH174 or CASCH204, SARHS 251, CASBI 114 or CASBI311. Cour se is limited to nutrition majors, or may be taken with the consent of instructor. - An in-depth didactic and laboratory review of the physical and chemical properties of carbohydrates, proteins, fats and water. Each macronutrient is discussed from its smallest starting molecule to its complex role in food items. Other related topics include food safety and food-borne illness, food preservation and processing, culinary techniques, food regulations and standards, food additives, food technology, and subjective evaluation of food. The laboratory requirement applies the food science principles through hands-on experiments in the kitchen setting."
SAR,SAR HS 241: Research Experience,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Oral and/or Signed Communication, Research and Information Literacy."
SAR,SAR HS 242: Research Experience,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Oral and/or Signed Communication, Critical Thinking."
SAR,SAR HS 251: Human Nutrition Science,"Undergraduate Prerequisites: (CASBI105 OR CASBI108) - This course provides an introduction in the scientific foundations of nutrition and focuses on the relationship between diet and health. Scientific information is presented in preparation for discussion of macro- and micro nutrients, including metabolism, and the role of nutrition in human health and disease.  This course is intended for pre-health and nutrition majors."
SAR,SAR HS 281: Nutrition Throughout the Life Cycle,"Undergraduate Prerequisites: Prereq: SARHS251 & CASBI211 or CASBI315. Limited to nutrition majors o r with consent of the instructor. - This course focuses on the changing nutritional requirements from infancy, childhood, and adolescence throughout the geriatric years. Nutritional needs specific to pregnancy and lactation will be discussed. Emphasis is placed on understanding the behavioral, socioeconomic, and cultural factors associated with meeting nutrition requirements throughout the life span."
SAR,SAR HS 300: Epidemiology I,"Undergraduate Prerequisites: none - Examines the distribution of health and diseases across the population, and the factors that impact health. Which group of people is more likely to experience a heart attack or develop diabetes? Do our level of education, race or income impact our health and our life expectancy? This course studies how we approach understanding disease distribution within the population. Through in class presentations, real world examples, exercises and discussions students become proficient in research methods, disease screening, and infectious disease outbreak investigation. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Quantitative Reasoning II, Scientific Inquiry II."
SAR,SAR HS 310: Management of Food and Nutrition Services,"Undergraduate Prerequisites: (SARHS230) Course is limited to nutrition majors in the dietetics track. - This course provides the foundational knowledge of food service and clinical nutrition management explored through a systems approach. Management of human resources, quantity food production, menu development, financial accountability and quality control will be discussed as well as regulatory and other controls that influence the function of the system."
SAR,SAR HS 323: Research Experience,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in the following BU Hub area: Teamwork/Collaboration."
SAR,SAR HS 324: Research Experience,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in the following BU Hub area: Teamwork/Collaboration."
SAR,SAR HS 325: Introduction to Global Health,"This course will provide students with an overview of the complex social, economic, political, environmental, and biological factors that structure the origins, consequences, and possible treatments of illness worldwide, as well as the promotion of health. Students will learn about the major themes and concepts shaping the interdisciplinary field of global health, and will gain an understanding of solutions to health challenges that have been successfully implemented in different parts of the world. Effective Fall 2019, this course fulfills a single unit in each of the following BU Hub areas: Global Citizenship and Intercultural Literacy, Ethical Reasoning, Teamwork/Collaboration."
SAR,SAR HS 331: Physiology of Sex and Human Reproduction,"Undergraduate Prerequisites: CAS BI315 or BI211, or similar physiology course - In this course we will learn the physiological mechanisms behind fertility, gametogenesis, copulation, pregnancy and birth. We will explore the impacts of biological reproduction on the body and we will connect these topics to our everyday world. We utilize diverse perspectives and language in this class. Class time is split between active learning and lecture time. Grades are based on daily work, quizzes and presentations."
SAR,"SAR HS 332: Analyzing Bias and Discrimination in Medicine, Health, & Science","This interdisciplinary course will take a scientific approach, within an antiracist, anti-imperialist, intersectional framework, to uncover instances of bias and discrimination in medicine, health, and science; will commit to confronting these injustices; and will discuss how to move forward. We will work together to develop skills to help us recognize discrimination in our surroundings, understand systemic patterns of oppression, self-reflect on our own implicit biases, and advocate for social change. Effective Spring 2022, this course fulfills a single unit in the following BU Hub area: Individual in Community"
SAR,SAR HS 333: Queering Health,"This course is about the unique physical and mental health needs, health disparities, and resiliency within the LGBTQ+ community. Students will learn about the psychology of sexual orientation and gender diversity, intersectionality in LGBTQ+ communities, gender identity and sexual orientation development models, queer families and relationships, minority stress, hetero/cis-sexism, and other relevant topics. Students will also learn about LGBTQ+ affirming therapies, healthcare, public policy, and legislation. This course will take a constructively critical lens to medicalized/pathologizing constructions of sexual and gender diversity and examine topics within historical and modern social context. This course will explore strategies for advocacy, improving the healthcare experience of LGBTQ+ people, and addressing barriers to accessing healthcare from local, national, and global perspectives. Effective Fall 2023, this course fulfills a single unit in each of the following BU Hub areas: The Individual in Community, Social Inquiry II."
SAR,SAR HS 335: RESEARCH EXP,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Creativity/Innovation, Teamwork/Collaboration."
SAR,SAR HS 341: Physiology Across the Lifespan,"In this course we will explore physiological aspects of fetal development, birth, infancy, childhood, adolescence, adulthood and aging. Topics explored will include: bone and muscle development, physiology of common childhood diseases, the role of exercise and inactivity on bone, muscle and organ function, impact of stress across the lifespan, and the changes that occur during aging."
SAR,SAR HS 342: Exercise Physiology,"Undergraduate Prerequisites: (CASBI211 OR CASBI315) or consent of instructor. - What are the limits of human performance? Why can't we run 25 miles at the same speed we can sprint 40 yards? How do common diseases impact tolerance to physical activity? In exercise physiology we will discuss these questions and more, eventually uncovering principles that determine how our bodies respond to various forms of stress (like exercise). Through hands-on group experiments and collaborative projects in laboratory and lecture, we will also explore how scientists have come to these conclusions through the implementation of the scientific method in a research setting. Effective Fall 2019, this course fulfills a single unit in the following BU Hub areas: Scientific Inquiry II, Teamwork/Collaboration."
SAR,SAR HS 343: Research Experience,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Creativity/Innovation, Teamwork/Collaboration."
SAR,SAR HS 345: Global Environmental Public Health,"Environmental health is associated with recognizing, assessing, understanding and controlling the impacts of people in their environment and the impacts of the environment on the public health. The complexity of the problems requires multidisciplinary approaches. This course will provide an introduction to the principles, methods, and issues related to global environmental health. This course examines health issues, scientific understanding of causes, and possible future approaches to control of the major environmental health problems internationally. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Ethical Reasoning, Global Citizenship and Intercultural Literacy."
SAR,SAR HS 346: Global Health Nutrition,"What we eat and our underlying nutritional status is inextricably linked to almost every major health outcome. Under-nutrition increases the risk of maternal and child mortality, death due to infectious diseases such as HIV/AIDS and malaria, and also has important consequences for child development, education and ultimately economic development. Over-nutrition is on the rise globally; the burden of obesity, diabetes and diet-related chronic diseases are beginning to overwhelm health systems in Low- and Middle-Income Countries. This course will provide a framework for understanding the relationship between nutrition and global health. Topics include: the epidemiology of nutrition-related risk factors for poor health worldwide; methods for measuring nutritional status in low-resource settings; interventions to improve nutrition globally; and evaluating the impact of nutrition-specific and nutrition-sensitive programs and policies."
SAR,SAR HS 348: Global Mental Health,"This course provides an overview of critical issues in mental health and mental illness worldwide from a public health perspective. Globally, mental and neurological conditions are the leading cause of disability, and the World Health Organization estimates depression to be the largest contributor to the global disease burden by 2030. The burden of mental disorders on low- and middle-income countries is especially great while a large treatment gap persists. The course covers the concept of mental health, conceptualization and classification of disorders, cultural context, social determinants, causes and consequences of mental health disorders, strategies for intervention, policy development and implementation, human rights, women's mental health and research priorities. Special attention will be paid to the unmet need for mental health care globally (using case studies), disparities in access and use of services, stigma and attitudes towards treatment seeking. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Global Citizenship and Intercultural Literacy, Social Inquiry II."
SAR,"SAR HS 349: Cultural Humility, Racial Justice, and Health","This course is designed to provide students with the skills necessary to appreciate, interpret, and communicate across cultures in a globalized world. We will utilize class and small group conversation, literature, media, and individual writing assignments to understand, analyze, and discuss solutions to the health outcomes that are caused by structural violence, social injustices, and racial injustices."
SAR,SAR HS 362: Muscle Physiology,"This course will explore the physiology of skeletal, smooth, and cardiac muscle. We'll cover topics including: skeletal muscle and motor neuron structure, the mechanics of skeletal muscle contractions, motor unit recruitment, energetics related to muscular contraction, anatomical and physiological differences between the three muscle types, muscle development across the lifespan, and pathological conditions related to muscle."
SAR,SAR HS 369: Gross Human Anatomy,"Undergraduate Prerequisites: CAS BI105 & CAS BI106 or CAS BI107 & CAS BI108 and CAS BI211 or CAS BI 315. - Integrative approach to the musculoskeletal, peripheral nervous, and circulatory systems of the human body. Regional approach is used to present lectures with the use of projected drawings, films, slides, and demonstrations. Weekly labs reinforce the lectures by a study of osteology, dissected cadavers, and live anatomy palpations. Either semester."
SAR,SAR HS 370: Neuroanatomy and Neurophysiology,"Undergraduate Prerequisites: (CASBI211 OR CASBI315) SAR HS369 recommended. - Lecture and laboratory related to the detailed study of development, morphology, internal configuration, and functions, and pathological deficits of the peripheral and central nervous system in humans. Spring semester only."
SAR,SAR HS 371: Pulmonary Pathophysiology,"How do humans breathe? How harmful are e-cigarettes to our body? What are the differences between an obstructive vs. a restrictive pulmonary disease? In Pulmonary Pathophysiology we will discuss these questions and more, developing an understanding of the physiological mechanisms underlying the function of the pulmonary system in health and disease. Through group discussion, active learning activities, and the creation of short films in small groups, we will take an in-depth look into the current understanding of pulmonary pathophysiology. Effective Spring 2021, this course fulfills a single unit in each of the following BU Hub areas: Digital/Multimedia Expression, Creativity/Innovation."
SAR,SAR HS 375: Cardiovascular Pathophysiology,"Undergraduate Prerequisites: (CASBI211 OR CASBI315) - Overview of anatomy and physiology of the cardiovascular systems during normal and pathological conditions. This course will also cover pathophysiology of exercise performance in cardiovascular diseases, as well as adaptations to physical conditioning."
SAR,SAR HS 384: Medical Nutrition Therapy I,"Undergraduate Prerequisites: (SARHS281) Limited to nutrition majors in the Dietetics Track. Cannot be taken fo r credit with SAR HS397. - This course covers the pathophysiology of disease as it relates to nutrition care, and the Medical Nutrition Therapy appropriate for the care and management of that disease. Nutrition screening, nutrition assessment and nutrition care plan formulation will be discussed for the person with cardiovascular disease, hypertension, diabetes, obesity and other medical conditions. Documentation and monitoring/evaluation of the nutrition care plan will be discussed as well as the translation of care to the patient's menu and therapeutic diet plan. 4 credits, 1st semester"
SAR,SAR HS 385: Medical Nutrition Therapy II,"Undergraduate Prerequisites: (SARHS384) Course is limited to nutrition majors in the dietetics track. - This course is a continuation of SARHS384. This course focuses on medical nutrition therapy for various disease states, including gastrointestinal disease, kidney disease, cancer, AIDS, cystic fibrosis, and inborn errors of metabolism. This course also covers the metabolic response to trauma and critical illness and the importance of nutritional therapy in these states. The use of parenteral and enteral nutrition, intravenous catheters, and feeding tubes will be covered. Diet and drug interactions and nutritional genomics also will be discussed. Students will use case studies to learn to apply their knowledge of nutrition care to the treatment of patients with various diseases. 4 credits, 2nd semester"
SAR,"SAR HS 395: Food, Supplements, and Consumer Health","Undergraduate Prerequisites: (SARHS201 OR SARHS251) - Students will conduct a detailed ""aisle by aisle"" review of foods available in today's marketplace with special attention to functional foods, foods for special dietary use, and foods modified through technology. Students will gain an understanding of the Dietary Supplement Health and Education Act and become familiar with methods for evaluating dietary supplements with regard to product quality, safety and effectiveness. The influence of nutrition marketing on consumer purchasing patterns will be explored. Students will apply the knowledge and skills gained throughout the course by comparing the nutrient content of specific foods and dietary supplements to the nutrient needs of consumers according to the Dietary Reference Intakes."
SAR,SAR HS 397: Nutrition and Chronic Disease,"Undergraduate Prerequisites: (SARHS201 OR SARHS251) Cannot be taken for credit with SAR HS384/584. - In this course, students will examine relationships between nutrition/diet and chronic disease in adults on a group and/or population-level. The roles of nutrients, foods, and dietary patterns in the promotion, prevention and treatment of several chronic diseases within groups and populations will be explored. In addition, students will gain exposure to the fundamental principles of nutrition risk assessment for groups and/or populations. Chronic disease states to be discussed include but are not limited to cardiovascular disease, stroke, cancer, obesity, diabetes, and osteoporosis."
SAR,SAR HS 400: Gender and Healthcare,"This course focuses on strengthening students' knowledge, skills, and ability to construct a critical appraisal of all the determinants, distribution, causes, mechanisms, systems, and consequences of health inequities related to gender including how gender influences and is influenced by healthcare systems. Effective Summer 2020, this course fulfills a single unit in each of the following BU Hub areas: The Individual in Community, Research and Information Literacy."
SAR,SAR HS 405: Health Science Practicum,"Undergraduate Prerequisites: Senior standing - Practical experience in health care setting (health policy, administrative, constituent advocacy) in hospital, clinic, public health setting, government or non-governmental health agency setting. 2 or 4 credits."
SAR,SAR HS 410: Field Experience: Human Physiology,"Undergraduate Prerequisites: Junior or senior standing and consent of instructor - The focus of this internship course is to provide the student with an experience that is different from the classroom in which the student can apply much of the knowledge gained in previous class work. Exposure to a hospital setting, research laboratory, clinical environment and direct patient contact are within the realm of available experiences. The internship will provide the student a stronger sense of the careers available in the health professions while providing valuable first-hand experience. Effective Fall 2020, this course fulfills a single unit in the following BU Hub area: The Individual in Community."
SAR,SAR HS 412: Field Experience: Human Physiology II,Undergraduate Prerequisites: Junior or senior standing and consent of instructor. - Continuation of HS410. Enrollment limited to students at sites that require a 2-semester commitment.
SAR,SAR HS 415: Undergraduate Nutrition Practicum,"Undergraduate Prerequisites: Senior Nutrition Majors only - Practical experience working with a Registered Dietitian or related health care professional in a community, medical or private practice setting."
SAR,SAR HS 422: Ethics in Health Care,"Available in Dublin Health Science program onlyIntroductory course developing a critical awareness of issues arising in biomedical ethics. Contemporary issues will be used to examine ethical reasoning, ethical theories, ethical principles, and cases and narratives in ethics. Special attention will be paid to developing skills of critical thinking through an examination of philosophical arguments and practical exercises. Learners are also provided with a theoretical grounding in classical and contemporary schools of ethical reasoning. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Ethical Reasoning, Critical Thinking."
SAR,SAR HS 425: Healthcare Policy and Practice in Ireland,"Available in Dublin Health Science program onlyHow can healthcare policy and practice in Ireland be described? What are its origins and how has it evolved, specifically related to cultural, political, social and economic developments? How can the current fragmented and two-tiered system be improved? These are key questions, especially following the launch in 2017 of the ten-year Sl¿intecare healthcare programme. During this course students will discuss these questions, using the six building blocks of the World Health Organisation (WHO) health system framework, comparing the Irish health systems with other health systems. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Global Citizenship and Intercultural Literacy, Social Inquiry I."
SAR,SAR HS 426: Research Experience,"Conducting scientific research is often a multi-faceted experience involving not only the actual scientific experimentation, but also the reading and synthesizing of research, writing, oral presentation and other skills. The BU HUB curriculum is a means for establishing and requiring such experiences, therefore HUB units will be awarded to ""Registered-in-research"" students based on the level of research experience of the undergraduate. Thus, as a student progresses through additional semesters of research, new learning outcomes are achieved. Effective Fall 2021, this course fulfills a single unit in the following BU Hub area: Digital/Multimedia Expression."
