college,title,description
CFA,"CFA AR 226: Sophomore Graphic Design Spring: Form, Communication","Undergraduate Prerequisites: CFA AR 225 - Students will investigate how ideas and messages can be interpreted visually through a variety of projects. Form--content relationships will be the context for all projects. Students will study the broad concepts of denotation and connotation through projects including information design, communication through proxy and juxtaposition and communication through symbols, metaphor and metonymy. Static and dynamic design solutions will be explored.Open to undergraduate sophomore graphic design students. This is a required course for graphic design majors."
CFA,CFA AR 236: Human Anatomy for the Artist,"Undergraduate Prerequisites: (CFAAR131 & CFAAR193) - Human Anatomy for the Artist is a course in which students study the method and science of gross human anatomy, and learn the medical terms for human anatomy from cadavers, skeletons, and live models. Students apply this knowledge to their own figure drawing and creative art making. Effective Fall 2022, this course fulfills a single unit in the following BU Hub area: Scientific Inquiry I."
CFA,CFA AR 238: Drawing Concepts,"Undergraduate Prerequisites: (CFAAR131 & CFAAR193) - Discussion of a broad range of drawing issues, including drawing from memory, and from secondary sources. Introduction of subjects explored in non-representational drawing traditions. Drawing process will be emphasized through a study of drawing media- such as water-based inks and paints, collage, and pastel- to address both aesthetic and technical concerns. 4.0 credits."
CFA,CFA AR 239: Figure Drawing,"Undergraduate Prerequisites: (CFAAR131 OR CFAAR193) - The focus of this class will be to teach students to think and understand the principles of drawing as a visual language. Class will involve an in-depth study of the human figure. Students will make a series of drawings and sketches in a variety of mediums, including graphite, charcoal, conté, ink, etc. Students will study from a live model, and will use the human figure as a vehicle to better understand the fundamentals of organic form, proportion, and balance."
CFA,CFA AR 241: Painting II,"Undergraduate Prerequisites: CFAAR141 - Painting studio course with an emphasis on direct painting technique in oil. Exercises in representing still life, landscape, portrait and figure elaborate principles of drawing, composition, color and technique. Reference to art historical models directs an exploration of perceptual and conceptual approaches to representational painting."
CFA,CFA AR 242: Painting 3,"Undergraduate Prerequisites: CFA AR241 - Painting 3 is the second semester of the Sophomore level Painting course for Majors. This course will build upon the materials, techniques and formal visual principles of Painting 2. Students will work through a range of pictorial and thematic concepts and technical approaches while developing stronger perceptual and experimental painting skills, a facility with the medium, and the ability to converse, think critically and engage in collaborative critique and community teamwork. Effective Fall 2022, this course fulfills a single unit in the following BU Hub area: Teamwork/Collaboration."
CFA,CFA AR 243: Photography 1,"You will acquire skills to properly expose, develop and print black and white 35mm film. Lectures will introduce historical and contemporary photographic practices. Students will have weekly assignments and should be prepared to develop their own ideas. The integration of historical, conceptual and technical skills will broaden your experience with the medium in hopes that you will gain an appreciation for photography as a fine art. In this course, you will gain skills and experience not only in making photographs, but also in the analysis and critique of photographic imagery. Effective Spring 2023, this course fulfills a single unit in each of the following BU Hub areas: Oral and/or Signed Communication, Aesthetic Exploration, Creativity/Innovation."
CFA,CFA AR 250: Introduction to Printmaking,"This printmaking course covers relief, monotype, and basic etching. Utilizing drawing, design, color, layering, and mark students create independent work within the context of historical and contemporary printmaking. Set in a cooperatively operated printmaking workshop, students complete collaborative and independent projects, and think creatively and critically. Learning creative collaboration is a key element of Intro to Printmaking, a valuable experience for all art students beyond the particular technical and studio skills. Effective Fall 2018, this course fulfills a single unit in each of the following BU Hub areas: Aesthetic Exploration, Teamwork/Collaboration."
CFA,CFA AR 251: Introduction to Printmaking (2 credits) Spring term,"This survey course introduces students to the principles and technical applications of relief printmaking with an emphasis on woodcut and monotype. It emphasizes project-based assignments that stress technical and formal concerns, such as image development, color layering and mark-making. Students explore personal thematic and conceptual concerns as they work independently to develop a unique creative practice and a final portfolio of prints. Open to the University."
CFA,CFA AR 260: Special Topics in Visual Art,"Special Topics in Visual Art is a seminar-based course that will be taught on a rotating basis by faculty teaching in the BA in Art program. The content of the course will shift focus depending on the instructor's expertise. The purpose of this course is to expose students to the methods and creative practice of individual faculty members as models for inquiry and learning in the studio. Through lectures, readings, guest artists, as well as off-campus visits to museums, archives, labs and studios, students will be able to better collect, analyze, and communicate information related to their own areas of interest. 2cr, spring only."
CFA,CFA AR 261: Introduction to Art Education,"This course is designed to introduce students to a range of ideas and philosophies that support teaching visual art in public education. Participants develop artistic literacy, appreciation, and ways to respond to visual art, as well as approaches to creation and presentation. In addition to studio processes, readings and discussions, students identify strategies for enhancing observation skills, thinking critically about art, as well as presenting, responding, and connecting aesthetics, culture, the learner's needs, and curriculum frameworks at local, state, and national levels. Effective Spring 2019, this course fulfills a single unit in the following BU Hub area: Aesthetic Exploration."
CFA,CFA AR 270: Bookmaking Techniques,"For the poet, writer or creative person who wants to produce works of art realized in the form of a book, this course will explore methods of binding from the simple to the complex. Although the course will rely on skill building in bookmaking, it will also discuss conceptual ideas for books, how book design augments ideas and the necessity of craftsmanship. Some history of the book will be discussed as will archival materials and outlets for self-published one-of-a-kind books today. Open to the BU Community. 2.0 credits"
CFA,CFA AR 309: Drawing Trees,"Drawing Trees: A drawing course that investigates the structure, science, aesthetics and metaphysical inspiration of trees. Drawing is a language and a tool that can be utilized to connect multiple disciplines. This drawing course is an ode to trees. Trees are often undervalued but vital members of our ecosystem and are among the largest and oldest living organisms on our planet. Observational drawing ""in the field"" will be our vehicle to slow down, study and reconsider our relationship to trees. Inviting students to reposition trees as central to our human existence we will perceive the structure, character and individuality of trees through the practice of drawing."
CFA,CFA AR 321: Sculpture Studio,"Undergraduate Prerequisites: (CFAAR221 OR CFAAR223 OR CFAAR224) - This class covers the examination of the compositional and design possibilities in figurative and abstract form. In addition to the prodigious generation of creative work, students will be asked to critically engage and contest historical and contemporary precedents within visual art and cultural theory. Class time will be divided between reading discussions, image/video presentations, individual student presentations, field trips, in-studio work periods, weekly one-on-one meetings with faculty, and group critique."
CFA,CFA AR 322: Sculpture Studios,"Undergraduate Prerequisites: CFA AR321 - This final studio aims to help the students' natural artistic abilities reach their fullest potential by stressing professional habits, creativity, and standards of workmanship. The goal of this course is to help students make significant strides toward becoming working sculptors outside the academic environment. Students will develop work through criticism, dialogue, and engagement with art history and contemporary sculpture. Students will use the sculptural language to communicate their own ideas through a series of individual compositions working towards their final thesis exhibition and a portfolio of their works."
CFA,CFA AR 327: Sculpture Techniques 1,This course description is currently under construction.
CFA,CFA AR 329: Contemporary Issues Semester 1 (2 credits) Fall term,"Undergraduate Corequisites: (CFAAR231 OR CFAAR341 OR CFAAR447 OR CFAAR451 OR CFAAR540) - In this weekly seminar class for Junior BFA Painting, Printmaking and Sculpture majors, students will learn about contemporary art and artistic practice through both seminar and practicum models, theory and practice. They will learn to consider and communicate their own personal artistic vision in relationship to the larger field and to artistic lineages. Students will learn more about building a personal and informed studio practice including critique practices and considerations of the contemporary and theoretical role of the studio in art production. Other areas of professional practice covered through student practice, examples and theory relate to the creation of a group exhibition for the class. Students will learn about: artistic collaboration and teamwork through readings, viewings and identifying clear roles in a group project; conceptual and material approaches to creating a clear and nuanced exhibition, including writing in the field (exhibition proposals, group and individual exhibition statements); considerations of the exhibition as a format including installation and de-installation processes. Optional trips to see work in New York and class visits from professionals in the field will supplement learning. Students will end the class by documenting, collating and presenting their work in a format appropriate for future applications and the establishment of a documentation practice. Effective Fall 2021, this course fulfills a single unit in the following BU Hub area: Teamwork/Collaboration."
CFA,CFA AR 331: Contemporary Issues: Interpretation,"This seminar course for senior BFA Painting and Sculpture students introduces students to the current discourse and contemporary issues in art by guiding them through diverse ways of understanding the construction of meanings. It is designed to have students question the complex position of an artist as producers and readers of a culture to which they are participants. Students will learn to establish a philosophy on their studio practices, gain a broad knowledge in art theory, expand their existing critiquing abilities, and develop ethical reasoning. Effective Fall 2020, this course fulfills a single unit in the following BU Hub area: Ethical Reasoning."
CFA,CFA AR 332: Senior Painting Seminar 2 credits Spring term,"Undergraduate Prerequisites: First Year Writing Seminar (e.g., WR 100 or WR 120) - In this thesis seminar for senior BFA Painting majors, students will explore the relationship between word and image, making and thinking, process and theory in the professional art world and in their personal studio practice. The thesis seminar helps prepare senior BFA students in studio degrees for writing appropriate to the field and for potential graduate study in art. Through a gradually built up process that leads to a visual and written thesis book, students will learn to write in a variety of forms. They will read and discuss related texts by artists, critics, poets and writers. The goal of the writing process is to help students recognize and clarify their artistic voice and communicate better about their own and others' work. The short and long-form writing process should help students feel more comfortable applying for residencies, grants, jobs and projects. Through this course in tandem with the senior studio course and the BFA thesis exhibition process, students will develop complexity of thinking about the intersection of professional practice, personal artistic voice, and a larger cultural context, all of which offer a culminating experience for the BFA degree. Effective Spring 2022, this course fulfills a single unit in the following BU Hub area: Writing-Intensive Course."
CFA,CFA AR 339: Sculpture Thesis Seminar,"This class for senior BFA Sculpture majors specifically addresses conceptual and practical knowledge for sculpture students while preparing for their thesis exhibition. This course will, through seminars on contemporary art, presentations, discussions, visiting exhibitions and artist studios, further develop each student's ability to articulate the context and content of their work. This class will have assignments that facilitate a dialogue with the work being developed in the student's studio, including artist statement/thesis paper, addressing individual research and proposal development, step-by-step planning and time management. 2 cr"
CFA,CFA AR 341: Junior Painting Studio,"Undergraduate Prerequisites: (CFAAR242) or permission of instructor - This course is designed to guide students in their transition away from making assignment-based works and toward establishing the self-propelled rhythm of their distinct studio practices appropriate to the degree. Beginning with various prompts, students will start to develop, refine and question their methods, expand the scope of their personal standards, and regularly unpack their intentions. Students will receive individual studio visits once a week to discuss their particular concerns, address any questions they have, receive feedback, and be referred to the work of contemporary artists. Effective Fall 2022, this course fulfills a single unit in the following BU Hub area: Creativity/Innovation."
CFA,CFA AR 342: Painting Studios,"This course continues the trajectory established in the fall but with the general expectation that students are now fully immersed in their unique set of visual/conceptual concerns and are productively pushing their work forward in a self-generating fashion. Pushing one's work forward here means that students will actively consider their choices in the studio beyond the limits of their subjective tastes, previous training, and historical/canonical norms. Students will not only take on and appreciate multiple, conflicting criteria of success - they will actively engage with them in their work. Prerequisite: CFA AR341 or permission of instructor."
CFA,CFA AR 345: Senior Painting Studio 4 credits Fall term,"Undergraduate Prerequisites: (CFAAR342) - In this studio course for senior painting majors, students will work independently under faculty guidance to develop work that will be the foundation of their thesis project during the following semester. Emphasis is on personal expression and experimentation to significant forms, processes and contexts specific to each student's formal and conceptual interests and concerns. Students will continue developing their understanding of what it means to be a contemporary artist today, especially in the context of painting."
CFA,CFA AR 346: Senior Painting Studio 6 credits Spring term,"Undergraduate Prerequisites: (CFAAR345) - A continuation of AR 345, seniors will focus on developing a strong, cohesive body of work to be presented during the Thesis Exhibition at the end of the semester. Students will work independently under faculty guidance to build on forms and ideas developed during AR 345 to fully realize their projects in exhibition form. Students will learn the nuts and bolts behind mounting an exhibition of their work, from coordination, installation, and logistics to a visual and spatial awareness of how to situate their work within the parameters of a particular space. 6 credits."
CFA,"CFA AR 369: Art, Community, and Social Engagement","The course provides opportunities for experiential learning, research, reflections, guest lectures, and discussions as tools to understand the creative approaches and philosophies represented in the community art engagement and social practices of cultural workers in contemporary, global and national contexts. A finely crafted final project allows for the demonstration of intercultural literacy, through an innovative execution- ready community- based project proposal designed in collaboration with peers or members of a local community. Effective Fall 2018, this course fulfills a single unit in each of the following BU Hub areas: The Individual in Community, Global Citizenship and Intercultural Literacy, Creativity/Innovation."
CFA,"CFA AR 381: Junior Graphic Design Fall: Audience, Authorship","Undergraduate Prerequisites: CFA AR 225 and CFA AR 226 - Junior graphic design exercises a student's knowledge of graphic design fundamentals--form development and communication strategies--to solve more complex design problems. Variables such as audience, context, authorship and issues relevant to contemporary practice will be investigated and discussed. Context driven platforms for communication will be explored as students consider how to reach both narrow and broad audiences across multiple mediums. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Research and Information Literacy, Teamwork/Collaboration."
CFA,"CFA AR 382: AR382 Junior Graphic Design Spring: Audience, Authorship",Undergraduate Prerequisites: (CFAAR381) - Students examine design as cultural practice as they explore their own design sensibilities and interests through a sequence of self-authored projects in preparation for senior year. Projects and discussion focus on how narrow and broad social contexts/environments impact the way in which graphic design lives and functions.
CFA,CFA AR 385: Sophomore Type Fall: Rules of Typography,"Undergraduate Prerequisites: (CFAAR225) - In this introductory course for sophomore graphic design majors, students will study the fundamentals of typography, from its history and anatomy to organizational structures, legibility and hierarchy. Legibility and hierarchy will be examined with increasing complexity from the letterform, to the word, sentence, paragraph and page. Students will learn characteristics of major type families, how to create and use a typographic grid and to work with type in a dynamic environment."
CFA,"CFA AR 386: Sophomore Type Spring: Hierarchy, Composition","Undergraduate Prerequisites: (CFAAR226) - In the second sequence of sophomore typography, students will learn (1)aspects of working with and refining bodies of text, from letter spacing, word spacing and line spacing, (2) basic ideas associated with connotative typography and visible language and (3) how to create a simple typographic system and apply it to a sequence of pages. Students will develop a sensitivity toward defining and controlling multiple typographic hierarchies. Students will explore dynamic typographic variables like rate, pace and sound to express an abstract concept typographically."
CFA,CFA AR 389: Graphic Design Elective,"Study of basic principles, problems, and applications of graphic design and typography. Assignments include typographic compositions, visual language exercises, and basic layout problems. 4.0 credits."
CFA,CFA AR 401: Directed Study Sculpture,Undergraduate only. With Permission of faculty. 2.0 credits.
CFA,CFA AR 402: Directed Study Ceramics,Undergraduate only. By permission of faculty.
CFA,CFA AR 403: Directed Study Printmaking,Undergraduate only. With permission of faculty. Credit amount varies.
CFA,CFA AR 404: Directed Study Graphic Design,Undergraduate only. With permission of faculty. Credit amount varies.
CFA,CFA AR 406: Directed Study Painting,Undergraduate only. With permission of faculty.
CFA,CFA AR 410: Visual Arts Directed Study,Undergraduate only. With permission of faculty. Credit amount varies.
CFA,CFA AR 412: Architectural Design 1,"Introduction to architectural design at the scale of individual buildings. Students will learn how to analyze, represent, and create form and space through a series of projects that increase in complexity over the course of the semester. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Digital/Multimedia Expression, Oral and/or Signed Communication, Creativity/Innovation."
CFA,CFA AR 425: The Artist and the Book (4 credits Spring term),"Undergraduate Prerequisites: First Year Writing Seminar (e.g., WR 100 or WR 120) - Artist and the Book is a research based art course that covers the history of the book, iterative writing, both long and short papers, presentations and collaborative book arts projects, emphasizing a variety of historical binding techniques incorporating word and image. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Writing-Intensive Course, Creativity/Innovation, Research and Information Literacy."
CFA,CFA AR 428: Architecture Site Design 1,"Introduction to architecture with a focus upon context and environment. Students will learn to analyze and design sited architecture in relation to various factors (e.g., climate, landscape, urbanism, and/or region). Work will incorporate drawing and modelling techniques, and will be advanced primarily through independent studio exploration guided by critical discussions and presentations with the instructor, guest critics, and the studio at large. 4cr Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Digital/Multimedia Expression, Oral and/or Signed Communication, Creativity/Innovation."
CFA,CFA AR 431: Advanced Drawing,"Prereq: CFA AR 231, 232. Life drawing; emphasis on figure structure; further development of drawing skills; work from the nude, draped figure, and objects in various media as points of departure toward a personal expression. 2cr, each semester."
CFA,CFA AR 432: Advanced Drawing,"AR432 is an exercise in expanding students' command of the medium of drawing beyond its more classical definition. The working definition of drawing in this course tends toward a more contemporary one - encompassing any mark or alteration made to any surface, by means not always executed by the artist's own hand. Fleeting moments in time, our subjective experience of walking through a city, or improvised and unpredictable interactions with image capturing devices like cell phones or scanners can all be brought into the realm of drawing in this context. The format will consist of a collection of assignments emphasizing the performative, the interpretive, the mark, the remnant and beyond. Extensive drawing experience is not required to make great drawings in this class. Due to expanded nature of drawing the course will explore, students who are specifically looking to refine their representational drawing skills may want to look at other drawing elective courses."
CFA,CFA AR 447: Printmaking 1: Etching & Monotype,"This course offers a comprehensive introduction to the intaglio print media -- traditional and contemporary - including etching, aquatint, photo-processes, monotype, and alternative techniques. Printmaking encompasses drawing, design, mark making, multiples, sequences, and overlays, using various material substrates such as metals and plastics. Students are encouraged to master and adapt intaglio techniques as an expressive means for exploring visual intent for their own imagery. Group and individual critiques; emphasis is on image development and technical knowledge. Projects may span media to build a group of related prints. Presentations on the historical and contemporary print and its culture, visiting artists, museum and studio visits provide context. Effective Fall 2022, this course fulfills a single unit in the following BU Hub area: Creativity/Innovation."
CFA,CFA AR 450: The Art of the Multiple,"Undergraduate Prerequisites: First Year Writing Seminar (e.g., WR 100 or WR 120) - This course investigates the history of printmaking, paper making, and the production of the multiple image from Johannes Gutenberg to the Internet. The contemporary multiple in printmaking, installation, photography, sculpture, book, and the digital forms will be studied. Effective Fall 2019, this course fulfills a single unit in the following BU Hub area: Writing-Intensive Course."
CFA,CFA AR 451: Printmaking: Advanced Projects,"This course offers advanced professional study in printmaking techniques, for students who wish to focus on the print with intensity, as they refine their personal visual statement through workshop practice, critique and the enhancement of critical thinking. Experimentation is encouraged while students develop technical mastery and independent problem solving through print. In addition to demonstrations and hands-on guidance, the course provides an expanded technical vocabulary. Combined multiple printing applications and experimental media will be an option as well as the opportunity to print at large scale. Introduction to contemporary artists engaged in print practice and contemporary issues, through presentations, field and museum trips, and visiting artists. Variable credit, one or both semesters."
CFA,"CFA AR 452: Printmaking 2 (Spring, variable credit)","This course offers advanced professional study in printmaking techniques, for students who wish to focus on the print with intensity, as they refine their personal visual statement through workshop practice, critique and the enhancement of critical thinking. Experimentation is encouraged while students develop technical mastery and independent problem solving through print. In addition to demonstrations and hands-on guidance, the course provides an expanded technical vocabulary. Combined multiple printing applications and experimental media will be an option as well as the opportunity to print at large scale. Introduction to contemporary artists engaged in print practice and contemporary issues, through presentations, field and museum trips, and visiting artists. Variable credit, one or both semesters."
CFA,CFA AR 455: Elementary Methods of Art Education (3 credits; fall semester),"Taken in the final year before a student's classroom teaching practicum experience, this course provides an introduction to the methodologies of teaching art to children in grades preK-8. In the course, students develop a personal philosophy of teaching and accompanying strategies that support children's learning in the visual arts. Topics of study include the artistic development of children in relation to cognitive, emotional, and social growth; approaches to studio pedagogy and general communication skills; and lesson planning that addresses national, state, and local curriculum standards. Students must pass components of a Gateway assessment in CFA AR586: Child Growth and Development in Art Education and CFA AR 558: Contemporary Issues in Art Education in order to register. Students enroll concurrently in CFA AR 456 Elementary Pre-practicum (1 cr)."
CFA,CFA AR 456: Elementary Pre-Practicum (1 credit; fall semester),"The Elementary Pre-Practicum course offers a supervised field-based experience in a PreK-8 visual art classroom setting in a public school, for a determined number of hours per week. Students develop abilities for an active engagement with students and practice elemental teaching skills. Students must pass components of a Gateway assessment in CFA AR586: Child Growth and Development in Art Education and CFA AR 558: Contemporary Issues in Art Education in order to register. Students enroll concurrently in CFA AR455 Elementary Methods in Art Education (3 cr)."
CFA,CFA AR 460: Secondary Methods of Art Education (3 credits; spring semester),"This course is designed to prepare future educators to create and implement art curricula for students in grades 5-12, based on an understanding of the cognitive, sociocultural, and physical characteristics of diverse pre-adolescent and adolescent learners, and how those characteristics guide teaching and impact learning. By applying a knowledge of contemporary and historical practices, gained from readings, pre-practicum experiences, and discussions of theories and trends in teaching art, pre-service teachers develop their own philosophies and approaches. Course participants examine and content to the 5-12 state and national art standards and explore frameworks for integrating arts education with other content areas. A variety of media and concepts are introduced and explored and the participants engage in arts-based research, using their insights to design learning experiences that enhance critical and creative development. As a culmination, the students develop unit and lesson plans. Taken in the final year before a student's practicum experiences, students concurrently enroll in the 1-credit CFA AR 462 Secondary Pre-practicum. Students must pass components of a Gateway Assessment in CFA AR586 Child Growth and Development in Art Education and CFA AR 558 Contemporary Issues in Art Education in order to register. This course meets with CFA AR 660; syllabi differ."
CFA,CFA AR 461: Directed Study Art Education,"Provides opportunity for individual students to gain practical experience or to pursue academic investigations of a more independent nature in a subject related to art education. Open to undergraduate students in the Art Education BFA or the Five-year MA Program only. Approval of the student's advisor or supervising faculty and department chair required. An established focus of study must be submitted in writing in advance of registration. Variable credits, either semester."
CFA,CFA AR 462: Secondary Pre-Practicum (1 credit; spring semester),"The Secondary Pre-Practicum course offers a supervised field-based experience in a 5-12 visual art classroom setting in a public school, for a determined number of hours per week. Students develop abilities for an active engagement with students and practice elemental teaching skills. Students must pass components of a Gateway assessment in CFA AR586: Child Growth and Development in Art Education and CFA AR 558: Contemporary Issues in Art Education in order to register. Students enroll concurrently the three-credit CFA AR460: Secondary Methods in Art Education."
CFA,CFA AR 469: Color 4 credits Spring term,"Color is a studio course that investigates the relativity of color, and the role that quantity, proportion, and context play in our perception of color, both in the visual arts, and in our daily environment. Lectures, demonstrations, slide presentations, and museum visits will complement the primary studio activity of solving specific color problems, and of generating individual, expressive color compositions."
CFA,CFA AR 470: Ceramics 1,"Introduction to methods and strategies for using ceramics as a sculptural medium. The course initiates the students to the process, vocabulary and techniques involved in all the steps of hand-building, glazing and firing. Students explore traditional and experimental techniques: coiling, slabbing, imprints, and molds, extruding, altered throwing, glazing and staining. The class includes experimentation with surface treatments and initiation to glaze chemistry. Lectures, museum visits and research on historical and contemporary ceramics sustain the studio work and provide context. Effective Fall 2019, this course fulfills a single unit in each of the following BU Hub areas: Aesthetic Exploration, Oral and/or Signed Communication, Creativity/Innovation."
CFA,CFA AR 471: Ceramics 1,"Introduction to methods and strategies for using ceramics as a sculptural material. The course initiates students to the process, vocabulary and techniques involved in all the steps of hand-building, glazing and firing. (2 cr)"
CFA,CFA AR 480: Senior Capstone,"To fulfill the BA in Art, upper level students in the major complete the one- semester 4-credit, studio and research-intensive capstone project in their final semester in the major. As the culmination of the liberal arts degree in art, the capstone project provides a studio and research-based representation of the interdisciplinary work the student has done, likely including work in other majors and minors. The purpose of this course is to guide students in expressively weaving together the artistic elements of their coursework into an integrated, individual project. Capstone projects will incorporate word and image and build on arts research skills practiced in the sophomore Research Topics Seminar. Students will further develop expertise in a chosen area of studio work as well as academic, material and technological research. Focused work in the capstone will help students prepare, in a guided way, for further graduate work, academic careers and a wide range of arts-related fields that include: arts administration, cultural entrepreneurship, museum studies, arts and community development, as well as other areas outside the arts that require expertise in research, problem solving, and creative thinking. BA in Art students will present their capstone projects at the end of the semester in final critiques. The projects will include a written research paper along with a thematically/conceptually related visual project. In addition to working in the studio on individual projects, students will also regularly participate in critiques with peers and faculty, discuss readings, attend lectures and visit museums and galleries. A requirement for the BA in Art students. Prerequisites: BA in Art Foundation requirements (CFA FA 100; either CFA AR 131, 132, 193, or 194; either CFA AR 121, 141, 243, or 250; CAS AH 111; CAS AH 112) and CFA AR 260 Research Topics Seminar."
CFA,CFA AR 483: Senior Graphic Design Fall: Collaboration,"Undergraduate Prerequisites: (CFAAR382) - Group collaboration and design as an agent for social change are areas that will challenge students to develop their own content, point of view and to learn their audience. Students will work in teams representing a professional studio environment. Students will manage multiple work streams through lead and supportive roles. Thesis research will complement group activities throughout the fall. Research will begin in fall semester and serve as a launching point for self-directed study during the final semester."
CFA,CFA AR 484: Senior Graphic Design Studio,"Undergraduate Prerequisites: (CFAAR483) - In this culminating semester, students will independently develop systems and methodologies for solving real-world, pragmatic design problems. Students start by identifying an area of research and discussing its relationship to graphic design and contemporary discourse. The idea of 'designer as author' will be emphasized through a self-motivated design project that will strengthen individual processes and problem solving capabilities. Upon graduation, students are expected to have developed a refined, intelligent, professional-grade body of work. Effective Fall 2022, this course fulfills a single unit in each of the following BU Hub areas: Creativity/Innovation, Teamwork/Collaboration."
