college,title,description
GRS,CAS AA 630: Black American Cinema,"A survey of important genres and movements in the history of Black American cinema, with possible focus on race films, civil rights dramas, horror and Blaxploitation films, postcolonial cinema, the LA Rebellion school, Black independent film, afrofuturism, and/or more. Effective Fall 2022, this course fulfills a single unit in each of the following BU Hub areas: The Individual in Community, Aesthetic Exploration."
GRS,CAS AA 656: Religion in the Digital Age,"Undergraduate Prerequisites: First-Year Writing Seminar (e.g., WR120) - How has technology impacted religion? This hands-on course explores how digital technologies like the Internet, social media, gaming, and artificial intelligence have changed the way that people think about religion. Effective Spring 2022, this course fulfills a single unit in each of the following BU Hub areas: Digital/Multimedia Expression, Writing-Intensive Course, Creativity/Innovation."
GRS,CAS AA 677: Critical Studies: Black Diaspora Theory and Practice,"Explore ""diaspora"" as a keyword for black studies, intervene in the term's emergence, usage, and many theorizations. Beginning with Paul Gilroy's take on diasporic culture and consciousness, course goes on to complicate/extend/challenge through lens of black gender and sexuality studies. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: The Individual in Community, Aesthetic Exploration, Critical Thinking."
GRS,CAS AA 683: African Diaspora Religions,"This course introduces students to religions of the African Diaspora, with a specific focus on the Caribbean and the Americas. Religious traditions such as Africanized Christianity, Cuban Santer¿a, Haitian Vodou, Brazilian Candombl¿ and African American Spiritualism will be explored. Effective Fall 2022, this course fulfills a single unit in each of the following BU Hub areas: The Individual in Community, Historical Consciousness, Research and Information Literacy."
GRS,"CAS AA 740: Science, Technology, Media: Race and Contemporary Criticism","Undergraduate Prerequisites: for GRS students only - This course focuses on racial engagements with science, technology and media. Topics range from genomics to artificial intelligence, medicine and popular culture. Though rooted in literary and cultural criticism, these interdisciplinary texts will also provide an introduction to various methodologies."
GRS,CAS AA 804: Seminar: The Family,"Explores the rise of ""modern"" families and the plurality of contemporary family forms and processes including gay and lesbian families and new reproductive technologies. Particular attention to social and economic inequalities and their implications for family life. Also offered as GRS SO 804."
GRS,"CAS AA 808: Seminar: Ethnic, Race, and Minority Relations","Formation and position of ethnic minorities in the United States, including cross-group comparisons from England, Africa, and other parts of the world. Readings and field experience. Also offered as GRS SO 808."
GRS,CAS AA 981: Certified Full-Time Study,CERT FT STUDY
GRS,CAS AA 983: Continuing Study Part-Time,CONT STUDY PT
GRS,CAS AA 985: Continuing Study Full-Time,CONT STUDY CFT
GRS,CAS AH 500: Topics in History of Art & Architecture,"Topics for Fall 2024:  Section A1: ""Methods of Inquiry in Architecture Studies"" This seminar draws from different methods across the humanities, social sciences, and environmental design to explore the range of research methods that can be used in architecture studies and architectural history. As we work through the semester, students do assigned readings that provide an overview of intellectual debates and methodological approaches for architectural research, including humanist, ethnographic, archival, oral historical, urban, environmental, postcolonial, forensic, photographic, and virtual. Throughout, students work on a set of exercises specifically created to expose them to different kinds of methods. Section B1: Carving the Divine: Japanese Buddhist Sculpture. This course explores the golden age of Buddhist sculpture in Japan from the seventh through thirteenth centuries. Through focused studies of major works, students will combine art historical analysis with multidisciplinary approaches to the study of these complex cultural artifacts."
GRS,"CAS AH 507: Digital Curation: Towards National Parks: Art and Nature, Nature and Nation","Before national parks, wild locations attracted artists, photographers and poets. Their works made these areas known to tourist-viewers. Prepare a digital exhibition and map artist- advocates as they explored mountains, forests and waterfalls. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Aesthetic Exploration, Digital/Multimedia Expression, Creativity/Innovation."
GRS,CAS AH 520: The Museum and The Historical Agency,"History, present realities, and future possibilities of museums and historical agencies, using Boston's excellent examples. Issues and debates confronting museums today examined in the light of historical development and changing communities. Emphasis on collecting, display and interpretation."
GRS,CAS AH 521: Curatorship,"Undergraduate Prerequisites: consent of instructor. - Graduate Prerequisites: consent of instructor. - Topic for Spring 2023: This course examines the role of the curator today and considers practices and debates related to decentralizing and decolonizing paradigms of art, privileging, and foregrounding historically excluded narratives of art, and shaping new and inclusive approaches to exhibition-making. Students also learn practical and theoretical tools used by curators in these processes, including wall text and labels, display techniques, and educational programs supplemented by readings, class discussions, and case studies"
GRS,CAS AH 525: American Cultural Landscape Studies,Undergraduate Prerequisites: junior standing or consent of instructor. - This seminar provides an introduction to analyzing and interpreting American cultural landscapes and acquaints students with the historiography of interdisciplinary study of the built environment. Also offered as CAS AM 525.
GRS,CAS AH 527: Topics in Art and Society,"May be repeated for credit as topics change. Two topics are offered Fall 2024. Section A1: The Mount Auburn Cemetery. An exploration of remembrance, and the invention, appropriation, and development of imagery and landscape for commemorative monuments. Much of this seminar takes place on site in the Mount Auburn Cemetery and in regional early Burying Grounds. Walking shoes required. Section B1: Global Islamic Art. This seminar is an overview of the history of global Islamic art, including manuscripts, textiles, ceramics and more from Africa, Asia, Europe and North America. Students also learn how museums and curators shape the field of Islamic art."
GRS,"CAS AH 530: Chinese and Japanese Calligraphy History, Theory and Practice","Introduction to the history, theory, and practice of the art of Chinese and Japanese calligraphy. The related art of seal carving is also introduced. No knowledge of Chinese or Japanese required."
GRS,CAS AH 546: Places of Memory: Historic Preservation Theory and Practice,"Covers key aspects of the history, theory, and practice of historic preservation. Preservation is discussed in the context of cultural history and the changing relationship between existing buildings and landscapes and attitudes toward history, memory, invented tradition, and place. Also offered as CAS AM 546 and CAS HI 546."
GRS,CAS AH 548: Global Heritage Conservation,"Undergraduate Prerequisites: consent of instructor. - Examining global approaches towards heritage conservation through a study of concepts, charters and case studies, using themes such as world heritage, cultural tourism, historic towns, new design, intangible heritage, authenticity, integrity, recent past, historic landscapes, conflict, disasters, revitalization and reconstruction."
GRS,CAS AH 554: Boston Architectural and Community History Workshop,"Focuses on class readings, lectures, and research on a single neighborhood or community in Boston (or Greater Boston). Topic for Fall 2023: This interdisciplinary course explores a single Boston neighborhood's evolution through site visits, archival research, classroom discussions, and group and individual projects. Students investigate how Boston's historical transformations shaped and were shaped by its unique and compelling built environment."
GRS,CAS AH 557: High Renaissance and Mannerist Art in Italy,"Topic for Fall 2024:  Collecting and Exhibiting Italian Renaissance Art. This seminar considers the collection and exhibition of Italian Renaissance art from the 15th century until the current day. Relevant topics include: historic and contemporary practices of collecting and display; private and public space; 19th C. Boston and the interest in Italian Renaissance art; and the architecture of seclusion. The seminar also critically evaluates current exhibitions of Italian Renaissance art in Boston-area museums, as well as digital exhibitions/projects."
GRS,CAS AH 563: Global Baroque: Art and Power in the Seventeenth Century,"Undergraduate Prerequisites: junior standing or consent of instructor. - Investigates the interaction between art and structures of power in 17th-century Europe, with particular attention to its global dimensions. Focus on Rubens, Rembrandt, Velazquez, and Bernini but also other forms of cultural production that circulated through global trade."
GRS,CAS AH 571: Problems in African Diaspora Art History,"Introduces students to the field of African Diaspora Art History. Each week we look at a different “problem” of diaspora—beginnings, language, archives— giving students various entry points into the issues that shape the sub-field."
GRS,CAS AH 574: Topics in African Art,"With a focus on collections-based learning, this seminar explores the historical and cultural context of art of the Benin Kingdom beginning with the material culture of Ile-Ife and concluding with contemporary conversations concerning repatriation, ethical stewardship, and institutional critique."
GRS,CAS AH 589: Topics in Nineteenth Century Art,"Undergraduate Prerequisites: junior or senior (or graduate student). - Topic for Fall 2023: The Age of Napoleon. The seminar addresses European art from the 1770s through the mid-nineteenth century, when artists were certain of nothing except -- in the words of the poet John Keats -- ""the holiness of the heart's affections and the truth of the imagination."""
GRS,CAS AH 591: Seminar in Photographic History,"Undergraduate Prerequisites: junior or senior standing, or consent of instructor. - Topic for Spring 2024: “Documentary Photography.” A study of changing uses, definitions, and archives of documentary photography from 1839 to the present. Topics include urban photography, war imagery, topographical and survey landscapes, architectural records, social reform photography, New Deal imagery, and digital documents."
GRS,CAS AH 596: Seminar: Contemporary Art,"Undergraduate Prerequisites: (CASAH111 & CASAH112) and two courses at the 200-level or higher, or consent of the instruct or. - Rotating topics in art, criticism and theory since 1960. Examines major themes such as formalism, minimalism, conceptual art, the neo-avant-garde, art and politics, postmodernism and globalization in their social and political contexts. Topic for Fall 2024: Seminar: German Art since 1989. Explores German art since reunification in 1989-91. Examines cultural and political legacy of East/West division and analyzes artists’ responses to German colonial history and migration in the context of contemporary debates about national identity."
GRS,CAS AH 692: Twentieth-Century Art from 1940 to 1980,"Explores art of the mid-twentieth century, addressing the following topics in relation to postwar culture and Cold War politics: realism vs. abstraction, global pop art and conceptual art, new materials and technologies, international artists' networks, and performative art practices."
GRS,CAS AH 693: Contemporary Art: 1980 to Now,"Explores the terms of debate, key figures, and primary sites for the production and reception of contemporary art on a global scale since 1980. Painting, installation art, new media, performance, art criticism, and curatorial practice are discussed."
GRS,CAS AH 727: Colloquium in Chinese Art,"Graduate Corequisites: (GRSAH728) - (Students must also register for required co-req GRS AH 728.) This graduate-level colloquium will critically examine issues of Chinese art covered in AH327 Arts of China. Special attention will be given to recent scholarship that engages with Chinese art in a greater socio-cultural context. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Global Citizenship and Intercultural Literacy, Aesthetic Exploration, Research and Information Literacy. Must attend MWF section with AH327."
GRS,CAS AH 728: Colloquium in Chinese Art Discussion,Graduate Corequisites: (GRSAH727) - Required discussion section for students registered in GRS AH 727. Students must also register for GRS AH 727.
GRS,CAS AH 733: Colloquium in Greek Art and Architecture,Graduate Corequisites: (CASAH 734) - (Students must also register for required co-requisite CASAH 734.) This graduate-level colloquium will critically examine issues of Greek Classical art and architecture covered in AH333 Arts of Classical Greece. It fulfills the art-historical methodologies requirement for MA students.
GRS,CAS AH 742: Colloquium in Latin American Art,"Case studies designed to explore the main aesthetic, social, and historical discourses surrounding image production in Latin America while familiarizing students with main scholars in the field and their methodologies."
GRS,CAS AH 791: Colloquium in Twentieth-Century Painting and Sculpture,"Topic for Fall 2023: ""Contemporary Art and Globalization."" Considers cultural globalization as the key critical paradigm for art produced since the late 1980s. Explores how international artists, curators, and scholars have negotiated the space between local tradition and global exchange."
GRS,CAS AH 805: Professional Development and Placement Seminar,Graduate Prerequisites: completion of PhD oral exam. - Offers advanced PhD students the opportunity to present and discuss works-in-progress and structured guidance for the tasks involved in academic and curatorial job applications.
GRS,CAS AH 812: Seminar: Portraiture,"Topic for Fall 2023: ""Picturing Race in Early Modern Europe, 1400-1700."" This seminar traces a history of visual constructions of race and ethnicity in Europe through paintings, sculpture, prints, maps, and other forms of visual depiction of racial difference. Please note that this course will be building a collaborative syllabus during the first few weeks of the class."
GRS,CAS AH 820: Seminar: Asian Art,"Undergraduate Prerequisites: graduate standing. - Fall 2022 topic: ""Japan on World Display."" Course explores the manifold ways that Japan has been presented, performed, and received in the last 150 years through the nation's participation in major world's fairs, with attention to some domestic fairs, design exhibitions, and the Olympic"
GRS,CAS AH 822: Seminar: African Art,"Graduate Prerequisites: graduate standing or consent of instructor. - Fall 2022 Topic: Benin Bronzes in Context With a focus on collections-based learning, this seminar explores the historical and cultural context of art of the Benin Kingdom beginning with the material culture of Ile-Ife and concluding with contemporary conversations concerning repatriation, ethical stewardship, and institutional critique."
GRS,CAS AH 853: Seminar: Renaissance Art and Architecture,Topic for Fall 2020: Collecting and Exhibiting Italian Renaissance Art. Considers the collection and exhibition of Italian Renaissance art from the 15th century until the current day. Relevant topics will include: historic and contemporary practices of collecting and display; private and public space; and the architecture of seclusion
GRS,CAS AH 863: Seminar: Baroque Art and Architecture,"Topic for Fall 2023: ""A Golden Age? Global and Material Turns in the Study of Seventeenth-Century Dutch Art."" This seminar explores the so-called ""Golden Age"" of seventeenth-century Dutch art, with particular focus on the global and materiality studies approaches that have recently transformed the field. Classes conducted at the MFA's new Center for Netherlandish."
GRS,CAS AH 867: Material Culture,"Graduate Prerequisites: graduate standing or consent of instructor. - Introduction to the theory and practice of the interdisciplinary study of material culture, which includes everything we make and use, from food and clothing to art and buildings. Explores contemporary scholarship from a range of disciplines. Also offered as GRS AM 867."
GRS,CAS AH 887: Seminar: American Art,"May be repeated for credit as topics change. Topic for Fall 2024, Section A1: American Art and the Atlantic. This seminar examines nineteenth century American art made on and about the Atlantic Ocean. We consider art including seascapes, representations of the middle passage, and Arctic photographs, while discussing critical approaches from environmental history to the blue humanities."
GRS,CAS AH 891: Seminar: Photography,"Prerequisites: graduate standing or consent of instructor. - Historical, archival, and theoretical examinations of photography, with emphasis on its role both as document and as art. Topic for Fall 2024: The Photographic Book. Examines the photographic book from 1839 to present. Concentrates on the book as a unique form for the medium. Study image/text relationships, narrative structures, cultural constructions of message, serial quality of grouped images, and differences/similarities between literary and photographic languages."
GRS,CAS AH 893: Seminar: Twentieth-Century Architecture,"Graduate Prerequisites: graduate standing or consent of instructor. - Fall 2022 topic: ""Government Architecture."" The state is a place. What can we learn from its architecture? What can we hope from it, and how can it fail us? Focus on the United States. A joint seminar of MIT (Political Science) and BU (Architectural History)."
GRS,CAS AH 895: Seminar: Twentieth-Century Art,"Topic for Fall 2024:  Section A1: ""Latin American Art and the Cold War."" Studies Latin American artistic practices in relation to Cold War political frameworks, such as development and dependency discourses, the impact of the Cuban Revolution, U.S. and Soviet cultural policies, and the rise of numerous political dictatorships."
GRS,CAS AM 501: Research Seminar in American Studies,"American Studies majors and minors complete their program of study by undertaking a one- or two-semester (AM501 and/or AM502) senior project based on original research or criticism. Topics vary by semester. Topic for Fall 2024: Food and Power in American History. Effective Fall 2023, this course fulfills a single unit in each of the following BU Hub areas: Writing-Intensive Course, Research and Information Literacy."
GRS,CAS AM 502: Research Seminar in American Studies,"American Studies majors and minors complete their program of study by undertaking a one- or two-semester (AM501 and/or AM502) senior project based on original research or criticism. Topics vary by semester. Topic for Spring 2025: Asian Americans and Colonial Racial Capitalism. Effective Spring 2024, this course fulfills a single unit in each of the following BU HUB areas: Writing-Intensive, Research and Information Literacy."
GRS,"CAS AM 505: The American South in History, Literature, and Film","Explores the American South through literature, film, and other sources. Considers what, if anything, has been distinctive about the Southern experience and how a variety of Americans have imagined the region over time. Also offered as CAS HI 505. Effective Spring 2020, this course fulfills a single unit in each of the following BU Hub areas: Aesthetic Exploration, Historical Consciousness."
GRS,CAS AM 525: American Cultural Landscape Studies,Undergraduate Prerequisites: junior standing or consent of instructor. - This seminar provides an introduction to analyzing and interpreting American cultural landscapes and acquaints students with the historiography of interdisciplinary study of the built environment. Also offered as CAS AH 525.
GRS,CAS AM 546: Places of Memory: Historic Preservation Theory and Practice,"Covers key aspects of the history, theory, and practice of historic preservation. Preservation is discussed in the context of cultural history and the changing relationship between existing buildings and landscapes and attitudes toward history, memory, invented tradition, and place. Also offered as CAS AH 546 and CAS HI 546."
GRS,CAS AM 554: Preservation Planning,"Introduces students to local, state, and national government policies and practices intended to protect historically and aesthetically significant structures. In addition, the course covers planning approaches aimed at managing redevelopment in established neighborhoods, to create livable and sustainable communities."
GRS,CAS AM 555: Boston Architectural and Community History Workshop,"Focuses on class readings, lectures, and research on a single neighborhood or community in Boston (or Greater Boston). Greatest emphasis is on using primary sources-- land titles and deeds, building permits, fire insurance atlases and other maps. Explores places and sources that help assess and narrate the rich history of architectural and urban development."
GRS,CAS AM 567: Topics in American Material Culture,Undergraduate Prerequisites: junior or senior standing or consent of instructor. - An interdisciplinary research seminar exploring a topic in American material culture. Specific content will vary by semester and may be repeated for credit as topics change. Topic for Spring 2025: Material Culture of the Environment.
GRS,CAS AM 735: Studies in American Culture,Graduate Prerequisites: consent of instructor. - Introduction to handling of primary materials from a number of disciplines in order to develop an American Studies perspective. Required of all American Studies PhD students.
GRS,CAS AM 736: The Literature of American Studies,Graduate Prerequisites: consent of instructor. - Introduction to classic problems in the interpretation of American society and culture. Required of all American Studies PhD students.
GRS,CAS AM 775: Independent Research Project Colloquium,"Undergraduate Prerequisites: Preservation Studies master's student standing. - Restricted to students in their final semester of the Preservation Studies Master's Program. Provides for the research and writing of an independent, rigorous, and original capstone project in the preservation field, with guidance from faculty."
GRS,CAS AM 867: Material Culture,"Graduate Prerequisites: graduate standing or consent of instructor. - Introduction to the theory and practice of the interdisciplinary study of material culture, which includes everything we make and use, from food and clothing to art and buildings. Explore contemporary scholarship from a range of disciplines. Also offered as GRS AH 867."
GRS,CAS AM 899: Professional Development Seminar,Graduate Prerequisites: Completion of required coursework. - A seminar offering advanced AMNESP PhD students the opportunity to present and discuss works-in-progress and structured guidance for the tasks involved in job applications. Open to PhD students after completing required coursework. Does not fulfill PhD course requirements.
GRS,CAS AN 505: Women and Social Change in Asia (area),"Examines how women have affected andbeen affected by economic and cultural changes in China, Japan, and India. Particular attention paid to women's education, health, child rearing, and labor force participation. (Counts towards the Women's, Gender, & Sexuality Studies minor and the Asian Studies minor.)"
GRS,CAS AN 506: Regional Archaeology and Geographical Information Systems,"Undergraduate Prerequisites: one archaeology course or consent of instructor. - Graduate Prerequisites: one archaeology course or consent of instructor. - Use of advanced computer (GIS) techniques to address regional archaeological problems. This applied course examines digital encoding and manipulation of archaeological and environmental data, and methods for testing hypotheses, analyzing, and modeling the archaeological record. Effective Fall 2023, this course fulfills a single unit in each of the following BU Hub areas: Historical Consciousness, Social Inquiry II, Research and Information Literacy."
GRS,CAS AN 508: Landscape Archaeology,"Undergraduate Prerequisites: First-Year Writing Seminar (e.g., WR 100 or 120) - A seminar-style introduction to ""landscape archaeology,"" a theoretical and methodological approach that explores how past and present communities create (and are in turn affected by) ""cultural landscapes"" formed through the interplay of sociocultural values and the natural environment. Effective Spring 2024, this course fulfills a single unit in each of the following BU HUB areas: Writing-Intensive Course, Social Inquiry I, Critical Thinking."
GRS,CAS AN 510: Proposal Writing for Social Science Research,"Undergraduate Prerequisites: consent of instructor. - Graduate Prerequisites: graduate student standing in the social sciences or humanities. - Workshop-based course designed to turn students' intellectual interests into answerable, field-based research questions. Goal is the production of a doctoral level research project proposal and/or dissertation prospectus."
GRS,CAS AN 518: Zooarchaeology,"Undergraduate Prerequisites: (CASAR101) - Introduction to the study of archaeological animal bones. Provides theoretical background and methodological skills necessary for interpreting past human- animal interactions, subsistence, and paleoecology. Laboratory sections focus on skeletal identification. Effective Fall 2023, this course fulfills a single unit in each of the following BU Hub areas: Quantitative Reasoning I, Social Inquiry II."
GRS,CAS AN 519: Theory and Method in Environmental Archaeology,"Undergraduate Prerequisites: (CASAR307) - Problem-based course where students apply quantitative methods across archaeological datasets to address complex problems of human-environmental relationships rooted in deep time. Through teamwork-based research projects students develop marketable skills in research design, theory integration, and data analysis and visualization. Effective Spring 2023, this course fulfills a single unit in each of the following BU Hub areas: Scientific Inquiry II, Quantitative Reasoning II, Teamwork/Collaboration."
GRS,CAS AN 521: Sociolinguistics,"Undergraduate Prerequisites: (CASAN351 OR CASLX250) or consent of instructor. - Introduction to language in its social context. Methodological and theoretical approaches to sociolinguistics. Linguistic variation in relation to situation, gender, socioeconomic class, context, and ethnicity. Integrating micro- and macro-analysis from conversation to societal language planning."
GRS,CAS AN 524: Seminar: Language and Culture Contact in Africa,"Undergraduate Prerequisites: consent of instructor. - Focuses on language and culture contact in Africa. Provides students with a foundation in the research on contact linguistics, language and culture change, and the relationship between language variation and gender, ethnicity, religion, and youth culture."
GRS,"CAS AN 530: Global Intimacies: Sex, Gender, and Contemporary Sexualities","Undergraduate Prerequisites: junior or senior standing or consent of instructor. - Explores theoretical and ethnographic approaches to gender, sex, and sexuality as linked to globalizing discourses and transnational mobilities. Readings and discussion emphasize intersections of sex, gender, labor, love, and marriage in a globalized world."
GRS,CAS AN 531: Anthropology of the New Middle Class,"Explores the emergence, expansion, and social dynamics of new middle classes across the developed and developing world. Situates the phenomenon within the context of widespread globalization and against the backdrop of varied on-the-ground “conditions of possibility.”"
GRS,CAS AN 532: Literacy and Islam in Africa,"Examines the Islamization of Africa and literary traditions. Students learn about African texts written in the Arabic script (Ajami) and the spread of Islam and its Africanization throughout the continent. Texts written by enslaved Africans in the Americas are examined. Effective Fall 2024 fulfills a single unit in each of the following BU Hub areas: Global Citizenship, Historical Consciousness, Research and Information Literacy."
GRS,CAS AN 533: Exploring Ethnographic Genres: The Poetics and Politics of Writing Culture,"This course offers close readings of classic and recent ethnographic texts to ask: what distinguishes ethnography from other disciplinary traditions of writing about culture and human behavior? How do we see changes in anthropology's theoretical interests reflected (or not) in ethnographic writing? What are the different structural conventions, rhetorical tropes, allegorical patterns, and stylistic strategies used by authors considered to be master ethnographers? Effective Spring 2021, this course fulfills a single unit in the following BU Hub area: Social Inquiry II."
GRS,CAS AN 550: Human Osteology,"Undergraduate Prerequisites: (CASAN102 OR CASAN331) or consent of instructor. - Function, development, variation, and pathologies of the human musculoskeletal system, emphasizing issues of human evolution. Basic processes of bone biology and how they are affected by use, age, sex, diet, and disease. Meetings are predominantly lab oriented. Effective Fall 2020, this course fulfills a single unit in the following BU Hub area: Scientific Inquiry I. Effective Fall 2024, this course fulfills a single unit in the following BU Hub areas: Ethical Reasoning, Scientific Inquiry I."
GRS,CAS AN 552: Primate Evolution and Anatomy,"Undergraduate Prerequisites: (CASAN331 OR CASAN332 OR CASBI302) or consent of instructor. - The evolutionary history of the primate radiation- particularly that of non-human primates -is examined through investigation of the musculoskeletal anatomy of living primates and their fossil relatives. Comparative and biomechanical approaches are used to reconstruct the behavior of extinct species. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Scientific Inquiry I, Critical Thinking."
GRS,CAS AN 555: Evolutionary Medicine,"Undergraduate Prerequisites: (CASAN102 OR CASBI107) or equivalent, and one additional biological anthropology course; or c onsent of instructor. - Why do we get sick? Evolutionary medicine seeks to answer this question by applying modern evolutionary theory to understanding health and disease among contemporary human populations. Topics include chronic and infectious disease, mental illness, allergies, autoimmunity, and drug addiction. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Oral and/or Signed Communication, Scientific Inquiry II, Teamwork/Collaboration."
GRS,CAS AN 556: The Evolution of the Human Diet,"Undergraduate Prerequisites: (CASAN102 OR CASBI107 OR CASBI108) or consent of instructor. - An investigation of human dietary evolution including primate and human dietary adaptations, nutritional requirements, optimal foraging, digestive physiology, maternal and infant nutrition, hunting and cooking in human evolution, and impacts of food processing and agriculture on modern diets and health. Effective Fall 2020, this course fulfills a single unit in each of the following BU Hub areas: Writing-Intensive Course, Scientific Inquiry II, Research and Information Literacy."
GRS,CAS AN 557: Anthropology of Mental Health,"Undergraduate Prerequisites: (CASAN101 OR CASAN210) or consent of instructor. - Advanced seminar examining global and local challenges and connections that shape patterns of illness/health around the world, including international responses to mental health crises and moral quandaries through ethnographies of mental health care in different settings and treating different conditions. Effective Spring 2023 this course fulfills a single unit in each of the following BU Hub areas: Oral and/or Signed Communication, Ethical Reasoning."
GRS,CAS AN 558: The Evolutionary Biology of Human Sex Differences,"Are sex and gender instantiated in the body? This seminar explores evolutionary approaches to investigating sex differences in human behavior and physiology from phylogenetic, mechanistic, and developmental perspectives. Topics include gender expression, non-binary sex/gender, aggression, mate choice, cognition, and more. Effective Spring 2024, this course fulfills a single unit in each of the following BU Hub areas: Oral and/or Signed Communication, Philosophical Inquiry and Life's Meanings, Research and Information Literacy."
GRS,CAS AN 559: Evolutionary Endocrinology,"Undergraduate Prerequisites: (CASAN102) or equivalent. - Focuses on current research in the field of evolutionary endocrinology. Examines how hormones act as mediators of a variety of fundamental evolutionary phenomena from circadian rhythms to sexuality. Explores how and why natural selection shaped the ""inputs"" and ""outputs"" of the endocrine system. Effective Fall 2021, this course fulfills a single unit in each of the following BU Hub areas: Oral and/or Signed Communication, Scientific Inquiry II, Teamwork/Collaboration."
GRS,CAS AN 563: Religion and Politics across Cultures,"Undergraduate Prerequisites: junior or senior standing; or consent of instructor. - Explores the role of religion, religious movements, and secularism in modern politics, citizenship, gender politics, and public life. Case studies draw from Muslim-majority lands, Africa and Latin America, East-Southeast Asia, and the modern West. Effective Spring 2021, this course fulfills a single unit in each of the following BU Hub areas: Global Citizenship and Intercultural Literacy, Social Inquiry II."
GRS,"CAS AN 568: Symbol, Myth, and Rite","Historical overview of ritual behavior, the role of symbolism in the study of culture, and the narrative quality of worldview and belief. Emphasis on verbal performance and public display events in specific cultural contexts. Effective Spring 2024, this course fulfills a single unit in each of the following BU Hub areas: Global Citizenship and Intercultural Literacy, Social Inquiry II, Research and Information Literacy."
