college,title,description
STH,STH TA 722: Seminary Singers,"Open to all students who are interested in singing. Participation in one weekly rehearsal and chapel service, including any special concerts/events/tours that may come up during the semester. Please note: students who are employed by the Seminary Singers may not take the course for credit (Cluster 3)"
STH,STH TA 808: Marsh Chapel Choir,Audition required. Schedule includes Sunday worship in Marsh Chapel and several major concerts. (Cluster 3)
STH,STH TA 810: Congregational Christian Music,"Study of the history of congregational song from biblical practice to the present day. Emphasis will be given to the development of theological, textual, and musical patterns, with special attention to incorporating both historic and emerging materials in worship. Strongly recommended for all MSM students; valuable for MDiv and doctoral students with special interest in worship. (Clusters 1 and 3)"
STH,STH TA 815: World Religions in Boston,"In an increasingly pluralistic society it is essential to have some understanding of the beliefs and worship patterns of other religions and to be able to engage in dialogue with them. This course utilizes the Pluralism Project at Harvard to explore new forms of interfaith engagement. Seven weekly lectures introduce the issues surrounding interfaith work and a basic understanding of the tenets and practices of five major religions. Site visits (to Hindu, Muslim, Sikh, Buddhist and Jewish worship services) offer first- hand experiences and the opportunity for discussion and interaction with religious leaders and lay people. (Clusters 1 and 3)"
STH,STH TA 830: Passions & Requiems,"An examination of the legacy of music written for liturgical and non-liturgical use, using longer text, tracing the origins, formulary, and development of the texts (including discussion of the authors). Case studies will form the basis of further inquiry. Cultural, social and historical context of the first performance will be discussed, along with an examination of the theology behind the text setting. There will be comparative analysis of other examples of the same genre, discussion of post-Reformation changes in text and approach, and national differences in style and technique. (Clusters 1 and 3)"
STH,STH TC 703: Spiritual Companioning Group 1,"These small groups are designed to provide mutual support in spiritual journeying and questing, the exploration and sharing of spiritual life and practice, and of maintaining spiritual balance and integration as an intrinsic dimension of one's scholarship and vocation."
STH,STH TC 704: Spiritual Companioning Group 2,"These small groups are designed to provide mutual support in spiritual journeying and questing, the exploration and sharing of spiritual life and practice, and of maintaining spiritual balance and integration as an intrinsic dimension of one's scholarship and vocation."
STH,STH TC 715: Introduction to Preaching,"An introduction to the theology and practice of preaching within the context of Christian ministry and worship. Students develop skills necessary for preparation, composition, delivery, and critique of sermons. Required of all M.Div. students in the Pastoral Ministry track. (Cluster 3)"
STH,STH TC 723: United Methodist Polity,"Covers the polity, structure, procedures, and ritual of the United Methodist Church along with the basic structure of and ecclesial concepts contained within its Book of Discipline. Designed to meet one of the requirements for membership in a UMC Annual Conference. (Free Elective Only)"
STH,STH TC 801: Contextual Education 1,Graduate Prerequisites: (STHTC703 & STHTC708) - Supervised practice of ministry in a congregational setting or community agency combined with participation in a peer reflection-learning group focused on the integration of theology and practice. MDIV CORE REQUIREMENT. Background check is required. Must have approved site before starting the class.
STH,STH TC 802: Contextual Education 2,Graduate Prerequisites: (STHTC801) - Graduate Prerequisites: STH TC 801. Continues and presupposes STH TC 801 in the spring semester. MDIV CORE REQUIREMENT. Background check is required. Must have approved site before starting the class.
STH,STH TC 803: Contextual Education 3,Normally continues STH TC 802 (see course description for TC 801). Can be taken for variable credit. (Clusters 2 and 3)
STH,STH TC 804: Contextual Education 4,Normally continues STH TC 803. (Clusters 2 and 3)
STH,STH TC 806: Preaching in the Unitarian Universalist and Free Church Traditions,"This will be an introduction to the practical art of preaching in the Unitarian Universalist tradition and other free church traditions. Participants can expect to begin the process of finding their own voices in their preaching and worship leadership, all in the context of supportive peers. (cluster 3)"
STH,STH TC 807: UMC General Conference,"The quadrennial General Conference is the chief legislative body of the United Methodist Church. This course provides students with the opportunity to examine the critical role of the General Conference in the United Methodist tradition. In addition to examining the General Conference's impact upon the historical and theological identity of United Methodism, the course explores specific doctrinal, polity, and social issues that are on the agenda of the General Conference in the semester in which the course is offered. The course allows students the option of receiving additional credit for attending part of the General Conference sessions. (Clusters 1 and 3)"
STH,STH TC 811: Pastoral Leadership,"The aim of the course is to prepare the student, at the basic professional level, in the primary forms of pastoral leadership. On completing the course, the student should have gained professional confidence and reflective competence in these areas of pastoral leadership: conversation and visitation; preaching and teaching; stewardship and development; administration and lay preparation; conflict resolution and systems analysis; evangelism and youth\children's ministry. (Cluster 3)"
STH,STH TC 815: Acadia Travel Seminar,"TRAVEL DATES: Monday, May 20 to Sunday, May 26 This course will explore the context of nature as a foundation for spiritual practice. Readings from a variety of faith traditions, including Celtic Christianity and Native American spirituality, will provide the theological grounding for the course. Emphasis will be placed on experiencing and developing individual and communal practices that connect persons to the Holy in and through nature. Students will be guided in experiencing nature as sacred subject rather than object; as teacher, spiritual guide, companion, and neighbor. The settings for this course will be Boston and the Alcyon Center, a spiritual life center in Seal Cove, Maine, just outside the bounds of Acadia National Park, that hosts nature-based retreat experiences (www.alcyoncenter.org) . Four Boston-based sessions will be held on Fridays prior to the travel portion of the course. These sessions will offer theoretical and theological foundations for the travel portion of the course as well as an opportunity to connect with nature in non-wilderness settings. The week after graduation, the class will travel to the Alcyon Center for several days exploring holistic approaches to grounding spiritual practices in nature. With Acadia National Park as a context, students will be led in hikes, nature walks, and other activities exploring how to facilitate such experiences as spiritual practices. Students will also be given the opportunity to reflect upon and engage in the practices and operations of the Alcyon Center, which are based in a rhythm of holy living grounded in nature. These experiences will provide insight into how spiritual traditions can impact more than just programming in such settings. Other class sessions will consider environmental stewardship and sustainability as individual and communal spiritual practices with local resource persons and Alcyon Center staff providing assistance. A follow up session will be held at STH at the beginning of June. Please note: * Each day in Acadia will involve 2-4 miles of hiking, most of which will be easy, but one or two of which could be considered moderately strenuous depending upon one's ability. We will do our best to accommodate persons with differing ability levels, but students should be prepared to undertake this level of activity. * Meals at the Alcyon Center are mostly vegetarian (some chicken and fish) with a good number of gluten-free options (though not prepared in a dedicated GF kitchen). There is ample refrigerator space for students needing to tend to food needs that fall outside these parameters."
STH,STH TC 816: Homiletical Options and Homiletic Analysis,"This course is an advanced homiletics seminar that in alternate years either reviews contemporary homiletic theory (""Homiletical Options"") or explores practices of sermon analysis (""Homiletical Analysis""). Pre-requisite: TC715 (""Introduction to Preaching"") or its equivalent. (Cluster 3)"
STH,STH TC 817: Introduction to Christian Worship,"An introduction to the spirit and structure of Christian worship. Word, sacraments, calendar, music, and pastoral offices are analyzed and described in terms of their relevance to congregational life, spirituality, catechesis, and mission. Prerequisites: STH TF 701 and STH TF 702. (Clusters 1 and 3)"
STH,STH TC 818: Writing for Public Worship,"The course explores the relationship between the languages of worship/prayer and faith/belief; enables the student to develop foundations and skills for writing prayers, liturgies, and other ritual resources for public worship; and fosters theological/liturgical/pastoral evaluation of the liturgical texts and practices used by faith communities. This course requires instructor's approval for all doctoral students. (Clusters 1 and 3)"
STH,STH TC 819: The Sacraments: Rites and Theologies,"Contemporary study of the sacraments brings together ritual studies, liturgical history, the history of dogma, and systematic reflection. This course examines the baptismal and eucharistic rites of the Church, both past and present, along with theological rationales of and commentaries on them offered by ecclesiastic writers of the patristic, medieval, Reformation, and modern periods. (Clusters 1 and 3)"
STH,STH TC 822: Faith-Based Community Organizing for Justice and Peace,"It is estimated that 1 out of 3 people in a congregation will have some experience with intimate partner violence. It remains the leading reason women visit hospital emergency rooms. Although it is less frequent, men are also victimized. This course will examine the impact of gender based violence on families and congregations. It will give special attention to the general problem of gender based violence and to the role that theological understandings of suffering, obedience, and ownership may play in such violence. It will utilize pastoral counseling case studies (video vignettes of actual pastors) to begin to provide those in ministry with the tools they need to respond to people in their care and understand how to make appropriate referrals."
STH,STH TC 823: Spiritual Guidance in the Christian Tradition,"Are you seeking a ""word of life""? Do you hunger to know more about the wisdom of Christian spiritual traditions? Do you feel called to grow in your ability to guide others? In this course students will explore selected writings from the Christian tradition -- both classic and contemporary. They will read the pithy sayings of the early desert abbas and ammas, the gentle counsel of Francis de Sales, the spiritual teaching of John Wesley and his mother Susanna, and the insights of the Russian pilgrim who wanted to pray without ceasing. They will analyze the various theological commitments reflected in these authors' spiritual teachings, and place them in their historical contexts. Then they will move to contemporary texts about the practice of spiritual guidance, addressing concerns such as spiritual direction of women, group spiritual direction, prayer, and cross-cultural spiritual guidance. (Cluster 3)"
STH,STH TC 825: Prayer and Social Engagement,"The seminar will address the relationship between prayer and social engagement. Prayer and social engagement often are separated entirely, or wedded uncritically. In this course, students will seek to deepen their prayer lives while thinking critically about the social situation. They will wrestle with the multiple theological questions surrounding prayer and social engagement. Topics will be approached using selected case studies from international contexts. By delving into the cases, students will see different models for how prayer can inspire a social vision, cultivate a social conscience, respond to social crisis, ground people's dignity, and promote reconciliation. (Clusters 2 and 3)"
STH,STH TC 826: The Ecumenical Movement: Streams of Engagement and Liturgical Intersection.,"Graduate Prerequisites: Permission of instructor required. - This course examines the Ecumenical Movement--a ""defining fact"" of Christianity in the 20th century--and its implications for the life of the churches in the 21st century. The class will treat major streams of interchurch engagement including mission, faith and order, and life and work, and will give attention to ecumenical questions regarding worship and sacraments. In addition, the course will consider contemporary models of Christian unity as well as Christian dialogue with other faith traditions. (Cluster 1 & 3)"
STH,STH TC 829: Spiritual Autobiographies,"In the course, students will explore classic and contemporary spiritual autobiographies. These autobiographies reveal the diverse paths of religious seekers, the crises and epiphanies that became focal points of meaning and revelation. Students will learn about the practices of faith that sustained and challenged religious people from Augustine to Teresa of Avila to Tolstoy. Through close, empathetic, and critical examination of the texts, students will reflect on their own spiritual journeys and identities. They also will engage first-hand in the crafting of spiritual autobiography, and students will have the opportunity to work intensively in small groups throughout the writing and sharing process. Throughout the course, students will explore potential uses of spiritual autobiography as pathways of discernment and growth in congregational and retreat settings, small faith groups, spiritual formation and companionship. (Clusters 1 and 3)"
STH,STH TC 835: Evangelism and Contemporary Cultures,"This course explores the practice of bearing faithful, visible, and embodied witness to God's commonwealth in contemporary contexts and cultures. The course covers the biblical, historical, and theological foundations of evangelism, its practice within congregational life, and contextual strategies. (Clusters 2 and 3)"
STH,"STH TC 837: Vocation, Work and Faith","Who am I called to become? What am I called to do? What are my gifts and where will they be recognized and of service? These kinds of vocational questions are fundamental to our lives. The course seeks to open up reflection, study, and dialogue about vocation, work, and spirituality in religious traditions and in our own life experience. Work and vocation are often connected. Work too is a crucial religious question in contemporary society. Work exerts a powerful--and often unrecognized--influence on human beings. It can support life, develop talents, elicit creativity, and enable people to contribute to the common good. Work also can demean human beings, undermining their dignity, perpetuating unjust structures, overpowering values, and crowding out other important spheres of life. Labor issues are important concerns for faith communities and faith-based community organizations. This course explores vocation and work as theological/spiritual issues, including implications for ministry. We will explore themes such as: work as spiritual practice or challenge; labor and justice issues; discerning vocation; creativity; Sabbath; ""time poverty""; and work-life balance. The course involves site visits, vocational mentoring, seminar presentations, and individual research/ministry projects. (Clusters 2 and 3)"
STH,STH TC 838: Church Renewal,"In every era, Christians must rethink what it means to be the church in light of the Christian witness and given the unique challenges and opportunities of our particular situation. This course explores (1) what it means to be the church as an embodied witness to the reign of God in our present culture and (2) the various strategies and resources upon which Christian leaders might draw in guiding congregations through processes of formation, change, and revitalization. (Cluster 3)"
STH,STH TC 839: Suffering and Healing,"This course will examine the understanding of human suffering in personal and communal space and explore the possibilities of healing in church and ministry. Through a range of readings, films, case studies, and a church or non-profit organization site visit, students will critically reflect on various conditions of human suffering including sickness, joblessness, homelessness, racial prejudices, immigration issues and others. The course will employ interdisciplinary study methods, from pastoral/practical theology to cultural studies. Building from these experiences and reflections, students will work to develop practical ministries that aim to restore and heal individuals and communities. (Clusters 2 and 3)"
STH,"STH TC 840: Paradigms of Racism, the Ignorance They Hide, and the Harm They Sustain","Racism is ugly, painful, and seemingly inimical to understanding much less constructive intervention. When it comes to race, people often yell at, talk past, or simply avoid each other. Experiencing frustration, rage, and despair, some fear and may conclude that racism is intractable, even insoluble, while others ""know"" that racism does not exist. This course offers hope, exploring how groups of people form and defend competing systems of truth (that is, ""paradigms"") that hide ignorance and sustain harm. By discussing eight ""paradigms"" of racism and attendant forms of ignorance, we seek to enlarge our understanding as a basis for concrete practical steps that could be taken by different people in different sites. (Cluster 2 or 3)"
STH,STH TC 844: Classics in Christian Spirituality,"This course serves as an introduction to the study of Christian spirituality through in-depth reading of selected classics in Christian spirituality as well as secondary source scholarship in the discipline. We will delve into texts by early monastics and visionary medieval mystics; look anew at Protestant hymns and poetry; go deeper into Ignatian discernment; and engage the spiritualities of Latin American liberation theologians and African American women. This interdisciplinary seminar opens up reflection on spirituality and theology; spirituality and history; spirituality, gender, race, and ethnicity; spirituality, poetics, and autobiography; spirituality and ministry; and spiritual practice. Students are encouraged to integrate the material with an eye toward their own spiritual lives and vocations. The course will integrate music, art, and poetry to offer a fuller engagement with spiritual classics. . (Clusters 1 or 3)"
STH,STH TC 847: Faith and Film,This course uses the medium of film as an avenue for reflection upon the meaning and truth of the central doctrines of the Christian church as expressed in the historic Apostle's Creed. The course uses a broad cross-section of film genres to open up new and creative windows for understanding and communicating the Christian faith in contemporary culture and also assists the student in thinking critically about film from a Christian theological perspective. (Clusters 1 or 2)
STH,STH TC 849: Narrative Sermons,"In this course, students will learn approaches to preaching narratively. By the end of the course, students will also begin to integrate their homiletical practice with their own emerging narrative theology of preaching. (Cluster 1 & Cluster 3)"
STH,"STH TC 850: Identity, Preaching, and Leadership in Postcolonial Contexts","This course provides distinctive postcolonial lenses through which students will explore and examine how persons and communities practice intercultural preaching (alternatively, public speech) and leadership in relation to identities: culture, race, gender/sex, religious traditions, and religious communities. Through investigating various historical sociocultural religious traditions and religious leaders in terms of postcolonialism, class, race and sex/gender, students will critically reflect on challenging conditions of power and authority and engage with the complexities of leadership and preaching. Building on these studies and reflections, students will gain a keen sense of understanding different leadership and preaching practices interculturally, and develop their own approaches for their varied contexts and identities. (Clusters 2 or 3)"
STH,STH TC 851: Preaching and Worship in the African-American Traditions,"This course engages students in historical, theological, and practical study of preaching and worship in the Black Church tradition. Readings in black homiletics and practical theologies of worship introduce students to a variety of approaches for the development and delivery of sermons and for the construction and ministerial leadership of worship within black Christian church contexts. Lectures survey theories of the emergence and development of the Black Church tradition in the United States and the social, political, economic, and cultural contexts that shape contemporary ministerial praxis in black churches. Site visits, guest lectures by practitioners, and examination of audio-visual media will augment the readings and lectures in order to enrich students' appreciation and understanding of the practical nuances of preaching and worship within the diverse experiences of black Christian faith communities. The purpose of the course is to increase students' ministerial capacity through the incorporation of theological and practical wisdom from the Black Church tradition into their own practices of preaching and worship design. (Cluster 2 & 3)"
STH,STH TC 852: Preaching Practicum: Gospel of Mark,This course is a preaching practicum devoted to a specific book of the Bible. Students will do close readings of Biblical texts using literary-critical and rhetorical-critical tools and an explicit hermeneutical and contextual stance by preaching multiple in-class sermons during the term. (Cluster 1 & 3)
STH,STH TC 857: Anglican Formation,"An integrative weekly session incorporating worship, spiritual practice, and group reflection on significant texts within the Anglican spiritual and theological tradition. Students will take turns leading the Daily Office and guiding group conversations. This course aims at grounding students in the Anglican spiritual tradition and helping them to develop their own practices of prayer, worship, and spiritual leadership. It is especially recommended for Anglican/Episcopal students but is open to all regardless of religious tradition. (Cluster 1 & 3)"
STH,STH TC 858: Dismantling White Privilege,"This course will explore issues of racial justice through various lenses: history of ""whiteness"" and white privilege; evidence of racism throughout the history of the United States as well as currently; biblical and theological grounding; understanding of differences between personal prejudice, multiculturalism, and institutional systems of racism; consideration of ways of dismantling white privilege and power in those personal, institutional, and organizational contexts. While the course will focus primarily on the United States and white privilege and power expressed against African-Americans, Latinos, Asian, and Native Americans, other national & global cultural expressions will also be included and explored. (Clusters 2 and 3)"
STH,STH TC 861: Theologies of Church Music,"The Church, throughout its history, has sought to clarify its relationship to culture. In particular, is the Church to accommodate its worship to culture or avoid adoption of cultural forms? The relationship of culture and worship will be explored in this course from the angle of the historical Church's use of music. How have the Church's theologians defined the role of music in the Church? What are the most appropriate musical forms for use in the Church? These issues will be examined with an eye to discussing and evaluating contemporary Christian musical expressions. (Clusters 1 and 3)"
STH,STH TC 862: Critical Pedagogy and Liberative Learning,TBD (Cluster 2 & 3)
STH,STH TC 863: Reading and Writing Rites of Passage,"An examination of historical, theological, and pastoral aspects of the occasional offices that address life's passages and crises: birth, adolescence, Christian marriage, sickness and death, and Christian burial. An ecumenical and international approach will be taken in studying both historic and contemporary rites. (Clusters 2 and 3)"
STH,STH TC 865: Disability and Theology,"This workshop serves as an introduction to disability as it relates to the study of theology and the practices of ministry. The purpose of this workshop is to expose students to people with disabilities through narratives, film clips and a panel discussion to help students think through the theological issues disability raises while developing potential responses to future encounters with people with disabilities. To this end the workshop will first explore the question: ""What is disability?"" as it has been defined from historic, social and medical perspectives. The workshop will explore disability through a theological lens exploring concepts, such as, creation, theological anthropology, and theodicy while attempting to answer critical theological questions related to disability. The workshop extends the reflection on disability and theology into the practices of ministry. This will involve reflection upon the meaning of welcoming and inclusion, worship and preaching when examined through the lens of disability. Clusters 2 and 3)"
STH,STH TC 867: Theology and Popular Culture,"This course places the Christian gospel into dialogue with a variety of expressions of North American popular culture (film, television, art, music, entertainment, sports, etc.) in an effort to understand the complex relationship between the two. The course takes up at with this dialogue against the wider background of the study of religion and popular culture and by exploring the nature of self and transcendence, morality and the spiritual quest as those are constructed and configured within popular culture. The course asks to what extent contemporary expressions of Christian worship, preaching, Ministry, evangelism, and spirituality might better engage popular culture and to what extent these expressions already reflected the values, patterns, and practices of popular culture. (Clusters 1 and 2)"
STH,"STH TC 869: Prophetic Preaching, Pastoral Ministry, and Social Change","This course is designed to help students wrestle with several central issues around prophetic preaching in contemporary Christian churches: the relationships of prophetic preaching to the gospel, to the Bible, to the social-political context, and to pastoral ministry generally. Since the course is designed to be a seminar, students will be expected to wrestle with these issues not only in class but also through a sermon and a public message. By the end of the course, students should be able to develop their own vision for prophetic preaching in a way that integrates the above concerns by moving from a specific Biblical text to a sermon as well as a public message in light of a situation. Pre-requisite TC715 Intro to Preaching or its equivalent. (Clusters 2 and 3)"
STH,STH TC 870: Women/femmes and leadership,"This course aims to deconstruct and demystify ""leadership"", encourage active participation in discovering individual and communal leadership styles, and expand how we approach leadership through the lens of women/femmes. (cluster 2 & 3)"
STH,STH TC 872: Healing Relationships with Animals,"Explores various dimensions of divine/human/animal interactions, but with a focus upon healing relationships. The course ranges across the areas of theology, spirituality, liturgy, pastoral care, history, psychology, mind/body medicine (stress reduction), and public policy. While Christian theologies of creation and stewardship/ecology are central, the approaches of other religions and their practices will also be examined for purposes of comparison (and perhaps dialogue). (Clusters 2 and 3)"
STH,STH TC 880: Claim Your Superpower for Ministry,"In this leadership development workshop, students engage in discerning and more fully owning their ""superpower"" for ministry--an extraordinary ability at the heart of one's vocation to perceive, analyze, and respond to harm that others ignore. Drawing on feminist epistemology and practical theology, the workshop provides tools and case studies in Christian ministry. We explore the complex and sometimes hidden origin of one's superpower, the challenges of drawing on it as a leader, the importance of learning from others, and the wisdom of helping others discern and more fully own their superpower. Notice the word their in the last line is italicized for emphasis."
STH,STH TC 899: Practicing Justice,"This course explores the nature of social justice and its place within the mission of the church by: a) surveying the varied conceptions, contexts, and practical contours of justice in contemporary societies; and b) investigating key theological and religio-critical perspectives on the historical, biblical, and theological foundations of social justice as a constitutive attribute of Christian community and Christian ministry. Upon this examination, the church's pursuit of social justice emerges as a multifaceted practice that disturbs traditional distinctions between the prophetic and priestly dimensions of the church's identity. Through careful attention to the required texts, as well as the conduct of student research and constructive reflection, course participants are encouraged to rediscover the practice of seeking justice as an art of ministry -- as a dance through which prophetic and priestly activities engage one another as partners. (MDiv Practicing Faith Section) (Clusters 2 and 3)"
STH,STH TC 906: Situational Preaching,"This course is designed with occasional and situational preaching in view. It presupposes the probability of both recurring and unique situations in which the gospel (the ""good news,"" not the final lection in the ecumenical order) must be preached in a way both clear and arresting. To deal with this presupposition, the course will deal with preaching the gospel when some situational feature of congregational or organizational life demands attention. Indirectly, it is also an exploration of theological method. In whatever situation, the preaching task will be viewed as a theological one, i.e., as an opportunity for discerning the import of and articulating the gospel anew in a given situation. Thus students will be equipped to be ""theologians of the Word"" who can interpret situations from a variety of viewpoints, evaluate the usefulness of various tools for preaching in light of the gospel and then employ them fruitfully. In order to do this, we will work on the following tools: 1. Bringing to critical awareness our own understandings of the gospel, 2. Developing skills and resources as contextual theologians in residence, , and 3. Developing skills and resources as homiletical exegetes of situations. As a result students should develop greater pastoral sensitivity, rhetorical savvy and think-on-your-feet theological acumen while preparing for preaching in a context in which transformational theological leadership needs to be exercised."
STH,STH TC 909: Spiritual Autobiographies,"Participants in this course will read selected spiritual autobiographies in order to gain an understanding of the varieties of religious experience and the interrelationship between spirituality, theology, and historical and cultural context. We will examine the nature of religious experience and the difficulties in translating this experience into language. Moreover, we will explore the important issue of how spirituality relates to the institutional churches, and the various shapes spirituality takes outside these institutions. Through close, empathetic, and critical examination of the texts, participants also will reflect on their own spiritual journeys and spiritual identities. They will prepare written analyses of course texts and, by the end of the course, will write a portion of their own spiritual autobiography."
STH,STH TC 912: Classics in Christian Spirituality,"This course serves as an introduction to the study of Christian spirituality through in-depth reading of selected classics in Christian spirituality as well as secondary source scholarship in the discipline. We will delve into texts by early monastics and visionary medieval mystics; look anew at Protestant hymns and poetry; go deeper into Ignatian discernment; and engage the spiritualities of Latin American liberation theologians and African American women. This interdisciplinary seminar opens up reflection on spirituality and theology; spirituality and history; spirituality, gender, race, and ethnicity; spirituality, poetics, and autobiography; spirituality and ministry; and spiritual practice. Students are encouraged to integrate the material with an eye toward their own spiritual lives and vocations. The course will integrate music, art, and poetry to offer a fuller engagement with spiritual classics."
STH,STH TC 913: Embodying the Kingdom,"Embodying the Kin(g)dom fosters transformational leadership by helping students to discern and interrogate habitual ways of mentally separating the physical body from spiritualized visions of what Jesus calls the ""kingdom."" This course assists students in appreciating the embodied nature of enacting and experiencing faith through personal, congregational, and social practices such as prayer, eating, and moral injury. The course is designed to prepare students to help those they serve to reflect critically and creatively on the connections between body, Spirit, and faith."
STH,STH TC 914: Worship in Times of Change,"Birth, maturation, sickness, and death are life changes that are addressed ritually in most human societies and cultures. Christian communities, though initially slow to do so, have introduced worship events/liturgies that speak the Gospel in such times of crisis or change- -those human as well as institutional. Even so, new occasions or circumstances arise in each generation where Christian communities may be called upon to supply ritual interventions that both sustain and transform. This course will focus on contemporary rites addressing human and institutional ""life-cycle passages,"" which will be examined and evaluated with attention to contextual, theological, liturgical, ritual, and pastoral criteria. After learning basic skills for ritual writing, students in pairs or triads will work collaboratively on a project to address a ""gap"" in the liturgical resources available to churches and other Christian communities and institutions."
STH,STH TC 919: The Sacraments: Rites and Theologies,"Contemporary study of the sacraments brings together ritual studies, liturgical history, the history of dogma, and systematic reflection. This course examines the baptismal and eucharistic rites of the Church, both past and present, along with theological rationales of and commentaries on them offered by ecclesiastic writers of the patristic, medieval, Reformation, and modern periods."
STH,STH TC 938: Church Renewal,"Literature on church renewal abounds, as theologians and practitioners respond to the declining attendance and cultural influence of the church in Western societies. This course engages a variety of approaches to church renewal, requiring students to compare and contrast the selected proposals with respect to their contextual analyses, theological foundations, and practical strategies. The course functions as an advanced workshop in which students explore the efficacy of ""church renewal"" as a conceptual framework for guiding contemporary ministry praxis. The aim of the course is to equip students with the tools to construct a theologically informed plan of action for transformational leadership in their own specific contexts of ministry."
STH,STH TC 960: Theologies of Preaching,This doctoral seminar course helps students become familiar with attempts across multiple traditions to understand what preaching is theologically. It aims to equip them to engage the theological task constructively as homiletical theologians in their own right.
