college,title,description
SHA,SHA HF 270: Accommodation Management,"Undergraduate Prerequisites: SHA HF 100 - This course provides an introduction to the operations and technology of the room division within hotel properties. Explores theoretical principles and operational tactics for management of front office, reservations, housekeeping and engineering functions. 4 credits, offered Fall & Spring."
SHA,SHA HF 271: Contemporary Issues in Hospitality,Prerequisites: SHAHF 100 and 150. - This course will cover relevant topics being faced in the hospitality industry. Topics will rotate by semester.
SHA,SHA HF 278: Hospitality Analytical Problem Solving,"This course will provide students with fundamental knowledge of business analytics and information visualization combined with extensive opportunities for developing hands-on skills for applying hospitality business analytics to managerial decision-making. Students will learn fundamental mathematical and statistical concepts as well as statistical modeling techniques to solve operational, financial and marketing issues that hospitality organizations face today. Students will also learn how to leverage widely used Microsoft Excel to build out data-driven insights and craft story telling visualization around the data-driven insights. 4 cr. Offered Fall & Spring."
SHA,SHA HF 282: Hospitality Communications,"This course is intended as a 'practicum' in hospitality communications. This course is open to sophomores, juniors and seniors. The focus is on the development of those communication skills that are critical to being effective managers. There will be readings on communication, but the majority of the course will focus on skills development. Each week students will be required to deliver presentations to the class. These presentations will be videotaped and critiqued. By the end of this course students will be much more comfortable, clear, and confident speakers in any situation. Effective Fall 2024, this course fulfills a single unit in each of the following BU HUB areas: Oral/Signed Communication, Research and Information Literacy, Writing, Research, and Inquiry."
SHA,SHA HF 295: Private Club Management,"Undergraduate Prerequisites: SHA HF 100 - Provide students with an introduction to the hospitality management specialization of Club Management. Lecture topics will include: what clubs are, organizational structure of clubs, service in the club environment, profit or non-profit, and professionals in club management. There will also be guest speakers, classroom case studies and field trips. 2 cr. Offered Fall Semester."
SHA,SHA HF 303: Innovation and Disruption in Hospitality,"Hospitality leaders need to know how to be the disruptors in the industry, as well as learn how to survive and capitalize when the industry is disrupted. In both situations, effective innovation is key to staying relevant and succeeding. Each week the class will meet to discuss different challenges that businesses have faced and approaches that entrepreneurs have taken to manage them. 4cr. Offering Fall & Spring."
SHA,SHA HF 307: Hospitality Entrepreneurship,"Undergraduate Prerequisites: SHA HF 220, SHA HF 260, SHA HF 310 - This course is intended to be a capstone experience for students seeking to understand hospitality entrepreneurship and innovation as a professional business system. Student teams will create, develop and design a concise Pro Forma Business Plan for a start-up non-profit or profit-driven hospitality enterprise. At the end of the semester teams will make a competitive presentation integrating the principles and skills mastered in previous coursework to a panel of successful hospitality entrepreneurs. 4cr. Offered Fall."
SHA,SHA HF 310: Managerial Accounting for the Hospitality Industry,"Undergraduate Prerequisites: CAS MA 119, SHA HF 210 or QST AC 221, SHA HF 220, and SHA HF 270 - After a review of financial-accounting principles, this course examines how financial information is assembled and presented according to the Uniform Systems Accounts for hospitality enterprises. The primary emphasis of the course is on analytical and decision-making uses of financial information, including such topics as cost behavior, leverage, cost-volume-profit analysis, contribution-margin pricing, and budgeting. The course concludes with a review of hotel operating forms, including franchising and management contracts and assessing their impact on financial performance and risk. 4 cr. Offered Fall & Spring."
SHA,SHA HF 314: Hospitality Market Feasibility and Valuation,"Undergraduate Prerequisites: SHA HF 210, SHA HF 220, SHA HF 260, and SHA HF 270 - This course provides an introduction to and detailed instruction regarding the hotel market and feasibility research process including hands-on preparation of a feasibility analysis for a proposed hotel development. The course will consist of a series of lectures and possible guest lectures regarding the fundamental aspects of hotel feasibility analysis. Students will learn about and then put into the practice the analytical techniques presented, building to completion of a full feasibility analysis in a team fashion which will be presented at the end of the semester both in written and oral form. 2 cr. Offered Spring Semester."
SHA,SHA HF 315: Fundamentals of a Hotel Real Estate Deal,"Undergraduate Prerequisites: SHA HF 210, SHA HF 220, SHA HF 260, and SHA HF 270 - The purpose of this course is to introduce the students to the various aspects of a Hotel Real Estate Deal. The target audience is any student who aspires to have a career involving the ownership, development and/or financing of lodging assets. 2 cr. Offered Spring Semester."
SHA,SHA HF 322: Hospitality Design,"Undergraduate Prerequisites: SHA HF 220 and SHA HF 270 - This course is designed to introduce students to the basic principles of facility planning, layout and design for hotel, dining, kitchen, public and service areas. At the completion of the course, students will be able to explain the design process common to all hospitality facilities, as well as the activities that occur during each phase of this process. 4 cr. Offered Fall."
SHA,SHA HF 329: Intro to Fine Wines,"Undergraduate Prerequisites: . - This course, open to all BU students, offers a complete, introductory-level overview of the fine wines of the world. The purpose of the course is fourfold: 1. Ensure a thorough knowledge of the world's major wine-producing regions, their noble grape varietals, their classification systems and quality control laws. 2. Build basic understanding of the wine-making process, its variations and its pitfalls, thus aiding in the ability to appreciate a great wine and spot a flawed one. 3. Illustrate techniques of quantified sensorial assessment of wine so that the student may perform the buying function knowledgeably and confidently. 4. Acquire an understanding of how to perform job functions related to wine, such as writing a wine list, in the hospitality industry. Effective Fall 2019, this course fulfills a single unit in the following BU Hub area: Global Citizenship and Intercultural Literacy. 2 cr. Offered Fall semester."
SHA,SHA HF 360: Hospitality Sales Management,"Undergraduate Prerequisites: SHA HF 260 - A dynamic, interactive and intensive hospitality sales management course which prepares you with fundamental skills on how to create, build and execute an effective sales strategy. This course combines theory with practical application and includes working with source markets and partners, identifying and qualifying prospects, building rapport, overcoming objections for creative proposals and successful closing techniques. 2 cr. Offered Fall Semester."
SHA,SHA HF 361: Advanced Consumer Behavior in Hospitality,"Undergraduate Prerequisites: SHA HF 260 - In order to create and deliver value for customers, marketers must develop a deep understanding of how their consumers make decisions when purchasing and using their services. In this course those consumer behavior theories will be explored that are most applicable to different types of hospitality purchase experiences. 4 cr. Offered Spring Semester."
SHA,SHA HF 368: Digital Marketing Strategies for the Hospitality Industry,"Undergraduate Prerequisites: SHA HF 260 - This is an advanced course in hospitality marketing focused on the variety of digital marketing tools currently available for hotels and restaurants. The course is designed to follow HSMAI's CHDM (Certified Hospitality Digital Marketing) study guide to meet the industry standard for digital marketing professionals. There will be a review of the most revenue-generating internet marketing techniques and finally booking mechanisms and distribution channels. The course includes concentration on content marketing, social media and developing social campaigns; OTAs and understanding the distribution channels; as well as online reputation management and the technical tools used to monitor results. The class will be structured as a lecture; you must bring your laptops for all in class exercises. 4 cr. Offered Spring Semester."
SHA,SHA HF 375: Fundamentals of Event Management & Design,"Undergraduate Prerequisites: SHA HF 220 - This course provides an introduction to the methods and techniques utilized in planning, organizing, promoting and delivering of businesses and social events, and the role events play in generating a tourist and business market. Information will be presented that will allow the student to gain general knowledge of planning events. Specifically, the Meetings, Incentives, Conventions and Exhibitions (MICE) sector of the events will be examined in depth from a professional planner's perspective. Information presented will allow the student to gain knowledge of planning events from the role of a meeting professional and assist in preparing for the Certified Meeting Professional (CMP) or Certified Special Events Professional (CSEP) exam. 4 cr. Offered Fall & Spring."
SHA,SHA HF 376: Special Event Planning and Operations,"Undergraduate Prerequisites: SHA HF 375 - This course is designed to provide an introduction to the principles of special event management. The planning, development, and management of corporate and social events, entertainment events and festivals will be the focus of the study. Specific topics will include the foundations of planning an event, including conceptualization, event design, working with vendors/contracts, budgeting, marketing strategy, revenue generation through tickets and sponsorship, and event technology. 4 cr. Offered Spring Semester."
SHA,SHA HF 410: Finance for the Hospitality Industry,"Undergraduate Prerequisites: SHA HF 310 and (CAS MA 113 or CAS MA 115) - Studies the techniques financial managers and external analysts employ to value the firm and its assets. Topics include financial statement analysis, taxation, discounted cash flow, stock and bond valuation, cost of capital, and capital budgeting. The techniques of discounted cash flow and the command of taxation principles developed in the course are applied to commercial real estate analysis, including hospitality properties. 4 cr., Offered Fall & Spring."
SHA,SHA HF 415: Hospitality Asset Management,"Undergraduate Prerequisites: SHA HF 310 - This course is designed to introduce the student to a rapidly growing area of the lodging industry, namely, asset management. The course will define what asset management is today and examin the skills required to be a successful asset manager. There will be a special focus on the benefits to the hotel owner of hiring an asset manager and the role of the asset manager in representing the owner in deliberations about annual operating budgets and capital plans with the hotel management company. In order to effectuate this understanding, the course will also concentrate on hotel investment analysis including market analysis, benchmarking and pro forma preparation, and developing an asset management plan. 2 cr. Offered Fall Semester."
SHA,SHA HF 432: Hospitality Leadership,"Undergraduate Prerequisites: SHA HF 231, Seniors only - This course will focus on leadership and management for the hospitality industry. Using a leadership continuum as a framework, we will explore several different levels of leadership, from a ""traditional"" leadership role as the head of a major corporation to the more personal aspect of self- leadership. Several different leadership models will be analyzed and applied to the hospitality industry. Leadership tools will be explored - hands-on, realistic tools that you will be able to use in your personal lives, while in school and in the business world upon graduation. 4 cr. Offered Fall & Spring."
SHA,SHA HF 440: International Experience,"Undergraduate Prerequisites: SHA HF 140 - This requirement is fulfilled by studying and/or working abroad. Students typically enroll in a BU Study Abroad program, another approved study abroad program or attaining an internship abroad. Students are able to satisfy this requirement in other ways but must discuss how with SHA Career Services. All students are required to have their HF440 activities pre-approved by SHA Career Services prior to completing work/activities. 0 cr. Offered Fall & Spring."
SHA,SHA HF 460: Experiential Marketing,"Undergraduate Prerequisites: SHA HF 100, and (SHA HF 260 or QST MK 323), and (CAS WR 150/151/152 or CGS RH 104); First Year Writing Seminar (e.g., WR 100 or WR 120) - This is an advanced course focusing on hospitality marketing strategies for hotels, restaurants, tourist attractions or other related events and experiences. In this course we will build upon and integrate basic marketing principles into complex marketing strategies designed to capture market share. All projects are for real situations with real ""clients"" to be delivered in real time, enabling us to work with industry professionals. Special attention will be placed on market research, targeted marketing, digital marketing, and presentation skills. Effective Fall 2018, this course fulfills a single unit in each of the following BU Hub areas: Writing- Intensive Course, Creativity/Innovation. 4 cr. Offered Fall & Spring."
SHA,SHA HF 479: Financial Reporting and Analysis,This course will teach students the process of examining a company's performance in the context of its industry and economic environment in order to arrive at a decision or recommendation. The central focus of financial analysis is financial statement analysis and interpretation of financial disclosures on evaluating the company's performance to improve risk assessment and decision-making. Students will be able to understand company's future risk performance by analyzing the financial statements.
SHA,SHA HF 480: Hospitality and Commercial Real Estate Development,"The Hospitality and Commercial Real Estate Development course will cover the process of real estate development: Site acquisition, navigating zoning and approvals, determining the ideal development plan consisting of one or more components such as hospitality, commercial, retail and residential, selecting a hotel brand through management or franchise agreements, and learn about potential sources of financing. We will also study about the factors that affect an investor's buy/sell/reposition decisions and understand what matters most to the various stakeholders in a development, such as the equity investor, the lender, the operating company, and the brand. Overall, this course will promote sound real estate investments and financial decisions via the knowledge of theory and strategies and their application in the real world."
SHA,SHA HF 491: DIR ST HSPTLTY,DIR ST HSPTLTY
SHA,SHA HF 619: Hotel Development and Deal Making,"The Hotel Development and Deal Making course will cover the basics of real estate development: Site acquisition, required approvals, zoning, and financial strategies. As it pertains to hotel assets, the course will help students navigate the intricacies of negotiating franchise agreements and management contracts that are necessary for any development deal. This course will also promote sound real estate investment and financial decisions via the knowledge of theory and strategies and their application in the real world. We will learn about potential sources of debt and equity financing through the study of the four quadrants of capital, study about the factors that affect an investor's buy/sell/reposition decisions, and delve into the complex relationship between the equity participant (owner), the lender, the operating company, and the brand."
SHA,SHA HF 621: Advanced Food and Beverage Management,"This course is meant to provide students at the Master's level a broad and practical understanding of foodservice operations for the new world in which we are living. Foodservice encompasses much more than restaurants, though special attention will be paid to various types of restaurants to understand how they operate and what they may look like in the future. Students should expect to gain insight into both strategic and day-to-day operational management, as well as a high-level discovery of the various segments of foodservice."
SHA,SHA HF 631: ADVANCED HR,This course description is currently under construction.
SHA,SHA HF 667: Fundamentals of Digital Content Development,"This course teaches students to use digital tools to create messaging, story lines, and infographics for print, online, audio and video content marketing. Use of Adobe Photoshop, Premier Pro, In Design and other elements of the Creative Suite will be used to design materials for real lodging and food and beverage clients."
SHA,SHA HF 679: Financial Reporting and Analysis,This course will teach students the process of examining a company's performance in the context of its industry and economic environment in order to arrive at a decision or recommendation. The central focus of financial analysis is financial statement analysis and interpretation of financial disclosures on evaluating the company's performance to improve risk assessment and decision-making. Students will be able to understand company's future risk performance by analyzing the financial statements.
SHA,SHA HF 701: Hospitality Operations Analysis,"This course investigates the distinctive operational characteristics, operational mechanics, technology and management practices of hotels and restaurants. Throughout the course, students will be provided with advanced techniques and tools to analyze and improve operational capabilities of a hospitality organization. Analysis of daily operations with a focus on developing viable solutions to problems is emphasized. The first half of the course will focus on the theoretical principles and operational tactics of lodging operations and on how the departments within the rooms division of an individual hotel operate. Students will explore the managerial aspects of hotel reservation, the front office, housekeeping, engineering and security. The second half of the course will focus on principal operating problems facing managers in the restaurant industry. Topics such as concept development, pricing strategies and restaurant revenue management, menu performance analysis, cost control, labor management and customer service processes are addressed. 4 cr. Offered Summer II."
SHA,SHA HF 702: Innovation and Disruption in Hospitality,"In today's suddenly uncertain world, disruptions are the norm and are mandating that we adapt our organizations and our individual selves. To stay ahead and remain resilient, businesses must ready themselves for crisis and change management. They must also excel at problem-solving and identifying opportunities to innovate effectively. Using case studies, media coverage and other content, this course will examine some of the most dramatic changes encountered by the hospitality industry, from the onset and impact of Uber and Airbnb to the current COVID-19 pandemic. Hospitality leaders need to know how to be the disruptors in the industry, as well as learn how to survive and capitalize when the industry is disrupted. In both situations, effective innovation is key to staying relevant and succeeding. Each week the class will meet to discuss different challenges that businesses have faced and approaches that entrepreneurs have taken to manage them. Examples will focus on both proactive change (addressing disruptions through innovation and early detection), as well as reactive change (leading in times of crisis). This course is offered in the FALL term in lieu of the required HF 701 for students entering with extensive industry experience. It is also offered in the Spring as an elective for those who have completed HF 701 and for those pursuing the Innovation & Entrepreneurship concentration."
SHA,SHA HF 707: Hospitality Entrepreneurship,"This course is intended to be a capstone experience for students seeking to understand hospitality entrepreneurship and innovation as a professional business system. Student teams will create, develop and design a concise Pro Forma Business Plan for a start-up non-profit or profit-driven hospitality enterprise. At the end of the semester teams will make a competitive presentation integrating the principles and skills mastered in previous coursework to a panel of successful hospitality entrepreneurs. 4 cr. Offered Fall Semester."
SHA,SHA HF 711: Hospitality Financial Management,"Accounting has been described as the language of business. Consequently, the ability to speak and understand this language is a fundamental competency for practitioners of business. A central aspect of accounting is the composition of financial statements that depict the underlying economic reality of the firm being operated. This course is intended to introduce fundamental elements that are used to compose these financial reports. Specifically, course content will include an examination and quantitative analysis of the balance sheet, income statement and statement of cash flows from both a conceptual and pragmatic perspective. How these statements are both composed and relate to business planning, control and decision making in hospitality enterprise will be a central topic. 4 cr. Offered Summer II."
SHA,SHA HF 733: Hospitality Organizational Leadership,"Graduate Prerequisites: SHA HF 701 - The hospitality / travel and tourism industry employs over 284 million people, representing about 1 in 11 jobs worldwide. In such a labor intensive field, leading and managing people are two critical elements for operating successful organizations. This course will focus on leadership and management for the hospitality industry. Using a leadership continuum as a framework, we will explore several different levels of leadership, from a traditional leadership role as the head of a major corporation, team leadership and the personal aspect of self-leadership. Several different leadership models will be analyzed and applied to the hospitality industry. An emphasis on creating organizational culture through human resource strategies and how to manage change effectively will be two critical components of the course. The course explores key aspects of human resources functions such as employment law, employee recruitment & selection, compensation and benefits, labor relations, diversity and managing hospitality human resources in a global environment. 4 cr. Offered Fall Semester."
SHA,SHA HF 740: Graduate Internship in Hospitality Management,"The Graduate Internship allows students to gain industry experience. The zero credit internship involves 400 hours of relevant hospitality work experience and is required for all graduate students. Practical learning opportunities are available through our various hospitality partnerships, including hotels, restaurants and other placements. 0 cr. Offered Spring Semester."
SHA,SHA HF 762: Hospitality Branding and Marketing,"This course offers participants innovative and practical approaches for addressing strategic marketing challenges to improve revenue, profit, and customer loyalty. Using case studies from hotels, restaurants, and hospitality firms worldwide, and referencing cutting-edge research, students will learn the latest applications of strategic thinking and analysis to marketing challenges facing the hospitality industry. They will understand strategic-marketing concepts and principles, and apply the ideas, concepts, and principles to develop innovative and profitable strategies. Recent evolutions in globalization, technology and sustainability necessitate that modern marketing be reconstituted to move into the digital age. Given the role and critical importance of a digital mindset in operating today's businesses, the course will also leverage case studies and real-world examples to help students master the ""new marketing"" on a strategic and tactical level. In so doing, the course will enable students to explore the design and implementation of marketing programs and activities to build, measure, and manage brand equity for a sustainable competitive advantage. 4 cr. Offered Summer II."
SHA,SHA HF 768: Digital Marketing Strategies,"Graduate Prerequisites: SHA HF 701 and SHA HF 762 - This is an advanced course in hospitality marketing focused on the variety of digital marketing tools currently available for hotels and restaurants. Internet marketing for our industry has evolved drastically in the past 10 years. With more than 50% of people researching travel online, an understanding and appreciation of how hotels and restaurants use digital marketing initiatives to reach their consumers is necessary to succeed in the industry. Knowing how to market through Facebook with boosted posts, run search engine marketing campaigns through Google AdWords, and geo-targeting market segments through online media advertising will enhance your marketing savvy and make you more marketable as you enter the job market in hospitality. Effective marketing for your hospitality asset today means taking the following steps: your website must be responsive and provide the most user friendly experience on the desktop as well as mobile and tablet devices; Search Engine Optimization and the technical coding and functionality to ensure your website also ranks high when web surfers conduct searches using key words. Additionally, there will be a review of the most revenue-generating internet marketing techniques and finally booking mechanisms and distribution channels. 4 cr. Offered Fall Semester."
SHA,SHA HF 771: Hospitality Revenue Management Strategies,"Graduate Prerequisites: SHA HF 701 and SHA HF 711 - Hotel Revenue Management focuses on how a hotel can produce the highest amount of ""profitable"" revenue given its fixed capacity and variable demand. The fundamental principles and concepts of hospitality revenue management that include pricing and discounting strategies, overbooking practices, segmentation, competitive analysis, demand and revenue forecasting, performance analysis will be discussed throughout the term. To expand revenue management streams outside of the hotel rooms, Total Revenue Management strategies are explored. Non-traditional hospitality segments discussed include space optimization and cruise revenue management. 4 cr. Offered Spring Semester."
SHA,SHA HF 777: Meeting Planning and Special Events Management,"Graduate Prerequisites: SHA HF 701 - This course is designed to provide an introduction to the principles of special event management. The planning, development, management, and implementation of festivals, entertainment events, corporate and other events will be the focus of study. Specific topics will include bid preparation, forecasting project revenues, estimating budgetary goals, contract negotiations, event-marketing strategy, event related case studies, event technology, public and corporate sponsorship. Fundraising techniques will discussed. In addition to operational and logistical needs of various types of events, insurance and risk management concerns associated with these events are addressed. The course emphasizes the principles and concepts of etiquette and protocol. Proven event execution tactics are introduced to ensure event return on investment. 4 cr. Offered Fall Semester."
SHA,SHA HF 778: Hospitality Analytics,"Graduate Prerequisites: SHA HF 701, SHA HF 711, and SHA HF 762 - This course will provide students with fundamental knowledge of business analytics and information visualization combined with extensive opportunities for developing hands-on skills for applying hospitality business analytics to managerial decision-making. Students will learn fundamental mathematical and statistical concepts as well as statistical modeling techniques to solve operational, financial and marketing issues that hospitality organizations face today. Students will also learn how to leverage widely used Microsoft Excel to build out data-driven insights and craft story telling visualization around the data-driven insights. 4 cr. Offered Fall semester."
SHA,SHA HF 781: REST BUSINESS,This course description is currently under construction.
SHA,SHA HF 790: Independent Study Projects,"With permission from the Program Director, students may engage in independent business or research projects. Independent study projects may be used to satisfy the requirement of elective courses.(1-4 credits). On Demand."
SHA,SHA HF 792: IND.STUDY PRO,GRAD IND STUDY
SHA,SHA HF 801: Hospitality Research Methods,"Students enrolled in the course will develop an understanding of the process of conducting social science research, especially as it pertains to the hospitality industry. This course will introduce students to the scientific method of inquiry and explain important considerations pertaining to quantitative, qualitative, and mixed-method approaches. Students will develop skills in conducting literature searches, reading empirical research studies, and applying these methods. Students leave the course better able to understand and critically examine published research findings as well as generate their own research questions and design robust research interventions to provide answers to these inquiries."
SHA,SHA HF 802: Faculty Directed Research,FACDIR RESEARCH
SHA,SHA RE 717: Hospitality Real Estate Finance & Feasibility,"This course is designed to facilitate a working knowledge of hospitality properties as financial and real estate assets. Students will learn the hotel market and feasibility research process, to understand how to analyze hotel markets across the world, identify and evaluate key forces that impact the performance of hotel markets and the hotels within them, determine the right hotel product for each site and market and forecast future performance. The course will also provide a grounding in the basic concepts of real estate finance and how they are used by stakeholders to make hospitality investment decisions. The class culminates with the preparation of a feasibility study where the students will conduct a highest-and-best-use analysis, project a ten-year proforma for their hospitality asset, estimate development costs, and then prepare an internal rate of return analysis to determine the financial viability of the asset. Students will also arrive at the estimated market value of the proposed hospitality development using the discounted cash flow and direct capitalization approaches. Students will also create their own financial models in this course and learn how to use them effectively as tools to support critical decision-making."
SHA,SHA RE 722: Hospitality Design,"This course is designed to introduce students to the principles of facility planning, layout and design for hotel, dining, kitchen, public and service areas. At the completion of the course, students will be able to explain the design process common to all hospitality facilities, as well as the activities that occur during each phase of this process."
SHA,SHA RE 745: ​Introduction to the Hospitality Real Estate Lifecycle,"This course is designed to outline the real estate process within the hospitality industry. Coursework will draw a clear distinction between job functions, particularly hotel development, acquisitions, and asset management. Course work will follow the life cycle of a hotel asset, from sourcing a deal to disposition. Students will develop an understanding of financial modeling as well as a baseline knowledge of how macroeconomic trends impact decision making when making hospitality investments."
SHA,SHA SE 726: Large Venue Management,"Students will learn about the event industry from the perspective of large-scale public assembly venues, including convention centers, sports arenas, stadiums, concert halls, and theaters. This course's content will help students understand how events hosted in public assembly venues are funded/financed from conception to completion. Topics covered include the history of public venues, facility selection and booking, scheduling and coordinating facility operations, crowd management, safety and security, and booking and management. Throughout this course, students will dive into the environment of large-scale events through case studies and examples of invoices, rental agreements, and financial statements to help illustrate the financial realities of operating event venues."
SHA,SHA SE 727: Mega Events,"Throughout this course, students will dive into the environment of large-scale events. Case studies will primarily focus on highly mediatized Mega-events that reach a global audience, such as the football World Cup, the Olympic Games, and World Expositions. Students will learn about the event industry from the perspective of large-scale public assembly venues, including convention centers, sports arenas, stadiums, concert halls, and theaters. This course's content will help students understand how events hosted in public assembly venues are funded/financed from conception to completion. Topics covered include urban policy, regenerating urban environments, using events to rejuvenate neglected areas, the history of public venues, facility selection, and booking, management decisions such as staffing, scheduling and coordinating facility operations, crowd management, safety and security, and crisis and risk management."
