college,title,description
GMS,GMS AN 777: Fundamentals of Cellular and Molecular Neuroscience,"Graduate Prerequisites: Consent of the instructor.  The course is designed to impart graduate-level knowledge of molecular biology as it pertains to CNS development, maturation, connectivity, and maintenance. The course does not have a species-specific emphasis, but rather, draws on knowledge obtained from multiple species ranging from invertebrates to vertebrates. Students will be exposed to a broad spectrum of molecular neuroscience topics extending from nucleic acid regulation and protein expression to extracellular and intracellular signaling pathways. How these processes serve as the underlying principles of cell division, differentiation, cell migration, patterning, and cell survival will be presented both in lectures and in readings and presentations of primary research articles. 4 cr, Fall sem."
GMS,GMS AN 801: Seminar: Research Colloquium,"Oral presentation and discussion by students and staff members of topics of interest in anatomy and allied fields. 2 cr, Fall sem."
GMS,GMS AN 802: Seminar: Research Colloquium,"Oral presentation and discussion by students and staff members of topics of interest in anatomy and allied fields. 2 cr, Spring sem."
GMS,GMS AN 803: Res Practicum,"Varied topics in laboratory research.. Var. cr, Fall, Spring and Summer sems."
GMS,GMS AN 804: Special Topics Anatomy,Varied topics. Var. cr.
GMS,"GMS AN 805: Teaching Practicum in the Biomedical Sciences (Practicum, Vesalius 3)","Graduate Prerequisites: GMS AN 806 - Students, putting theory into practice, work in collaboration with a selected faculty mentor in one of the following formats: large lecture, small lecture or seminar, workshop, or even proposing and developing a new course. Students may enroll in this course multiple times for different mentored experiences. Var cr, Fall & Spring sem."
GMS,GMS AN 806: Foundations in Teaching in the Biomedical Sciences (Vesalius 1),"This course offers instruction in the theory of teaching, presentation skills, and teaching methods. Effective teaching practices are taught and refined, and the methods of teaching in different formats (one-on-one, small group, large lecture, etc.) are evaluated. Lesson plan and support plan construction and the understanding of assessment and evaluation tools are particularly emphasized. 2 cr. Spring sem."
GMS,GMS AN 807: Neuro Visual System,"This seminar is open to graduate students in all departments who have had a basic neuroscience course. Current research in visual anatomy and neurophysiology is discussed with an emphasis on how that research informs other areas of neuroscience, especially those fitting the interests of the students. Past topics have included: use of visual stimuli in fMRI, visual experiments to probe the physiology of cognition & consciousness, biological basis of computer vision. Students conduct literature reviews and present primary journal articles with guidance from faculty and guest speakers. 2 cr, Spring sem."
GMS,GMS AN 809: Applied Teaching,"Graduate Prerequisites: AN 806 - This course builds on foundational material covered in AN 806: Teaching in the Biomedical Sciences. Students apply best-teaching practices to one of the existing biomedical-sciences courses offered through the Department of Anatomy & Neurobiology. Students are assigned to a department course and work under the mentorship of the Course Director with other faculty in the course to further develop their skills in best practices in classroom teaching, laboratory teaching, assessment development and/or course management. 2cr., Spring and Fall."
GMS,GMS AN 810: Systems Neurobiology,"Graduate Prerequisites: consent of instructor; undergraduate course in biological aspects of n euroscience (neurophysiology and neuroanatomy) or Medical Neuroscience - This course will cover the major sensory, motor, regulatory, and associative/integrative neural systems in depth from the basic cellular, neurophysiological, and neurochemical properties of the each to their overall function. 4 cr. Fall sem"
GMS,GMS AN 811: Cognitive Neuroscience,"Graduate Prerequisites: consent of instructor - This course will cover topics in the various domains of higher cortical function, including attention, language, visuospatial abilities, memory and executive function. It will also cover topics in learning, sleep, addiction, and behaviors under the influence of circadian rhythms. 4 cr, Spring sem."
GMS,GMS AN 815: Writing,"A fundamental requirement for success in biomedical science is the ability to write in a clear and concise manner. This course will introduce students to the structural and stylistic components of writing a scientific paper (Title, Abstract, Introduction, Methods, Results, Discussion, Literature Cited) and of writing an NIH style grant proposal (Title, Specific Aims, Research Plan). 2 cr., Fall sem."
GMS,GMS AN 820: Inter Systems,"Graduate Prerequisites: consent of instructor - This course in interdisciplinary science will provide students with a hands-on experience in the development and use of systems dynamic and computer based models to study biological systems in research areas such as neurobiology. 2 cr, Spring sem."
GMS,GMS AN 901: Anatomy Research,Research Credits. Fall sem.
GMS,GMS AN 902: Anatomy Research,Research Credits. Spring sem.
GMS,GMS AN 904: Research Practicum,"Varied topics. 2 cr, Spring sem."
GMS,"GMS BC 600: Biology, Chemistry and Physics of Natural and Man-made Hazards","This course provides a broad overview of physical, chemical and biological aspects of man-made and natural hazards. Hazards range from the everyday-thunderstorms, winter, chemical spills, disease clusters-to the extraordinary-powerful hurricane, earthquakes, dirty bombs, and pandemic. This course will teach details essential to every healthcare emergency manager to prepare for known and emerging threats, including threats to the infrastructure essential to healthcare delivery. Emphasis will be placed on the increasing number of technological hazards, both those that may be intentionally introduced to those created because of the international connectivity provided by airplanes. Discussion will include the short, medium and long term impact to human populations and infrastructures of the various hazards and the impacts on triage and triage decision making processes. 3 cr"
GMS,GMS BC 610: Medical Consequences of Natural and Man-made Hazards,"This course provides a broad overview of medical consequences of man-made and natural hazards. Hazards can directly impact people's lives, as well as indirectly by damaging an area's health infrastructure. This course will teach details essential to every healthcare emergency manager to prepare for known and emerging threats, including discussing external and internal hazards. Emphasis will be placed on human population effects, and the wide range of multiple interdependent aspects of social, cultural and physical infrastructures. Discussion will include the short, medium and long term impact on healthcare delivery, including the importance of psychological concerns such as morale and post-event counseling. 3 cr"
GMS,GMS BC 620: Psychology and Sociology of Disasters and Methods of Risk Communication,"This course surveys psychological and social factors affecting community and individual responses to disasters. Emphasis is placed on groups who may experience greater impact as a result of disability, social, economic, or racial disparities. This course explores the methods of risk communications to diverse audiences including considerations of subjectivity of risk, translating complex concepts into clear concise informative messages, and recognizing time sensitivity of information. 3 cr"
GMS,GMS BC 630: Ethical & Policy Issues in Health and Medical Services Emergency Management,"This course explores the complex issues surrounding ethical, legal and policy issues concerning health and health care delivery under crisis conditions. Issues evaluated include end-of-life decision making, implications of triage, medical malpractice, insurance company regulation and liability. Additionally, the interrelationships of the various levels, and often competing branches, of government will be evaluated. 3 cr"
GMS,GMS BC 640: Experimental Design and Statistics,"This course will explore various methods of experimental design and systems thinking applications for students to use in management and resource allocation modeling activities. We will review various methods of data collection and use, standard mathematical and statistical methods for assigning estimators, and the resulting application of these elements in systems modeling activities. The purpose of this course is to make students aware of methods and practices for analyzing complex systems. The outcome of these types of analysis aid in planning and management of ongoing crisis or disaster contingency and operations. 2 cr"
GMS,GMS BC 650: Community Health and Emergency Management,"Public Health is a multidisciplinary field that aims to prevent disease and death and to promote a healthy quality of life. Public Health surveillance, intervention, and evaluation intervene at the population and societal level, taking on the effort to advance the health and safety of the greatest amount of people. This course will explore the multiple concentrations of public health, focusing on epidemiology and environmental health. In order to understand what public health is and how it should be applied during an emergency, this course will discuss specific epidemiological disasters in history, the scientific and statistical perspective associated with collecting, analyzing, interpreting and utilizing data, and the interconnectedness that is required to rapidly evaluate and manage disasters. 3 cr"
GMS,GMS BC 692: Directed Study,Var cr
GMS,GMS BC 700: The Disaster Lifecycle,"This course focuses on examining health needs and health care delivery methods to prepare for, respond to, recover from, and mitigate impacts of crises. Preparedness consists of being ready for any kind of emergency no matter what the source of the disaster. Practically this means looking at preparedness from an all-hazards perspective and developing the complicated array of policies, methods and programs. Disaster response is a complicated multi-institutional operation requiring sophisticated planning, logistics and communications. Response planning emphasizes the interface and coordination requirements of the National Response Framework. Recovery involves all the necessary actions to reinstate normal operations including reconstitution of necessary data, hardware, software, personnel, supplies and facilities. Recovery actions are focused on issues and decisions that occur after immediate response needs are addressed. Current and proposed Federal, state, local and private nonprofit disaster recovery methods are discussed. This course addresses these issues through discussion of the cycle of planning, training, equipping, exercising and mission continuity processes and reviewing case studies of current and past governmental and private methods. 3 cr"
GMS,GMS BC 710: Methods and Practices of Incident Command,"This course examines command and control processes, including Incident and Unified Command Structures, under crisis and disaster management situations for health and medical services. Use of simulations tools will be accomplished (such as Incident Commander: A Crisis Training Simulation) to provide training of community management level incident command actions, based on the Federal Emergency Management Agency (FEMA) mandated command structures articulated in the National Incident Management System. Additionally, decision making under uncertainty and emerging social and operational network theory will be evaluated and discussed. 3 cr"
GMS,"GMS BC 730: Principles, Methods, and Practices of Modeling and Simulation","This course involves instructing students in various methods and practices of modeling and simulation with specific focus on applicability to biomedical health and medical services crisis management. Using estimates and probability of events students will design dynamic simulation modeling support tools to aiding in measures to be taken to prevent, mitigate, and recover from a disaster. Specific modeling applications to be performed will be through a unique hands-on experience in the development and use of computer-based models to study policy- and decision making. The STELLA software system will be used in the course. 3 cr"
GMS,GMS BC 971: Research Practicum and Thesis I - Designing Crisis Management Research,This is the first phase of a directed research and development project in biomedical crisis management. During this course students identify an area of the crisis management process on which to perform research and design a modeling and simulation exercise. 2 cr
GMS,GMS BC 972: Research 2,"This is the capstone course for the Program. Utilizing the base of knowledge gained throughout the previous year, and applying learned methods in modeling and simulation, this practicum provides the student with an opportunity to perform a guided research activity focused on health care under crisis.The specific objective of this capstone requirement is to prepare the student to be able to directly contribute to the process of crisis management and to equip the student with practical experience in evaluating and planning for future potential crises conditions. 2 cr"
GMS,GMS BI 777: Techniques in Biomedical Research,"Graduate Prerequisites: consent of instructor - Success in biomedical research requires proposing, developing and testing a novel hypothesis. The generation of a novel hypothesis in turn requires the ability to apply the scientific method and then implement the appropriate techniques to address the experimental question. This course will complement the Foundations in Biomedical Sciences (FiBS) curriculum by providing students with a comprehensive understanding of the core experimental methods used in biomedical research. By the end of this course, students will master the concepts behind a wide range of experimental techniques and technologies and then be prepared to apply the most appropriate experimental system to a given biological question. Biochemical knowledge regarding ""how things work"" and ""how to cook from scratch in the lab"" will enable students to develop their own experimental research strategies. Specific topics to be covered include: the scientific method/lab basics, cell culture and gene transfer, protein extraction and analysis, DNA and cloning, PCR, DNA-protein interactions and chromatin, RNA and quantitative PCR, lipids, transgenic and knockout mice, mass spectrometry, flow cytometry, microarray and next generation sequencing, histology and confocal microscopy. This course is team taught and will use lectures, in class discussions, and focused problem sets. A concise final written assignment is designed to test the students' mastery of the subject matter. 2 cr., Fall sem."
GMS,GMS BI 778: Molecular Mechanisms of Cardiovascular Disease,"The course deals with research topics relevant to cardiovascular disease including lipoproteins, atherosclerosis, oxidative stress, diabetes, hypertension, congenital heart abnormalities, gene therapy, stem cell therapies and others. Emphasis is placed on molecular and cellular mechanisms of normal vascular function and of vascular dysfunction leading to disease. Each session is taught by an expert in the field. Each student presents an original paper assigned by the instructors and writes and presents a review. Offered alternate years. 2 cr, Fall sem."
GMS,"GMS BI 793: Mass Spectrometry, Proteomics and Functional Genomics","Graduate Prerequisites: consent of instructor - The application of mass spectrometry to protein, glycoconjugate and carbohydrate structures has propelled developments in proteomics and functional genomics. This course describes how to use mass spectrometry to answer structural and functional questions in biomedical research. The course explores the background necessary to effectively design mass spectrometric (MS) experiments and interpret data. Students gain a full understanding of modern MS and its effective use in research. Lectures are devoted to instrumentation, ionization methods, applications to proteins, lipids, carbohydrates, glycoconjugates, nucleic acids and uses of the technology in proteomics, biotechnology and medicine. 2 cr, Spring sem."
GMS,GMS BN 775: Human Neuropsychology I,"Graduate Prerequisites: consent of instructor - This course focuses on the relationship of the field of neuropsychology to other medical and scientific disciplines. Includes neuropsychological assessment, electrical activity of the brain, the study of attention, cerebral dominance, pathologies of language, traumatic brain injuries, PTSD and Parkinson's Disease. 4 cr, Fall sem."
GMS,GMS BN 776: Human Neuropsychology II,"Graduate Prerequisites: consent of instructor - This course focuses on the relationship of the field of neuropsychology to other medical and scientific disciplines. Includes neuropsychological and pathological aspects of neurological disease. Topics include dementing diseases, memory, epilepsy, child development, neurotoxicant exposures, and brain stimulation treatments. 4 cr, Spring sem."
GMS,GMS BN 778: Basic Neuro,"Graduate Prerequisites: consent of instructor - Overview includes neurophysiology, neurochemistry, neuroanatomy, neurobehavior, and neuropsychopharmacology. Processes occurring at the cellular and physiological levels are related to known central nervous system dysfunction. 4 cr across the Fall and Spring sems."
GMS,GMS BN 779: Basic Neuroscience,"Processes occurring at the cellular and physiological levels are related to known central nervous system dysfunction.
Fall Semester: Overview to include neurophysiology, neurochemistry, neuroanatomy, neurobehavior, and neuro-psychopharmacology. 
Spring Semester: Review of brain function and selected topics such as movement disorders, schizophrenia, neurotoxicology, sleep, electrophysiology, and head injury.
2 cr Fall sem and 2 cr Spring sem"
GMS,GMS BN 780: Behavioral and Biological Aspects of Stress and Trauma,"Graduate Prerequisites: consent of instructor - This course provides an overview of theory and research on stress and trauma, with attention to biological, psychological, and social factors. Special emphasis placed on gender issues, developmental factors, psychopathology, and physical health. 2 cr, Spring semester every other year."
GMS,GMS BN 782: Forensic Practice in Neuropsychology and Neuroscience,Graduate Prerequisites: Human Neuropsychology course or some other introduction to the study o f brain-behavior relations; consent of instructor - This course description is currently under construction.
GMS,GMS BN 791: Directed Studies in Behavioral Neuroscience,"Var cr, Fall sem."
GMS,GMS BN 792: Directed Studies in Behavioral Neuroscience,"Var cr, Spring sem."
GMS,GMS BN 794: BRAIN DOMINANCE,Graduate Prerequisites: consent of instructor - This course description is currently under construction.
GMS,GMS BN 795: Cognitive Neuroscience of Memory and Perception,"Graduate Prerequisites: consent of instructor - The study of normal and abnormal perception and memory is related to brain structure and function. This seminar covers theoretical and clinical issues about how abilities change in normal and abnormal (e.g., Alzheimer's disease) conditions, using a variety of methods. 4 cr, Fall or Spring sem. on demand."
GMS,GMS BN 796: Neuropsychological Assessment I,"Graduate Prerequisites: consent of instructor - Overview of neuropsychological tests used for cognitive assessment in clinical and research settings. Focus is on determining appropriate outcome measures to quantify brain behavior relationships. Students will learn the Boston Process Approach for qualitative measurements and standardized assessment procedures of quantitative measurements in the differential diagnosis and symptomatology of neurological and neuropsychiatric syndromes. The course prepares students to design neuropsychological assessment batteries for research studies. Students work with the instructor to develop a research protocol for neurological populations of interest to the student. 4 cr, Fall sem."
GMS,GMS BN 797: Neuropsychological Assessment II,"Graduate Prerequisites: consent of instructor - 4 cr, Spring sem. on demand"
GMS,GMS BN 798: CNS Functions – Functional Neuroanatomy in Neuropsychology,"Graduate Prerequisites: consent of instructor - Overview of central nervous system, structure and function; basic understanding of neurobehavioral symptoms and their relationship to neuropathology, neuroepidemiology, including vascular infections, and congenital, degenerative, and toxic insults to the central nervous system, and will include laboratory examination of a specimen of a human brain. Appropriate for psychologists, speech pathologists, or other students in the behavioral sciences. 4 cr, 1st sem."
GMS,GMS BN 821: Seminar in Neuroimaging,"Graduate Prerequisites: consent of instructor - Overview of neuroimaging techniques available as adjuncts to neuropsychological measures of human brain damage. Intended for students with limited background in the application of neuroimaging techniques for the study of neuropsychiatric illnesses. Techniques, including MRI, fMRI, DTI, MRS, PET and SPECT will be covered with relevance to selected neurobehavioral disorders. 2 cr, Spring sem.."
GMS,GMS BN 891: Case Studies NP,This course description is currently under construction.
GMS,GMS BN 892: Case Studies,"2 cr, Spring sem."
GMS,GMS BN 893: Child Clinical Neuropsychology,"Graduate Prerequisites: consent of instructor - Covers general theoretical issues (e.g., intrauterine and postnatal development of the brain, handedness and lateralization of function, and recovery of function and neurobehavioral plasticity); diagnostic entities (e.g., attention deficit disorder, effects of early brain damage, developmental language disorders, dyslexia, and effects of malnutrition); and assessment and treatment (development of attention, social, spatial abilities, and language). 4 cr, Fall or Spring sem, on demand."
GMS,GMS BN 991: Research in Behavioral Neuroscience,"Var cr, Fall sem."
GMS,GMS BN 992: Research in Behavioral Neuroscience,"Var cr, Spring sem."
GMS,GMS BR 650: Biotechniques Laboratory,LAB TECHNIQUES
GMS,GMS BR 700: Biological Core Technology Research Practicum,The 8-credit course spans three semesters and consists of 2 practica and culminates with a capstone project or thesis.
GMS,GMS BR 730: Critical Assessment of Biotechniques,"Prerequisites: Biomedical Research Technologies (BRT) MS Students must be enrolled in GMS MM730. All other students need permission of the course director. This course has three objectives: 1) It will provide students with basic understanding of how to read a published research paper, critically assess its methodology and technical details, and reproduce its methods to develop new experiments. 2) It will teach students how to access publically available databases and software applications used in the analysis of genetic and omics data. 3) It will teach students how to understand and evaluate technical sheets for commonly used methodologies and of commercial products used in laboratory research. 2 cr."
GMS,GMS BT 104: Medical Terminology 1,"Understanding medical terminology is fundamental for anyone working in the sciences. It is the language of the technician or researcher involved in biotechnology, biomedical investigations, or clinical research. Students learn the analysis and construction of medical words within a context of scientific concepts. After the basics, students learn the anatomy and diseases of the following systems: male and female reproductive, cardiovascular, respiratory, and blood. Technology fee applies to online section only."
GMS,GMS BT 201: Anatomy and Physiology 1,"Undergraduate Prerequisites: One semester of biology - Prereq: One semester of biology. This course provides a practical understanding of anatomic structures and coordinates this knowledge with the various functions of the human body. Also explored are regulatory processes that integrate cells, tissues, organs and systems. Topics include: organization of the body, tissue development, cellular structure and function as well as the integumentary (skin), skeletal, and muscular systems. The last third of the course focuses on the nervous system. The course incorporates clinical material throughout."
GMS,GMS BT 205: Scientific Writing and Communication,"This course will provide students with training in fundamental writing mechanics, basic scientific writing, and oral presentations. The class will help to develop the ability to communicate science effectively in a variety of contexts, including how to present science to non-expert audiences. The course will be taught in two parts: Part-1: Will teach and reiterate fundamental writing skills that students need to master in order to write clearly, concisely, and effectively; Part-2: Will contain a number of writing and presentation exercises that prepare students to write a full-length report of a scientific study. Examples of class topics include: Defining what is good writing; Writing basics--punctuation, grammar, parallelism; Paragraphs, logic flow and organization; Dissecting a scientific abstract, etc."
GMS,GMS BT 301: Introduction to Biomedical Research Laboratory Techniques,"Prereq: GMS BT110 and GMS BT208. This course will focus on the fundamental laboratory skills that students need to prepare for a career in the biomedical sciences. The course emphasizes the theoretical as well as the applied aspects of basic methodologies in research. The course is reinforced with applied, hands-on laboratory sessions that provides practical experience in the topics covered in the preceding lectures. The majority of class time will be designed to provide students with ample hands-on time in the lab to practice their skills in the presence of the course instructor. The course will focus on providing students with a set of basic laboratory skills, such as safety practices, laboratory mathematics, documentation, and good laboratory ethics. Students will also be educated in research methodology, data analysis, and data presentation. Topics covered include solution chemistry; protein extraction and detection using Western blot and ELISA; the basic principles of immunohistochemistry; cell culture basics, and RNA extraction. Students, even those with some previous laboratory hands-on experience, will benefit from this course because of its combined focus on the theoretical and applied aspects of laboratory techniques/methods. The proposed topics of study would include: Introduction to Proteins Protein Detection Methods; Gene Expression; Principles of Immunohistochemistry and Protein Colonization; Microscopy and Imaging, etc."
GMS,GMS BT 405: Biochemistry,"Undergraduate Prerequisites: One semester of biology, two semesters of chemistry. - Prereq: Satisfactory completion of 1 semester of college biology with lab, 2 semesters of college chemistry with lab, and GMS BT342. This course introduces students to the fundamental biochemical principles that underlie cell function. Topics include the structure and function of biomolecules, including proteins, lipids, carbohydrates and nucleic acids, as well as the metabolic pathways involved in their synthesis and degradation. Emphasis is given to metabolic regulation and mechanisms of enzyme action."
GMS,GMS BT 520: Biology of Cancer,"Undergraduate Prerequisites: (GMSBT413) or equivalent or consent of instructor. - Prereq: BT 405 (Biochem) and BT 413 (Mol Bio) or consent of program director. This course focuses on the cellular and molecular changes that underlie the development and progression of human cancer. Students examine the pathways and processes that involve oncogenes and tumor suppressor genes to understand how they can contribute to cancer. Complex interactions including angiogenesis, tumor immunology, invasion and metastasis are studied as well. In addition,the course covers targeted approaches to cancer therapy and the latest scientific research including cancer epigenetics, microRNAs and cancer stem cells."
GMS,GMS BT 540: Regulatory and Compliance Issues,"Clinical research is conducted to meet the needs of the intended patient population with an investigational medical intervention. But a favorable medical outcome is not the only criterion that is used to judge whether a product can be marketed. Clinical research needs to meet the rigorous standards of the regulators, the ethicists, and the auditors. This course reviews the laws that are in place that are designed to guide the complexities of clinical research. We will use case studies to illustrate what can really happen when clinical studies are conducted -- you may be surprised with what you find. Using group activities and exercises, we will explore the options and approaches used to manage these clinical research issues. 4 cr."
GMS,GMS BT 560: Good Clinical Practices (GCP) in Clinical Research,"This course introduces the international standards for ethical conduct of research and maintaining the highest level of scientific quality when conducting clinical trials. Topics include the regulatory responsibilities of sponsors, monitors, and investigators conducting clinical trials; the phases of clinical trials leading up to FDA approval of a new drug or device; and how to get a trial up and running including the selection of qualified investigators, obtaining approval to conduct the study from an ethics committee, and completing the regulatory documentation that is required for getting a site ready to enroll patients. The course also covers ensuring data integrity, handling ethical dilemmas, and reporting of serious adverse events. Case studies, review of current media, and exercises will be used to practice the application of information provided in class and to demonstrate GCP compliance from an industry perspective. Group discussions, individual and group projects, and guest speakers help students learn the practical skills used in the field."
GMS,GMS BT 594: Clinical Research Practicum,Undergraduate Prerequisites: 16 credits in clinical research and permission of Director. - for Fall and Summer 1 semesters. Prereq: 16 credits in clinical research. Directed study offering direct experience with the conduct of a clinical trial. Student will work on a supervised project within an approved clinical research site. For matriculated students only; register via the program director.
GMS,GMS BT 595: Clinical Research Practicum,Graduate Prerequisites: 16 credits in clinical research and permission of Director. - for Spring and Summer 2 semesters. Prereq: 16 credits in clinical research. Directed study offering direct experience with the conduct of a clinical trial. Student will work on a supervised project within an approved clinical research site. For matriculated students only; register via the program director.
GMS,GMS BT 596: RESEARCH PRACT,RESEARCH PRACT
GMS,GMS BT 597: RESEARCH PRACT,RESEARCH PRACT
GMS,GMS BY 762: Foundations of Structural Biology I,"This graduate-level course provides a thorough grounding in the theory and major experimental methods of Structural Biology. The Fall semester (BY762) covers x-ray crystallography and electron microscopy. The Spring semester (BY763) covers NMR, protein thermodynamics, and spectroscopy. Semesters are independent and may be taken in either order. 2 cr, Fall sem."
GMS,GMS BY 763: Foundations of Structural Biology II,"Graduate Prerequisites: consent of instructor - This graduate-level course provides a thorough grounding in the theory and major experimental methods of Structural Biology. The Fall semester (BY762) covers x-ray crystallography and electron microscopy. The Spring semester (BY763) covers NMR, protein thermodynamics, and spectroscopy. Semesters are independent and may be taken in either order. 2 cr, Spring sem."
GMS,GMS BY 772: Nuclear Magnetic Resonance Spectroscopy and Imaging in Biology and Biochemistry,"Prereq: consent of instructor. An introduction to the basic theory and the fundamental measurements of NMR spectroscopy using the predominant biological nuclei, 1H, 2H, 13C, and 31P, and applications to structure and metabolism; NMR and MRI studies of pathological processes. Hamilton. 2 cr, Spring sem."
GMS,GMS BY 774: Metabolism and Cellular Functions of Complex Lipids,"Prereq: consent of instructor. In-depth description of selected areas of lipid metabolism. Emphasis on functional roles of specific lipid species in cellular processes (e.g., cell activation, protein transport and function). Use of timely articles to discuss newly developed techniques and concepts. Zoeller. 2 cr, Spring sem."
GMS,GMS BY 776: Macromolecular Assemblies I,"Graduate Prerequisites: consent of instructor - This graduate course covers the concepts of the assembly of biomacromolecules, their structure and stabilizing forces, and biological function as related to structure. Examples are drawn from assemblies of proteins, lipids, lipoprotein systems, membranes and viruses. The Fall semester (BY776) covers protein assemblies, protein-nucleic acid assemblies, and membrane proteins. The Spring semester (BY777) covers lipid-protein assemblies. Semesters are independent and may be taken in either order. 2 cr, Fall sem."
